Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Leg,Age,Exp,Pelo,Elo
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,4,Magdalena Pajala,Sweden,85,2010,35,1988-03-11 00:00:00.000000,0,21.998631074606433,19,1359.8273812645866,1384.5914348163074
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,5,Karianne Gåsland Bjellånes,Norway,154,2010,35,1986-08-08 00:00:00.000000,0,23.589322381930184,19,1383.498552040765,1405.49397662657
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,6,Justyna Kowalczyk,Poland,5,2010,35,1983-01-19 00:00:00.000000,0,27.14031485284052,176,1592.4279775935427,1599.5835985635613
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,7,Anna Dahlberg Olsson,Sweden,135,2010,35,1976-05-01 00:00:00.000000,0,33.85900068446269,152,1536.0874888416158,1545.4753440559725
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,8,Virpi Kuitunen Sarasvuo,Finland,136,2010,35,1976-05-20 00:00:00.000000,0,33.80698151950719,228,1569.3603963094126,1575.783208012943
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,9,Ida Ingemarsdotter,Sweden,19,2010,35,1985-04-26 00:00:00.000000,0,24.87337440109514,54,1489.3510177558449,1499.7503935695484
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,10,Maiken Caspersen Falla,Norway,25,2010,35,1990-08-13 00:00:00.000000,0,19.575633127994525,14,1413.9717344273483,1428.707857356423
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,11,Marthe Kristoffersen,Norway,14,2010,35,1989-08-11 00:00:00.000000,0,20.580424366872005,49,1384.7066703372648,1400.611996387451
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,12,Nicole Fessel,Germany,18,2010,35,1983-05-19 00:00:00.000000,0,26.811772758384667,121,1396.180842337143,1410.232184629508
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,13,Anne Kyllönen,Finland,45,2010,35,1987-11-30 00:00:00.000000,0,22.27789185489391,11,1317.3260175808523,1336.2480665928308
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,14,Vesna Fabjan,Slovenia,30,2010,35,1985-03-13 00:00:00.000000,0,24.993839835728952,100,1310.2609243933337,1328.7012764691665
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,15,Natalia Korosteleva,Russia,56,2010,35,1981-10-04 00:00:00.000000,0,28.432580424366872,140,1376.4741612665016,1388.9939392181404
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,16,Magda Genuin,Italy,28,2010,35,1979-06-17 00:00:00.000000,0,30.732375085557837,170,1444.9996370242104,1451.4828145876495
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,17,Katja Visnar,Slovenia,31,2010,35,1984-03-21 00:00:00.000000,0,25.971252566735114,42,1396.7133338659796,1405.725135215607
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,18,Kirsi Perälä,Finland,70,2010,35,1982-05-06 00:00:00.000000,0,27.8466803559206,54,1424.2861429924371,1430.2666180233307
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,19,Ingvild Flugstad Østberg,Norway,26,2010,35,1990-11-09 00:00:00.000000,0,19.3347022587269,25,1325.0242795472388,1337.378735953112
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,20,Lina Andersson,Sweden,48,2010,35,1981-03-18 00:00:00.000000,0,28.980150581793293,140,1510.7046127240328,1508.694035048292
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,21,Kari Vikhagen Gjeitnes,Norway,68,2010,35,1985-01-13 00:00:00.000000,0,25.155373032169745,26,1408.1872752633624,1412.3495627655116
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,22,Kerttu Niskanen,Finland,37,2010,35,1988-06-13 00:00:00.000000,0,21.741273100616016,12,1329.192780455295,1338.2388162322752
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,23,Hanna Falk,Sweden,34,2010,35,1989-07-05 00:00:00.000000,0,20.681724845995895,8,1345.2120954019244,1352.0673987134037
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,24,Vibeke Skofterud,Norway,22,2010,35,1980-04-20 00:00:00.000000,0,29.88911704312115,187,1336.6267118482863,1343.1211305931333
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,25,Aurore Jean,France,47,2010,35,1985-06-25 00:00:00.000000,0,24.709103353867214,52,1346.0203898572986,1350.8154306003782
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,26,Madoka Natsumi,Japan,52,2010,35,1978-07-02 00:00:00.000000,0,31.690622861054074,152,1442.7424194444086,1439.3872700783925
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,27,Elena Turysheva,Russia,153,2010,35,1986-01-29 00:00:00.000000,0,24.112251882272417,18,1342.8101019975716,1345.8444020833156
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,28,Ekaterina Chuikova,Russia,155,2010,35,1986-11-28 00:00:00.000000,0,23.28268309377139,18,1335.3589382158652,1337.9475594235319
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,29,Polina Kalsina,Russia,110,2010,35,1989-03-20 00:00:00.000000,0,20.974674880219027,1,1300.0,1304.1879217964272
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,30,Katrin Zeller,Germany,16,2010,35,1979-03-01 00:00:00.000000,0,31.028062970568104,120,1374.7411305839926,1372.3903775897231
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,31,Masako Ishida,Japan,38,2010,35,1980-11-05 00:00:00.000000,0,29.34428473648186,100,1288.848912663258,1291.841192500608
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,32,Stefanie Böhler,Germany,46,2010,35,1981-02-27 00:00:00.000000,0,29.032169746748803,215,1419.0533502253036,1411.4164587641044
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,33,Triin Ojaste,Estonia,125,2010,35,1990-03-14 00:00:00.000000,0,19.991786447638603,11,1290.7083853190645,1291.5671736841903
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,34,Kikkan Randall,USA,11,2010,35,1982-12-31 00:00:00.000000,0,27.19233401779603,91,1382.9150058198647,1375.9539599217799
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,35,Celine Brun-Lie,Norway,39,2010,35,1988-03-18 00:00:00.000000,0,21.979466119096507,39,1431.3873930750274,1419.8512483281431
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,36,Kari Øyre Slind,Norway,89,2010,35,1991-10-22 00:00:00.000000,0,18.38466803559206,1,1300.0,1297.1879217964272
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,37,Ella Gjømle Berg,Norway,192,2010,35,1979-05-29 00:00:00.000000,0,30.784394250513348,109,1377.9585261511245,1368.3674397291313
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,38,Elise Aunet Tyldum,Norway,1552,2010,35,1985-12-04 00:00:00.000000,0,24.265571526351813,4,1282.912136326857,1279.3287872554347
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,39,Daria Gaiazova,Canada,54,2010,35,1983-12-24 00:00:00.000000,0,26.212183436002736,43,1331.8204486737009,1323.6717229953717
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,40,Lucia Joas,Germany,95,2010,35,1991-01-26 00:00:00.000000,0,19.121149897330596,2,1300.0,1293.1879217964272
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,41,Eva Svensson,Sweden,162,2010,35,1987-05-27 00:00:00.000000,0,22.78986995208761,5,1282.4069563125138,1275.859585613327
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,42,Astrid Uhrenholdt Jacobsen,Norway,9,2010,35,1987-01-22 00:00:00.000000,0,23.132101300479125,83,1484.0612041553447,1461.818005282905
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,43,Kjersti Bø,Norway,1540,2010,35,1987-04-05 00:00:00.000000,0,22.93223819301848,1,1300.0,1290.1879217964272
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,44,Olga Sementina,Russia,108,2010,35,1985-09-27 00:00:00.000000,0,24.451745379876797,8,1303.1373801523862,1292.0974286833123
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,45,Svetlana Nikolaeva,Russia,58,2010,35,1987-07-03 00:00:00.000000,0,22.688569472963724,16,1313.9418995325811,1301.1125456299721
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,46,Kaija Vahtra,Estonia,156,2010,35,1986-12-04 00:00:00.000000,0,23.266255989048595,30,1322.9977125933026,1308.5018501600102
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,47,Doris Trachsel,Switzerland,69,2010,35,1984-04-27 00:00:00.000000,0,25.869952087611225,36,1310.6029669093887,1296.018289384491
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,48,Bettina Gruber,Switzerland,158,2010,35,1985-01-31 00:00:00.000000,0,25.10609171800137,16,1290.8164003195886,1276.6674261479527
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,49,Ingri Aunet Tyldum,Norway,187,2010,35,1983-10-14 00:00:00.000000,0,26.406570841889117,32,1338.7632587560677,1320.0988112661794
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,50,Heidi Weng,Norway,60,2010,35,1991-07-20 00:00:00.000000,0,18.642026009582477,3,1300.0,1283.1879217964272
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,51,Caroline Weibel,France,183,2010,35,1983-01-01 00:00:00.000000,0,27.189596167008897,55,1294.2210986270409,1276.826996260011
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,52,Solfrid Braathen,Norway,1551,2010,35,1982-08-10 00:00:00.000000,0,27.58384668035592,8,1239.634051679498,1225.044352103262
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,53,Gaia Vuerich,Italy,114,2010,35,1991-07-04 00:00:00.000000,0,18.68583162217659,5,1300.0,1280.1879217964272
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,54,Guro Strøm Solli,Norway,261,2010,35,1983-07-29 00:00:00.000000,0,26.61738535249829,40,1322.088462503002,1299.6596980103943
2010-03-11,Drammen,Norway,L,Sprint,World Cup,0,C,55,Piret Pormeister,Estonia,122,2010,35,1985-05-16 00:00:00.000000,0,24.818617385352496,30,1228.0925352476318,1211.266407957106
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,1,Anna Dahlberg Olsson,Sweden,135,2010,38,1976-05-01 00:00:00.000000,0,33.87542778918549,154,1545.4753440559725,1559.0552281633304
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,2,Justyna Kowalczyk,Poland,5,2010,38,1983-01-19 00:00:00.000000,0,27.156741957563312,178,1599.5835985635613,1609.4310473705996
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,3,Marit Bjørgen,Norway,2,2010,38,1980-03-21 00:00:00.000000,0,29.987679671457904,239,1526.141169806514,1538.7824779788552
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,4,Ida Ingemarsdotter,Sweden,19,2010,38,1985-04-26 00:00:00.000000,0,24.889801505817932,56,1499.7503935695484,1512.9051738040075
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,5,Katerina Smutna,Austria,44,2010,38,1983-06-13 00:00:00.000000,0,26.759753593429156,91,1506.0756287717777,1517.8612712466156
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,6,Hanna Brodin Erikson,Sweden,40,2010,38,1990-06-02 00:00:00.000000,0,19.789185489390828,18,1320.1042839004385,1342.6245254750434
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,7,Lina Andersson,Sweden,48,2010,38,1981-03-18 00:00:00.000000,0,28.996577686516083,142,1508.694035048292,1518.3280126277093
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,8,Katja Visnar,Slovenia,31,2010,38,1984-03-21 00:00:00.000000,0,25.987679671457904,44,1405.725135215607,1420.722908125609
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,9,Charlotte Kalla,Sweden,3,2010,38,1987-07-22 00:00:00.000000,0,22.652977412731005,87,1359.353899916553,1376.3556297795205
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,10,Magdalena Pajala,Sweden,85,2010,38,1988-03-11 00:00:00.000000,0,22.015058179329227,21,1384.5914348163074,1398.956943782729
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,11,Aino-Kaisa Saarinen,Finland,10,2010,38,1979-02-01 00:00:00.000000,0,31.121149897330596,266,1606.673691644797,1607.1906092169427
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,12,Pirjo Muranen,Finland,35,2010,38,1981-03-08 00:00:00.000000,0,29.023956194387406,192,1519.7764342210014,1523.7761787616323
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,13,Kerttu Niskanen,Finland,37,2010,38,1988-06-13 00:00:00.000000,0,21.757700205338807,14,1338.2388162322752,1352.6020179783898
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,14,Arianna Follis,Italy,6,2010,38,1977-11-11 00:00:00.000000,0,32.34496919917864,239,1432.356952199878,1439.647985647503
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,15,Kikkan Randall,USA,11,2010,38,1982-12-31 00:00:00.000000,0,27.208761122518823,93,1375.9539599217799,1385.8797453618743
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,16,Virpi Kuitunen Sarasvuo,Finland,136,2010,38,1976-05-20 00:00:00.000000,0,33.82340862422998,230,1575.783208012943,1572.787590858108
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,17,Vesna Fabjan,Slovenia,30,2010,38,1985-03-13 00:00:00.000000,0,25.010266940451746,102,1328.7012764691665,1339.6747805590305
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,18,Marthe Kristoffersen,Norway,14,2010,38,1989-08-11 00:00:00.000000,0,20.596851471594796,52,1400.611996387451,1405.9399769423337
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,19,Ingvild Flugstad Østberg,Norway,26,2010,38,1990-11-09 00:00:00.000000,0,19.35112936344969,28,1337.378735953112,1345.7971169891473
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,20,Therese Johaug,Norway,4,2010,38,1988-06-25 00:00:00.000000,0,21.724845995893222,73,1329.8354663154491,1337.736587457537
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,21,Evi Sachenbacher-Stehle,Germany,61,2010,38,1980-11-27 00:00:00.000000,0,29.300479123887747,287,1409.5553538023773,1411.3061910131507
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,22,Hanna Falk,Sweden,34,2010,38,1989-07-05 00:00:00.000000,0,20.698151950718685,10,1352.0673987134037,1356.5402125203293
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,23,Daria Gaiazova,Canada,54,2010,38,1983-12-24 00:00:00.000000,0,26.22861054072553,45,1323.6717229953717,1328.9655148097604
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,24,Kristin Størmer Steira,Norway,29,2010,38,1981-04-30 00:00:00.000000,0,28.878850102669404,155,1362.621467258287,1364.4116377546707
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,25,Katrin Zeller,Germany,16,2010,38,1979-03-01 00:00:00.000000,0,31.044490075290895,121,1372.3903775897231,1372.5473164488617
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,26,Marianna Longa,Italy,8,2010,38,1979-08-26 00:00:00.000000,0,30.55715263518138,153,1385.7387779788723,1384.0298858380838
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,27,Stefanie Böhler,Germany,46,2010,38,1981-02-27 00:00:00.000000,0,29.048596851471594,218,1411.4164587641044,1407.0474564968092
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,28,Karine Laurent Philippot,France,138,2010,38,1974-10-29 00:00:00.000000,0,35.38124572210815,232,1255.6605273580064,1260.1243125502758
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,29,Olga Rotcheva,Russia,139,2010,38,1978-07-04 00:00:00.000000,0,31.701574264202602,130,1418.2695420735213,1411.4601938181643
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,30,Eva Svensson,Sweden,162,2010,38,1987-05-27 00:00:00.000000,0,22.806297056810404,8,1275.859585613327,1277.122767159552
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,31,Riikka Sarasoja-Lilja,Finland,27,2010,38,1982-02-23 00:00:00.000000,0,28.060232717316907,114,1336.299884168218,1332.7874421738459
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,32,Magda Genuin,Italy,28,2010,38,1979-06-17 00:00:00.000000,0,30.748802190280628,172,1451.4828145876495,1439.5679701886381
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,33,Anna Jönsson Haag,Sweden,12,2010,38,1986-06-01 00:00:00.000000,0,23.79192334017796,65,1331.497069173705,1326.292049617661
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,34,Britta Johansson Norgren,Sweden,33,2010,38,1983-03-30 00:00:00.000000,0,26.965092402464066,99,1423.6778165379105,1411.5221301474403
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,35,Vibeke Skofterud,Norway,22,2010,38,1980-04-20 00:00:00.000000,0,29.90554414784394,190,1343.1211305931333,1335.1706238149277
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,36,Emma Wiken,Sweden,161,2010,38,1989-05-01 00:00:00.000000,0,20.876112251882272,4,1300.0,1293.7831806871482
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,37,Celine Brun-Lie,Norway,39,2010,38,1988-03-18 00:00:00.000000,0,21.9958932238193,42,1419.8512483281431,1404.9404957304105
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,38,Valentina Novikova,Russia,53,2010,38,1984-01-05 00:00:00.000000,0,26.195756331279945,28,1303.396663724932,1294.9682017666387
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,39,Riitta-Liisa Roponen,Finland,15,2010,38,1978-05-06 00:00:00.000000,0,31.863107460643395,182,1306.0176032287236,1296.4253213859197
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,40,Sabina Valbusa,Italy,142,2010,38,1972-01-21 00:00:00.000000,0,38.15195071868583,370,1277.9942680473523,1269.1284334503005
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,41,Olga Korneeva Savialova,Russia,77,2010,38,1972-08-24 00:00:00.000000,0,37.5605749486653,277,1330.2306690662774,1317.106555776947
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,42,Natalia Korosteleva,Russia,56,2010,38,1981-10-04 00:00:00.000000,0,28.449007529089663,142,1388.9939392181404,1371.0740177820019
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,43,Valentina Shevchenko,Ukraine,20,2010,38,1975-10-02 00:00:00.000000,0,34.455852156057496,264,1334.3673352217145,1318.9787015383492
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,44,Kristina Smigun-Vähi,Estonia,140,2010,38,1977-02-23 00:00:00.000000,0,33.059548254620125,219,1333.0325663205606,1316.7293602340706
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,45,Mia Eriksson,Sweden,97,2010,38,1987-06-20 00:00:00.000000,0,22.740588637919235,14,1297.9524150996313,1282.8628050592297
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,46,Irina Khazova,Russia,134,2010,38,1984-03-20 00:00:00.000000,0,25.990417522245036,61,1259.2391800465255,1245.4930407130503
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,47,Anouk Faivre Picon,France,163,2010,38,1986-02-18 00:00:00.000000,0,24.073921971252567,12,1271.4253775725358,1255.9553025627067
2010-03-17,Stockholm,Sweden,L,Sprint,World Cup Final,0,C,48,Lisa Larsen,Sweden,175,2010,38,1990-12-25 00:00:00.000000,0,19.225188227241617,19,1259.4793964974356,1243.7191214365464
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Alena Prochazkova,Slovakia,23,2010,0,1984-08-09 00:00:00.000000,0,25.52498288843258,93,1503.7205304256936,1473.1624508618395
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Katrin Zeller,Germany,16,2010,0,1979-03-01 00:00:00.000000,0,31.044490075290895,121,1372.5473164488617,1361.6652189815325
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Riitta-Liisa Roponen,Finland,15,2010,0,1978-05-06 00:00:00.000000,0,31.863107460643395,182,1296.4253213859197,1296.9615231780317
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Charlotte Kalla,Sweden,3,2010,0,1987-07-22 00:00:00.000000,0,22.652977412731005,87,1376.3556297795205,1364.9022853125925
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Astrid Uhrenholdt Jacobsen,Norway,9,2010,0,1987-01-22 00:00:00.000000,0,23.132101300479125,83,1461.818005282905,1437.5453044904693
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Ida Ingemarsdotter,Sweden,19,2010,0,1985-04-26 00:00:00.000000,0,24.889801505817932,56,1512.9051738040075,1480.9693977334064
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Kikkan Randall,USA,11,2010,0,1982-12-31 00:00:00.000000,0,27.208761122518823,93,1385.8797453618743,1372.997783557593
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Arianna Follis,Italy,6,2010,0,1977-11-11 00:00:00.000000,0,32.34496919917864,239,1439.647985647503,1418.7007878003776
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Anna Jönsson Haag,Sweden,12,2010,0,1986-06-01 00:00:00.000000,0,23.79192334017796,65,1326.292049617661,1322.3482421750118
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Therese Johaug,Norway,4,2010,0,1988-06-25 00:00:00.000000,0,21.724845995893222,73,1337.736587457537,1332.0760993389065
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Marthe Kristoffersen,Norway,14,2010,0,1989-08-11 00:00:00.000000,0,20.596851471594796,52,1405.9399769423337,1390.0489804009837
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Maiken Caspersen Falla,Norway,25,2010,0,1990-08-13 00:00:00.000000,0,19.575633127994525,14,1428.707857356423,1409.4016787529595
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Justyna Kowalczyk,Poland,5,2010,0,1983-01-19 00:00:00.000000,0,27.156741957563312,178,1609.4310473705996,1563.0163902650097
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Yulia Tchekaleva,Russia,17,2010,0,1984-02-06 00:00:00.000000,0,25.908281998631075,47,1280.9074267862936,1283.7713127683496
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Vibeke Skofterud,Norway,22,2010,0,1980-04-20 00:00:00.000000,0,29.90554414784394,190,1335.1706238149277,1329.8950302426886
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Nicole Fessel,Germany,18,2010,0,1983-05-19 00:00:00.000000,0,26.811772758384667,121,1410.232184629508,1393.6973569350819
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Aino-Kaisa Saarinen,Finland,10,2010,0,1979-02-01 00:00:00.000000,0,31.121149897330596,266,1607.1906092169427,1561.1120178344013
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Laure Barthelemy,France,24,2010,0,1988-08-05 00:00:00.000000,0,21.505817932922657,39,1236.5110514919436,1246.034393768152
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Petra Majdic,Slovenia,7,2010,0,1979-12-22 00:00:00.000000,0,30.157426420260094,247,1628.3494030134257,1579.0969925614118
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Valentina Shevchenko,Ukraine,20,2010,0,1975-10-02 00:00:00.000000,0,34.455852156057496,264,1318.9787015383492,1316.131896307597
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Marit Bjørgen,Norway,2,2010,0,1980-03-21 00:00:00.000000,0,29.987679671457904,239,1538.7824779788552,1502.965106282027
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Marianna Longa,Italy,8,2010,0,1979-08-26 00:00:00.000000,0,30.55715263518138,153,1384.0298858380838,1371.4254029623712
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Ingvild Flugstad Østberg,Norway,26,2010,0,1990-11-09 00:00:00.000000,0,19.35112936344969,28,1345.7971169891473,1338.9275494407752
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Magda Genuin,Italy,28,2010,0,1979-06-17 00:00:00.000000,0,30.748802190280628,172,1439.5679701886381,1418.6327746603424
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Riikka Sarasoja-Lilja,Finland,27,2010,0,1982-02-23 00:00:00.000000,0,28.060232717316907,114,1332.7874421738459,1327.869325847769
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Vesna Fabjan,Slovenia,30,2010,0,1985-03-13 00:00:00.000000,0,25.010266940451746,102,1339.6747805590305,1333.723563475176
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Kristin Størmer Steira,Norway,29,2010,0,1981-04-30 00:00:00.000000,0,28.878850102669404,155,1364.4116377546707,1354.74989209147
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Hanna Falk,Sweden,34,2010,0,1989-07-05 00:00:00.000000,0,20.698151950718685,10,1356.5402125203293,1348.05918064228
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Katja Visnar,Slovenia,31,2010,0,1984-03-21 00:00:00.000000,0,25.987679671457904,44,1420.722908125609,1402.6144719067674
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Britta Johansson Norgren,Sweden,33,2010,0,1983-03-30 00:00:00.000000,0,26.965092402464066,99,1411.5221301474403,1394.793810625324
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Pirjo Muranen,Finland,35,2010,0,1981-03-08 00:00:00.000000,0,29.023956194387406,192,1523.7761787616323,1490.2097519473875
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Masako Ishida,Japan,38,2010,0,1980-11-05 00:00:00.000000,0,29.34428473648186,100,1291.841192500608,1293.0650136255167
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Kerttu Niskanen,Finland,37,2010,0,1988-06-13 00:00:00.000000,0,21.757700205338807,14,1352.6020179783898,1344.7117152816313
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Celine Brun-Lie,Norway,39,2010,0,1988-03-18 00:00:00.000000,0,21.9958932238193,42,1404.9404957304105,1389.1994213708488
2010-05-01 00:00:00,Post,Season,L,0,Offseason,0,"",0,Hanna Brodin Erikson,Sweden,40,2010,0,1990-06-02 00:00:00.000000,0,19.789185489390828,18,1342.6245254750434,1336.2308466537868
