Date,City,Country,Sex,Distance,Event,MS,Technique,Place,Skier,Nation,ID,Season,Race,Birthday,Leg,Age,Exp,Pelo,Elo
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Helio Freitas,Brazil,1871,2007,0,1969-10-23T00:00:00.000000,0,37.333333333333336,4,1210.9803112934371,1224.3332645994215
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Nicola Morandini,Italy,1904,2007,0,1984-04-27T00:00:00.000000,0,22.754277891854894,3,1233.4681487333228,1243.4479264233244
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Damir Jurcevic,Croatia,1955,2007,0,1978-11-19T00:00:00.000000,0,28.240930869267626,18,1248.5927129803206,1256.3038060332724
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Wan Xia,China,1956,2007,0,1981-04-09T00:00:00.000000,0,25.872689938398356,12,1296.919594399151,1297.3816552392784
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Tauno Told,Estonia,1917,2007,0,1985-04-03T00:00:00.000000,0,21.820670773442846,2,1257.6316722050974,1263.9869213743327
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Bian Wenyou,China,1959,2007,0,1985-02-10T00:00:00.000000,0,22.031485284052017,2,1275.8005576504227,1279.4304740028592
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Veli Pekka Kurunmäki,Finland,1944,2007,0,1980-04-18T00:00:00.000000,0,26.60369609856263,11,1256.9207796331934,1263.3826626882144
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Janis Sukaruks,Latvia,1968,2007,0,1983-02-18T00:00:00.000000,0,23.942505133470224,3,1260.7186431216696,1266.6108466534192
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Tero Lemmetyinen,Finland,1960,2007,0,1975-01-29T00:00:00.000000,0,31.822039698836413,7,1257.215720460308,1263.6333623912617
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Muhammet Kizilarslan,Turkey,1961,2007,0,1986-07-23T00:00:00.000000,0,20.585900068446268,7,1195.5784082876332,1211.2416470444882
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Liang Gao,China,1974,2007,0,1982-05-04T00:00:00.000000,0,24.78576317590691,1,1277.5967289275618,1280.9572195884275
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Zhang Liwei,China,1973,2007,0,1985-04-10T00:00:00.000000,0,21.8507871321013,2,1282.1633085620265,1284.8388122777226
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Dou Jianfei,China,1975,2007,0,1989-01-08T00:00:00.000000,0,18.102669404517453,1,1274.552342504585,1278.3694911288974
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Hak-Jin Kim,South Korea,1979,2007,0,1990-03-04T00:00:00.000000,0,16.971937029431896,1,1280.3671372848873,1283.3120666921543
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Csaba Cseke,Hungary,1981,2007,0,1974-11-17T00:00:00.000000,0,32.26557152635181,2,1237.7459915880618,1247.0840928498524
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Matyas Hollo,Hungary,1980,2007,0,1977-05-14T00:00:00.000000,0,29.776865160848732,7,1232.7388146555643,1242.8279924572296
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Grigoris Moschovakos,Greece,1983,2007,0,1978-12-31T00:00:00.000000,0,28.145106091718002,1,1259.056432324052,1265.197967475444
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Armen Melikyan,Armenia,1986,2007,0,1989-06-20T00:00:00.000000,0,17.675564681724847,1,1254.4898526895872,1261.316374786149
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Nikos Kalofyris,Greece,1985,2007,0,1970-10-21T00:00:00.000000,0,36.33949349760438,16,1256.0120459010755,1262.6102390159142
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Karapet Sahradyan,Armenia,1982,2007,0,1986-10-17T00:00:00.000000,0,20.35044490075291,3,1260.5786255355401,1266.491831705209
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Mayis Soghoyan,Armenia,1984,2007,0,1985-05-02T00:00:00.000000,0,21.809719370294317,1,1257.5342391125637,1263.9041032456792
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Alan Eason,Great Britain,1987,2007,0,1970-05-05T00:00:00.000000,0,36.8021902806297,3,1223.360394746151,1234.8563355342285
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Erik Øvsthus Bakkejord,Norway,1999,2007,0,1983-12-24T00:00:00.000000,0,23.21971252566735,4,1287.6431663619835,1289.496691407686
2007-05-01 00:00:00,Post,Season,M,0,Offseason,0,"",0,Bjørn Bergheim,Norway,2001,2007,0,1981-06-29T00:00:00.000000,0,25.7056810403833,1,1279.5070393396732,1282.5809834387221
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,1,Johan Kjølstad,Norway,83,2008,5,1983-03-09T00:00:00.000000,0,24.73100616016427,35,1471.118144604087,1511.7202160715979
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,2,Emil Jönsson,Sweden,11,2008,5,1985-08-15T00:00:00.000000,0,22.2943189596167,15,1485.6910259198776,1522.7681849485282
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,3,Mats Larsson,Sweden,57,2008,5,1980-03-20T00:00:00.000000,0,27.698836413415467,69,1509.878239406433,1542.1748372188317
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,4,Andrew Newell,USA,33,2008,5,1983-11-30T00:00:00.000000,0,24.00273785078713,42,1497.2161545365193,1529.7977641253583
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,5,Nikita Kriukov,Russia,61,2008,5,1985-05-30T00:00:00.000000,0,22.50513347022587,8,1316.5078282663674,1375.3439234620494
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,6,Kalle Lassila,Finland,161,2008,5,1985-01-23T00:00:00.000000,0,22.85284052019165,12,1403.6919837957582,1447.264782337551
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,7,Ola Vigen Hattestad,Norway,17,2008,5,1982-04-19T00:00:00.000000,0,25.61806981519507,23,1456.6241434806082,1490.6864181591982
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,8,John Kristian Dahl,Norway,52,2008,5,1981-03-27T00:00:00.000000,0,26.680355920602327,62,1451.117889834077,1484.553586997447
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,9,Björn Lind,Sweden,162,2008,5,1978-03-22T00:00:00.000000,0,29.69472963723477,73,1560.4567666809914,1577.6494475361249
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,10,Jesse Väänänen,Finland,177,2008,5,1984-01-06T00:00:00.000000,0,23.901437371663246,9,1275.0683768477488,1333.150568731233
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,11,Øystein Pettersen,Norway,64,2008,5,1983-01-19T00:00:00.000000,0,24.865160848733744,32,1406.7653856252382,1442.6431142207691
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,12,Nikolay Morilov,Russia,42,2008,5,1986-08-11T00:00:00.000000,0,21.305954825462013,18,1375.997831970453,1415.2756998681737
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,13,Matias Strandvall,Finland,59,2008,5,1985-03-15T00:00:00.000000,0,22.713210130047912,14,1397.3341520845577,1431.801150644795
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,14,Robin Bryntesson,Sweden,63,2008,5,1985-10-17T00:00:00.000000,0,22.12183436002738,7,1276.9083050991455,1328.936063359092
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,15,Dusan Kozisek,Czechia,55,2008,5,1983-04-23T00:00:00.000000,0,24.607802874743324,52,1293.5182354316707,1341.5334615525464
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,16,Peter von Allmen,Switzerland,163,2008,5,1978-01-21T00:00:00.000000,0,29.859000684462696,62,1333.9244183545525,1374.1247319099862
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,17,Jari Joutsen,Finland,225,2008,5,1978-08-13T00:00:00.000000,0,29.300479123887747,31,1346.7056114637899,1383.4283716547002
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,18,Tor Arne Hetland,Norway,221,2008,5,1974-01-12T00:00:00.000000,0,33.883641341546884,187,1547.7950260920043,1553.5417684208264
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,19,Franz Göring,Germany,110,2008,5,1984-10-22T00:00:00.000000,0,23.107460643394933,56,1286.3161577119859,1329.6779052017812
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,20,Nikolay Chebotko,Kazakhstan,35,2008,5,1982-10-29T00:00:00.000000,0,25.089664613278575,83,1428.4513713550493,1447.9915050189018
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,21,Martti Jylhä,Finland,98,2008,5,1987-06-03T00:00:00.000000,0,20.49555099247091,5,1300.0,1338.3444767253818
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,22,Torin Koos,USA,208,2008,5,1980-07-19T00:00:00.000000,0,27.367556468172484,42,1413.9036370518106,1432.797810358794
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,23,Ales Razym,Czechia,228,2008,5,1986-09-18T00:00:00.000000,0,21.201916495550993,18,1294.686103905622,1330.9747380335275
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,24,Olli-Pekka Tolvanen,Finland,164,2008,5,1985-07-13T00:00:00.000000,0,22.38466803559206,8,1305.9622662265272,1339.0422965668172
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,25,Martin Jaks,Czechia,10,2008,5,1986-09-06T00:00:00.000000,0,21.234770704996578,10,1300.0,1332.5721994976589
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,26,Trond Iversen,Norway,222,2008,5,1976-03-22T00:00:00.000000,0,31.693360711841205,58,1553.8419349283138,1547.3016773521074
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,27,Andrea Zattoni,Italy,285,2008,5,1987-09-02T00:00:00.000000,0,20.246406570841888,1,1300.0,1329.6860608837976
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,28,Eldar Rønning,Norway,26,2008,5,1982-06-11T00:00:00.000000,0,25.47296372347707,80,1485.57986504878,1485.1529082466193
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,29,Vassili Rotchev,Russia,168,2008,5,1980-10-23T00:00:00.000000,0,27.104722792607802,129,1537.4720922761594,1528.6382594165202
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,30,Thobias Fredriksson,Sweden,226,2008,5,1975-04-04T00:00:00.000000,0,32.65982203969884,123,1532.407099530524,1522.776390725554
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,31,Jens Arne Svartedal,Norway,167,2008,5,1976-02-14T00:00:00.000000,0,31.79466119096509,131,1592.2141064662628,1574.0143014960668
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,32,Christoph Eigenmann,Switzerland,67,2008,5,1979-05-22T00:00:00.000000,0,28.528405201916495,62,1364.5446597163875,1376.7806138756941
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,33,Timo Simonlatser,Estonia,68,2008,5,1986-05-17T00:00:00.000000,0,21.541409993155373,12,1375.3813223867348,1384.4525188031687
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,34,Cyril Miranda,France,146,2008,5,1985-03-25T00:00:00.000000,0,22.68583162217659,8,1359.360407306353,1369.535322022144
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,35,Kein Einaste,Estonia,65,2008,5,1985-02-22T00:00:00.000000,0,22.770704996577685,3,1271.7863035724793,1294.2937318537229
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,36,Renato Pasini,Italy,40,2008,5,1977-07-31T00:00:00.000000,0,30.33538672142368,74,1330.858179960841,1342.684484586772
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,37,Sami Jauhojärvi,Finland,38,2008,5,1981-05-05T00:00:00.000000,0,26.573579739904176,78,1417.0158618590833,1413.7822005518808
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,38,Devon Kershaw,Canada,8,2008,5,1982-12-20T00:00:00.000000,0,24.947296372347708,58,1301.577963999249,1315.1431011932204
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,39,Andrey Parfenov,Russia,80,2008,5,1987-12-17T00:00:00.000000,0,19.956194387405887,2,1300.0,1312.3692292006292
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,40,Børre Næss,Norway,215,2008,5,1982-01-23T00:00:00.000000,0,25.853524982888434,31,1469.8674486101106,1454.370806950022
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,41,Fulvio Scola,Italy,32,2008,5,1982-12-10T00:00:00.000000,0,24.974674880219027,23,1262.831624869602,1277.3194104546435
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,41,Peeter Kümmel,Estonia,87,2008,5,1982-04-11T00:00:00.000000,0,25.639972621492127,29,1383.185559998407,1378.754524268796
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,43,Nikolay Pankratov,Russia,158,2008,5,1982-12-23T00:00:00.000000,0,24.93908281998631,75,1387.6906421645024,1380.3833125738313
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,44,Odd-Bjørn Hjelmeset,Norway,96,2008,5,1971-12-06T00:00:00.000000,0,35.98631074606434,160,1522.2356101556873,1493.7223648494642
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,45,Sergey Cherepanov,Kazakhstan,127,2008,5,1986-01-25T00:00:00.000000,0,21.848049281314168,17,1321.8054605168527,1322.0804941539534
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,46,Ville Nousiainen,Finland,47,2008,5,1983-12-05T00:00:00.000000,0,23.98904859685147,34,1290.804511216327,1294.5069332940493
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,47,Maciej Kreczmer,Poland,134,2008,5,1981-04-04T00:00:00.000000,0,26.65845311430527,77,1367.3540613819987,1357.497171897137
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,48,Sean Crooks,Canada,201,2008,5,1983-07-08T00:00:00.000000,0,24.399726214921287,20,1287.5324522084745,1288.8567226270084
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,49,Mikhail Devjatiarov Jr.,Russia,97,2008,5,1985-11-11T00:00:00.000000,0,22.053388090349074,16,1430.7133858308239,1408.0590707368392
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,50,Vitaly Martsyv,Ukraine,289,2008,5,1983-06-19T00:00:00.000000,0,24.451745379876797,15,1302.4253622304907,1298.5408284498337
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,51,Lauri Pyykönen,Finland,306,2008,5,1978-04-20T00:00:00.000000,0,29.61533196440794,88,1451.8361197866393,1423.1129883020487
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,52,Janusz Krezelok,Poland,169,2008,5,1974-12-18T00:00:00.000000,0,32.95277207392197,150,1507.8070418486693,1469.672952457962
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,53,Alexey Poltoranin,Kazakhstan,27,2008,5,1987-04-27T00:00:00.000000,0,20.596851471594796,12,1332.4789074232249,1319.5154658118418
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,54,Fredrik Uusitalo,Sweden,395,2008,5,1984-07-05T00:00:00.000000,0,23.405886379192335,7,1314.7409994669795,1303.1458352984994
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,55,Keijo Kurttila,Finland,336,2008,5,1975-04-08T00:00:00.000000,0,32.648870636550306,71,1440.0437843321035,1407.3152375203797
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,56,Loris Frasnelli,Italy,58,2008,5,1979-02-22T00:00:00.000000,0,28.772073921971252,60,1349.301588330052,1329.3311157673327
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,57,Kusti Kittilä,Finland,282,2008,5,1981-09-09T00:00:00.000000,0,26.2258726899384,15,1293.8823838317717,1281.2319563637955
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,58,Anti Saarepuu,Estonia,122,2008,5,1983-03-26T00:00:00.000000,0,24.684462696783026,40,1356.6994561485922,1332.6644338374301
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,59,Lars Flora,USA,250,2008,5,1978-01-06T00:00:00.000000,0,29.900068446269678,40,1245.6377459570072,1237.4417377545992
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,60,Axel Teichmann,Germany,49,2008,5,1979-07-14T00:00:00.000000,0,28.383299110198493,157,1427.1946216602369,1389.2042583956984
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,61,Drew Goldsack,Canada,295,2008,5,1981-08-23T00:00:00.000000,0,26.272416153319643,39,1256.8285781868854,1244.0803503167492
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,62,Ville Verkama,Finland,1905,2008,5,1984-06-08T00:00:00.000000,0,23.479808350444902,7,1277.6052480203662,1260.2586641459918
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,63,Mantas Strolia,Lithuania,1812,2008,5,1986-02-28T00:00:00.000000,0,21.754962354551676,1,1300.0,1277.7355658342926
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,64,Jöri Kindschi,Switzerland,126,2008,5,1986-10-08T00:00:00.000000,0,21.14715947980835,2,1273.9842762293817,1254.3067233835402
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,65,Johannes Bredl,Germany,284,2008,5,1982-03-26T00:00:00.000000,0,25.68377823408624,39,1287.9830368885519,1264.7052595436924
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,66,Shohei Honda,Japan,322,2008,5,1982-12-02T00:00:00.000000,0,24.996577686516083,20,1266.3875840425465,1244.981657019514
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,67,Tom Brunner,Germany,237,2008,5,1985-12-19T00:00:00.000000,0,21.949349760438057,7,1255.4205982571714,1234.224952682539
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,68,Roddy Darragon,France,223,2008,5,1983-08-31T00:00:00.000000,0,24.251882272416154,34,1263.8719068850926,1239.9610498928168
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,69,Paul Murray,Australia,388,2008,5,1977-05-08T00:00:00.000000,0,30.56536618754278,43,1232.2281515817263,1211.5626512079612
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,70,Antti Häkämies,Finland,1610,2008,5,1986-02-13T00:00:00.000000,0,21.796030116358658,3,1293.392239675857,1262.0582831907766
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,71,Mauro Gruber,Switzerland,1562,2008,5,1986-08-07T00:00:00.000000,0,21.31690622861054,2,1300.0,1266.1910113788472
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,72,Chris Cook,USA,210,2008,5,1980-06-15T00:00:00.000000,0,27.460643394934976,17,1316.1548273463427,1278.3610674214149
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,73,Matti Nevala,Finland,1741,2008,5,1988-02-01T00:00:00.000000,0,19.83025325119781,1,1300.0,1263.3048727649857
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,74,Aigars Kalnups,Latvia,1864,2008,5,1986-07-21T00:00:00.000000,0,21.363449691991786,3,1272.50509262072,1238.6230342038896
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,75,Thomas Stöggl,Austria,307,2008,5,1977-05-01T00:00:00.000000,0,30.584531143052704,48,1316.3597021286532,1274.204356891305
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,76,Aliaksandr Ionenkau,Belarus,1575,2008,5,1986-03-16T00:00:00.000000,0,21.711156741957563,3,1300.0,1258.9756648441935
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,77,Petri Nevalainen,Finland,1929,2008,5,1983-10-05T00:00:00.000000,0,24.15605749486653,1,1300.0,1257.532595537263
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,78,Mikalai Parcheuski,Belarus,1824,2008,5,1982-08-20T00:00:00.000000,0,25.281314168377822,7,1179.326594018074,1152.9678552702787
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,79,Michal Malak,Slovakia,850,2008,5,1980-08-25T00:00:00.000000,0,27.266255989048595,45,1259.8753607081924,1220.6939960133554
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,80,Sebahattin Oğlago,Turkey,1647,2008,5,1984-06-25T00:00:00.000000,0,23.433264887063654,20,1229.8690075407883,1193.670533277721
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,81,Francois Soulie,Andorra,325,2008,5,1978-03-22T00:00:00.000000,0,29.69472963723477,13,1274.64587874683,1230.3348652233046
2007-12-01,Ruka,Finland,M,Sprint,World Cup,0,C,82,Myroslav Bilosyuk,Ukraine,1645,2008,5,1985-07-29T00:00:00.000000,0,22.340862422997947,1,1300.0,1250.3172490026095
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,1,Børre Næss,Norway,215,2008,21,1982-01-23T00:00:00.000000,0,25.998631074606433,32,1454.370806950022,1486.9142648213924
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,2,Ola Vigen Hattestad,Norway,17,2008,21,1982-04-19T00:00:00.000000,0,25.763175906913073,25,1490.6864181591982,1517.8226931413483
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,3,Eldar Rønning,Norway,26,2008,21,1982-06-11T00:00:00.000000,0,25.61806981519507,96,1485.1529082466193,1511.435148374883
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,4,Anders Gløersen,Norway,82,2008,21,1986-05-22T00:00:00.000000,0,21.672826830937712,5,1301.9889468851973,1348.2187645104777
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,5,Tor Arne Hetland,Norway,221,2008,21,1974-01-12T00:00:00.000000,0,34.02874743326489,202,1553.5417684208264,1570.0987436591834
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,6,Nikita Kriukov,Russia,61,2008,21,1985-05-30T00:00:00.000000,0,22.650239561943874,10,1375.3439234620494,1409.8986886876753
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,7,Emil Jönsson,Sweden,11,2008,21,1985-08-15T00:00:00.000000,0,22.439425051334702,18,1522.7681849485282,1539.3931925183513
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,8,Mats Larsson,Sweden,57,2008,21,1980-03-20T00:00:00.000000,0,27.84394250513347,82,1542.1748372188317,1555.4689583590398
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,9,Mikhail Devjatiarov Jr.,Russia,97,2008,21,1985-11-11T00:00:00.000000,0,22.198494182067076,18,1408.0590707368392,1434.3931034838133
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,10,Øystein Pettersen,Norway,64,2008,21,1983-01-19T00:00:00.000000,0,25.010266940451746,35,1442.6431142207691,1463.5243188366735
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,11,Björn Lind,Sweden,162,2008,21,1978-03-22T00:00:00.000000,0,29.83983572895277,75,1577.6494475361249,1583.3862706948553
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,12,Kalle Lassila,Finland,161,2008,21,1985-01-23T00:00:00.000000,0,22.99794661190965,14,1447.264782337551,1464.7351859696385
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,13,Vassili Rotchev,Russia,168,2008,21,1980-10-23T00:00:00.000000,0,27.249828884325805,135,1528.6382594165202,1536.0250644788148
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,14,Thobias Fredriksson,Sweden,226,2008,21,1975-04-04T00:00:00.000000,0,32.80492813141684,125,1522.776390725554,1529.299097452943
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,15,Janusz Krezelok,Poland,169,2008,21,1974-12-18T00:00:00.000000,0,33.09787816563997,153,1469.672952457962,1480.3156712397547
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,16,Cyril Miranda,France,146,2008,21,1985-03-25T00:00:00.000000,0,22.830937713894592,10,1369.535322022144,1390.3562181692785
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,17,Andrew Newell,USA,33,2008,21,1983-11-30T00:00:00.000000,0,24.147843942505133,45,1529.7977641253583,1531.298656756787
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,18,Axel Teichmann,Germany,49,2008,21,1979-07-14T00:00:00.000000,0,28.528405201916495,171,1389.2042583956984,1404.7852697167752
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,19,Vahur Teppan,Estonia,138,2008,21,1985-02-22T00:00:00.000000,0,22.915811088295687,2,1268.0572559663738,1296.5988430885652
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,20,Chris Cook,USA,210,2008,21,1980-06-15T00:00:00.000000,0,27.60574948665298,22,1278.3610674214149,1304.2711247942193
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,21,Sean Crooks,Canada,201,2008,21,1983-07-08T00:00:00.000000,0,24.54483230663929,24,1288.8567226270084,1312.1004079551658
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,22,Christoph Eigenmann,Switzerland,67,2008,21,1979-05-22T00:00:00.000000,0,28.673511293634498,64,1376.7806138756941,1388.0741067688618
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,23,Matias Strandvall,Finland,59,2008,21,1985-03-15T00:00:00.000000,0,22.858316221765914,16,1431.801150644795,1435.1644979866421
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,24,Philip Widmer,Canada,107,2008,21,1983-10-18T00:00:00.000000,0,24.265571526351813,9,1241.3365341637525,1265.6760698528938
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,25,Robin Bryntesson,Sweden,63,2008,21,1985-10-17T00:00:00.000000,0,22.26694045174538,9,1328.936063359092,1341.6494213490853
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,26,Torin Koos,USA,208,2008,21,1980-07-19T00:00:00.000000,0,27.512662559890487,45,1432.797810358794,1431.7171465510505
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,27,Johan Kjølstad,Norway,83,2008,21,1983-03-09T00:00:00.000000,0,24.876112251882272,39,1511.7202160715979,1500.5950571331607
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,28,Ivan Ivanov,Russia,230,2008,21,1987-05-11T00:00:00.000000,0,20.70362765229295,4,1300.0,1311.8312916924824
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,29,Josef Wenzl,Germany,86,2008,21,1984-12-20T00:00:00.000000,0,23.091033538672143,22,1340.3711842792695,1345.9392210146755
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,30,Peter von Allmen,Switzerland,163,2008,21,1978-01-21T00:00:00.000000,0,30.0041067761807,64,1374.1247319099862,1374.191996006636
2008-01-23,"Canmore, AB",Canada,M,Sprint,World Cup,0,C,31,Stefan Kuhn,Canada,141,2008,21,1979-10-01T00:00:00.000000,0,28.312114989733058,20,1257.2578113527256,1269.713191526678
