Elo,Individual_Elo,IndividualCompact_Elo,Sprint_Elo,MassStart_Elo,Pelo,Individual_Pelo,IndividualCompact_Pelo,Sprint_Pelo,MassStart_Pelo,Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Elevation
1242.3145239767953,1263.1773842255589,,,1284.2762106072064,1249.812455249274,1271.6682479493957,,,1293.0,2022-03-12,Schonach,Germany,L,5,Individual,0,World Cup,16,Silva Verbič,Slovenia,40,2022,7,2002-03-31,19.94798083504449,8,0,939.0
1212.1384598205475,1209.0646923279992,,,1296.0776962763869,1220.0109708693044,1216.6403980502048,,,1299.0,2022-03-12,Schonach,Germany,L,5,Individual,0,World Cup,17,Annika Malacinski,USA,61,2022,7,2001-05-09,20.840520191649556,9,0,939.0
1286.1523920650843,1286.3910475205619,,,,1300.0,1300.0,,,,2022-03-12,Schonach,Germany,L,5,Individual,0,World Cup,18,Mille Marie Hagen,Norway,180,2022,7,2002-12-13,19.24435318275154,1,0,939.0
1284.2773920650843,1284.5577141872286,,,,1300.0,1300.0,,,,2022-03-12,Schonach,Germany,L,5,Individual,0,World Cup,19,Magdalena Burger,Germany,108,2022,7,2005-11-05,16.347707049965777,1,0,939.0
1163.204114753967,1175.9568296019531,,,1290.0,1174.5220408921323,1187.6541517938088,,,1300.0,2022-03-12,Schonach,Germany,L,5,Individual,0,World Cup,20,Tereza Koldovska,Czechia,89,2022,7,2004-10-19,17.39356605065024,7,0,939.0
1497.5636740840814,1473.8727339856177,,,1320.713718454037,1487.6359499000955,1463.26163230705,,,1310.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2022,8,2002-04-20,19.89596167008898,9,0,939.0
1332.8296503525373,1331.9275743248215,,,,1316.1523920650843,1315.7243808538951,,,,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,2,Haruka Kasai,Japan,88,2022,8,2004-02-04,18.102669404517453,2,0,939.0
1377.587092325977,1360.9001291798922,,,1309.8791356403342,1365.4313902532526,1348.258964220196,,,1305.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,3,Ema Volavsek,Slovenia,49,2022,8,2002-12-15,19.241615331964407,10,0,939.0
1392.1660248353448,1375.3822409090978,,,1311.746794603242,1382.798912576433,1365.4781204787332,,,1309.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,4,Ida Marie Hagen,Norway,60,2022,8,2000-08-18,21.56605065023956,8,0,939.0
1424.3431030032707,1413.185619070894,,,1310.044602856523,1418.6840787615026,1407.247203399933,,,1300.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,5,Anju Nakamura,Japan,67,2022,8,2000-01-23,22.135523613963038,10,0,939.0
1410.7356128448694,1400.5748160272888,,,1309.8460460097351,1406.3301048441206,1395.900734289466,,,1306.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,6,Annika Sieff,Italy,47,2022,8,2003-10-27,18.376454483230663,10,0,939.0
1259.7016923442618,1254.2615072991903,,,1298.1769666254395,1248.785967329432,1243.4034636867539,,,1296.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,7,Léna Brocard,France,53,2022,8,2000-05-19,21.815195071868583,10,0,939.0
1328.2009735875347,1330.8938146750925,,,1297.110788409746,1323.1523306933705,1326.2518538850975,,,1298.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,8,Jenny Nowak,Germany,25,2022,8,2002-08-20,19.561943874058862,10,0,939.0
1397.6146838927411,1393.3561549051642,,,1306.1438787086922,1398.4312834381908,1394.0905132795897,,,1297.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,9,Lisa Hirner,Austria,52,2022,8,2003-10-03,18.442162902121833,9,0,939.0
1252.540053978032,1252.8384133412392,,,1296.011508698147,1247.1640920950913,1247.702945553093,,,1301.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,10,Maria Gerboth,Germany,66,2022,8,2002-06-19,19.731690622861052,10,0,939.0
1305.3133970525091,1305.0145536093085,,,,1304.9023920650843,1304.7243808538951,,,,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,11,Hazuki Ikeda,Japan,194,2022,8,2005-08-20,16.56125941136208,2,0,939.0
1327.2981110654046,1322.402045649622,,,1303.912227272394,1330.1262351217922,1325.0282431282214,,,1304.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,12,Cindy Haasch,Germany,78,2022,8,2004-08-19,17.56331279945243,9,0,939.0
1342.7764411771034,1338.8976112783955,,,1303.94532035804,1348.4663578755496,1344.3851002349024,,,1303.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,13,Veronica Gianmoena,Italy,29,2022,8,1995-10-25,26.38193018480493,9,0,939.0
1287.2726838566964,1287.3653607015758,,,,1291.7773920650843,1291.8910475205619,,,,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,14,Nathalie Armbruster,Germany,168,2022,8,2006-01-02,16.191649555099247,2,0,939.0
1281.9174903691808,1281.9230606150256,,,,1288.098807766673,1288.079244582198,,,,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,15,Annalena Slamik,Austria,41,2022,8,2003-03-23,18.973305954825463,4,0,939.0
1276.426905055531,1276.7553682190076,,,,1284.2773920650843,1284.5577141872286,,,,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,16,Magdalena Burger,Germany,108,2022,8,2005-11-05,16.35044490075291,2,0,939.0
1234.8195753953657,1254.6715970104156,,,1284.2762106072064,1242.3145239767953,1263.1773842255589,,,1293.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,17,Silva Verbič,Slovenia,40,2022,8,2002-03-31,19.95071868583162,9,0,939.0
1204.3190301938516,1201.4957853818973,,,1296.0776962763869,1212.1384598205475,1209.0646923279992,,,1299.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,18,Annika Malacinski,USA,61,2022,8,2001-05-09,20.843258042436688,10,0,939.0
1212.4955570783277,1225.6969749854127,,,1290.044602856523,1222.7275326383808,1236.4826350159806,,,1300.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,19,Sophia Maurus,Germany,23,2022,8,2001-11-30,20.281998631074607,7,0,939.0
1154.0044003086791,1166.3181493742675,,,1290.0,1163.204114753967,1175.9568296019531,,,1300.0,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,20,Tereza Koldovska,Czechia,89,2022,8,2004-10-19,17.39630390143737,8,0,939.0
1268.8259493693163,1269.324620609642,,,,1286.1523920650843,1286.3910475205619,,,,2022-03-13,Schonach,Germany,L,5,Individual,0,World Cup,21,Mille Marie Hagen,Norway,180,2022,8,2002-12-13,19.247091033538673,2,0,939.0
1279.9628692972015,1280.2420629861565,,,,1276.426905055531,1276.7553682190076,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Magdalena Burger,Germany,108,2022,0,2005-11-05,16.35044490075291,2,0,0.0
1378.341121110043,1364.0749047727331,,,1307.6499999999999,1392.1660248353448,1375.3822409090978,,,1309.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ida Marie Hagen,Norway,60,2022,0,2000-08-18,21.56605065023956,8,0,0.0
1264.2157817325415,1264.982898056587,,,,1257.900919685343,1258.8034094783375,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Thea Øihaugen,Norway,6,2022,0,2001-05-11,20.566735112936346,2,0,0.0
1223.426878056938,1232.6655622702804,,,1300.0,1209.913974184633,1220.783014435624,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svetlana Gladikova,Russia,24,2022,0,1992-05-25,29.56331279945243,5,0,0.0
1284.6298668138036,1284.6346015227718,,,,1281.9174903691808,1281.9230606150256,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annalena Slamik,Austria,41,2022,0,2003-03-23,18.973305954825463,4,0,0.0
1255.7388729417119,1255.912677416837,,,,1247.9280858137788,1248.132561666867,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Svenja Wuerth,Germany,165,2022,0,1993-08-20,28.32580424366872,5,0,0.0
1236.4496632907603,1260.4869660126942,,,1290.6879124280445,1225.2348979891299,1253.5140776619933,,,1289.044602856523,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Chulpan Valieva,Russia,73,2022,0,2001-01-27,20.947296372347708,5,0,0.0
1382.9724813088299,1379.3527316693896,,,1297.45,1397.6146838927411,1393.3561549051642,,,1297.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Lisa Hirner,Austria,52,2022,0,2003-10-03,18.442162902121833,9,0,0.0
1225.6212235165785,1236.8424287376008,,,1300.0,1212.4955570783277,1225.6969749854127,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sophia Maurus,Germany,23,2022,0,2001-11-30,20.281998631074607,7,0,0.0
1421.1106205086273,1402.2385250573946,,,1310.891015089088,1442.4830829513264,1420.280617714582,,,1312.8129589283387,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Marte Leinan Lund,Norway,7,2022,0,2001-04-01,20.772073921971252,8,0,0.0
1394.125270918139,1385.4885936231954,,,1305.1,1410.7356128448694,1400.5748160272888,,,1306.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annika Sieff,Italy,47,2022,0,2003-10-27,18.376454483230663,10,0,0.0
1323.9708275494045,1326.2597424738285,,,1298.3,1328.2009735875347,1330.8938146750925,,,1298.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Jenny Nowak,Germany,25,2022,0,2002-08-20,19.561943874058862,10,0,0.0
1323.2033944055938,1319.0417388021788,,,1303.3999999999999,1327.2981110654046,1322.402045649622,,,1304.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Cindy Haasch,Germany,78,2022,0,2004-08-19,17.56331279945243,9,0,0.0
1218.6711756647737,1216.2714175746128,,,1299.1499999999999,1204.3190301938516,1201.4957853818973,,,1299.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annika Malacinski,USA,61,2022,0,2001-05-09,20.843258042436688,10,0,0.0
1356.4666664072395,1318.425818081417,,,1313.4128937021605,1366.4313722438112,1321.6774330369612,,,1315.7798749437184,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Yuna Kasai,Japan,161,2022,0,2004-02-04,17.927446954141,8,0,0.0
1175.9037402623771,1186.3704269681273,,,1300.0,1154.0044003086791,1166.3181493742675,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Tereza Koldovska,Czechia,89,2022,0,2004-10-19,17.39630390143737,8,0,0.0
1212.2468043815204,1204.9919068032982,,,1293.2379124280444,1196.7609463312006,1188.2257727097626,,,1292.044602856523,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexa Brabec,USA,81,2022,0,2004-10-08,17.25119780971937,3,0,0.0
1404.9162950366128,1384.2221690652505,,,1305.9879124280444,1423.4309353371916,1399.0849047826478,,,1307.044602856523,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mari Leinan Lund,Norway,8,2022,0,1999-05-28,22.61738535249829,5,0,0.0
1309.4847428060086,1319.0465723901507,,,1294.2285438705053,1311.1585209482455,1322.4077322237067,,,1293.2100516123592,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Stefaniya Nadymova,Russia,27,2022,0,1994-12-01,27.104722792607802,7,0,0.0
1273.502056963919,1273.9259275181955,,,,1268.8259493693163,1269.324620609642,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Mille Marie Hagen,Norway,180,2022,0,2002-12-13,19.247091033538673,2,0,0.0
1467.9291229714693,1447.791823887775,,,1308.5,1497.5636740840814,1473.8727339856177,,,1310.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Gyda Westvold Hansen,Norway,4,2022,0,2002-04-20,19.89596167008898,9,0,0.0
1318.9356344838652,1316.2494935013224,,,1300.0,1322.2772170398414,1319.1170511780265,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anastasia Goncharova,Russia,45,2022,0,1999-10-10,22.187542778918548,6,0,0.0
1261.140867831715,1261.9739104691503,,,,1254.2833739196649,1255.2634240813534,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Oda Leiråmo,Norway,92,2022,0,2003-03-06,18.748802190280628,2,0,0.0
1342.1112426250586,1359.1853394429183,,,1296.6379124280445,1349.542638382422,1369.6298111093158,,,1296.044602856523,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Sigrun Kleinrath,Austria,76,2022,0,2004-01-16,17.979466119096507,3,0,0.0
1365.9490284770804,1351.7651098029085,,,1304.25,1377.587092325977,1360.9001291798922,,,1305.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ema Volavsek,Slovenia,49,2022,0,2002-12-15,19.241615331964407,10,0,0.0
1273.0610533680203,1284.7558853671462,,,1300.0,1268.3071216094359,1282.0657474907603,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Alexandra Glazunova,Russia,50,2022,0,2000-04-27,21.626283367556468,2,0,0.0
1405.69163755278,1396.20777621026,,,1300.0,1424.3431030032707,1413.185619070894,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Anju Nakamura,Japan,67,2022,0,2000-01-23,22.135523613963038,10,0,0.0
1285.6199204649042,1294.1058853671461,,,1300.0,1283.0822593704756,1293.0657474907603,,,1300.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Annamarija Oinas,Finland,62,2022,0,2003-01-10,18.921286789869953,2,0,0.0
1259.659045881327,1259.9126513400533,,,1300.85,1252.540053978032,1252.8384133412392,,,1301.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Maria Gerboth,Germany,66,2022,0,2002-06-19,19.731690622861052,10,0,0.0
1306.680951138034,1307.1960583122202,,,,1307.8599425153343,1308.4659509555531,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Daniela Dejori,Italy,37,2022,0,2002-08-01,19.378507871321013,6,0,0.0
1244.5966390860608,1261.4708574588533,,,1294.05,1234.8195753953657,1254.6715970104156,,,1293.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Silva Verbič,Slovenia,40,2022,0,2002-03-31,19.95071868583162,9,0,0.0
1284.3853287996315,1300.0,,,1294.0879124280445,1281.6297985878018,1300.0,,,1293.044602856523,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Eva Hubinger,Austria,59,2022,0,1993-05-03,28.684462696783026,2,0,0.0
1304.5163874946327,1304.262370567912,,,,1305.3133970525091,1305.0145536093085,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Hazuki Ikeda,Japan,194,2022,0,2005-08-20,16.56125941136208,2,0,0.0
1265.7464384926225,1261.1222812043118,,,1296.6,1259.7016923442618,1254.2615072991903,,,1296.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Léna Brocard,France,53,2022,0,2000-05-19,21.815195071868583,10,0,0.0
1336.3599750005378,1333.0629695866362,,,1302.55,1342.7764411771034,1338.8976112783955,,,1303.0,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Veronica Gianmoena,Italy,29,2022,0,1995-10-25,26.38193018480493,9,0,0.0
1327.9052027996568,1327.1384381760984,,,,1332.8296503525373,1331.9275743248215,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Haruka Kasai,Japan,88,2022,0,2004-02-04,18.102669404517453,2,0,0.0
1289.181781278192,1289.2605565963395,,,,1287.2726838566964,1287.3653607015758,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Nathalie Armbruster,Germany,168,2022,0,2006-01-02,16.191649555099247,2,0,0.0
1239.7170386354333,1261.943664540868,,,1294.9379124280445,1229.0788689828626,1255.2278406363152,,,1294.044602856523,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Ami Sawaya,Japan,160,2022,0,1999-09-14,22.31895961670089,5,0,0.0
1295.7149132447262,1296.058386648391,,,,1294.9587214643839,1295.3628078216366,,,,2022-05-01,Summer,Break,L,0,Offseason,0,Offseason,0,Hanna Midtsundstad,Norway,3,2022,0,1999-09-22,22.236824093086927,4,0,0.0
1479.0776874336295,1456.5491141486723,,,1320.713718454037,1467.9291229714693,1447.791823887775,,,1310.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2023,1,2002-04-20,20.618754277891856,10,0,323.0
1407.6385526271276,1395.612240791215,,,1309.8460460097351,1394.125270918139,1385.4885936231954,,,1306.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,2,Annika Sieff,Italy,47,2023,1,2003-10-27,19.09924709103354,11,0,323.0
1307.2004183117153,1302.3582937891865,,,,1289.181781278192,1289.2605565963395,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,3,Nathalie Armbruster,Germany,168,2023,1,2006-01-02,16.914442162902123,3,0,323.0
1394.3608384522531,1387.7215782683413,,,1306.1438787086922,1382.9724813088299,1379.3527316693896,,,1297.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,4,Lisa Hirner,Austria,52,2023,1,2003-10-03,19.16495550992471,10,0,323.0
1388.6183025799428,1372.0615087182018,,,1311.746794603242,1378.341121110043,1364.0749047727331,,,1309.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,5,Ida Marie Hagen,Norway,60,2023,1,2000-08-18,22.288843258042437,9,0,323.0
1335.9222377344236,1334.8085291438363,,,1297.110788409746,1323.9708275494045,1326.2597424738285,,,1298.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,6,Jenny Nowak,Germany,25,2023,1,2002-08-20,20.28473648186174,11,0,323.0
1365.224794679853,1340.425200647892,,,1313.4128937021605,1356.4666664072395,1333.164192861062,,,1315.7798749437184,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,7,Yuna Kasai,Japan,161,2023,1,2004-02-04,18.82546201232033,9,0,323.0
1372.8168120435237,1357.2559061482127,,,1309.8791356403342,1365.9490284770804,1351.7651098029085,,,1305.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,8,Ema Volavsek,Slovenia,49,2023,1,2002-12-15,19.964407939767284,11,0,323.0
1335.5427324507423,1332.650557354061,,,,1327.9052027996568,1327.1384381760984,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,9,Haruka Kasai,Japan,88,2023,1,2004-02-04,18.82546201232033,3,0,323.0
1275.5437650117265,1268.3917690148842,,,1298.1769666254395,1265.7464384926225,1261.1222812043118,,,1296.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,10,Léna Brocard,France,53,2023,1,2000-05-19,22.537987679671456,11,0,323.0
1287.5948034267183,1285.7167756262033,,,,1279.9628692972015,1280.2420629861565,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,11,Magdalena Burger,Germany,108,2023,1,2005-11-05,17.073237508555785,3,0,323.0
1290.6338973800212,1288.925822614462,,,,1284.6298668138036,1284.6346015227718,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,12,Annalena Slamik,Austria,41,2023,1,2003-03-23,19.696098562628336,5,0,323.0
1338.0648673149922,1334.328190328155,,,1303.94532035804,1336.3599750005378,1333.0629695866362,,,1303.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,13,Veronica Gianmoena,Italy,29,2023,1,1995-10-25,27.104722792607802,10,0,323.0
1260.642152454225,1259.3972381405345,,,,1255.7388729417119,1255.912677416837,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,14,Svenja Wuerth,Germany,165,2023,1,1993-08-20,29.284052019164957,6,0,323.0
1400.8621432822479,1392.9075691372832,,,1310.044602856523,1405.69163755278,1396.20777621026,,,1300.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,15,Anju Nakamura,Japan,67,2023,1,2000-01-23,22.858316221765914,11,0,323.0
1285.565611941621,1285.3136341932689,,,,1285.0393322162347,1285.0393322162347,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,16,Sana Azegami,Japan,162,2023,1,2001-11-04,21.075975359342916,3,0,323.0
1412.7495712082537,1404.4249504970146,,,1310.891015089088,1421.1106205086273,1410.2716918453473,,,1312.8129589283387,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,17,Marte Leinan Lund,Norway,7,2023,1,2001-04-01,21.67008898015058,9,0,323.0
1220.9673714549506,1220.490718768405,,,,1219.5309375234153,1219.5309375234153,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,18,Claudia Purker,Austria,177,2023,1,1999-01-15,23.879534565366185,3,0,323.0
1317.471054305082,1314.8921204892788,,,1303.912227272394,1323.2033944055938,1319.0417388021788,,,1304.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,19,Cindy Haasch,Germany,78,2023,1,2004-08-19,18.286105407255306,10,0,323.0
1294.2223633209715,1295.6479399036757,,,,1300.0,1300.0,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,20,Alva Thors,Finland,178,2023,1,2005-06-14,17.467488021902806,1,0,323.0
1254.7977607997123,1256.232143957817,,,1296.011508698147,1259.659045881327,1259.9126513400533,,,1301.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,21,Maria Gerboth,Germany,66,2023,1,2002-06-19,20.45448323066393,11,0,323.0
1291.4950905936987,1293.6479399036757,,,,1300.0,1300.0,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,22,Minja Korhonen,Finland,200,2023,1,2007-05-19,15.540041067761807,1,0,323.0
1265.1354044051159,1267.663986415528,,,,1273.502056963919,1273.9259275181955,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,23,Mille Marie Hagen,Norway,180,2023,1,2002-12-13,19.969883641341546,3,0,323.0
1211.9720355284744,1211.3605390439573,,,1296.0776962763869,1218.671175664774,1216.2714175746128,,,1299.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,24,Annika Malacinski,USA,61,2023,1,2001-05-09,21.56605065023956,11,0,323.0
1235.119062612734,1253.7259283338801,,,1284.2762106072064,1244.5966390860608,1261.4708574588533,,,1293.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,25,Silva Verbič,Slovenia,40,2023,1,2002-03-31,20.673511293634498,10,0,323.0
1252.2808907903516,1256.0925408136666,,,,1264.2157817325415,1264.982898056587,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,26,Thea Øihaugen,Norway,6,2023,1,2001-05-11,21.560574948665298,3,0,323.0
1201.8006614243948,1197.5242826081837,,,1293.2379124280444,1212.2468043815204,1204.9919068032982,,,1292.044602856523,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,27,Alexa Brabec,USA,81,2023,1,2004-10-08,18.1492128678987,4,0,323.0
1165.9777095707775,1178.6184112529436,,,1290.0,1175.9037402623774,1186.3704269681273,,,1300.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,28,Tereza Koldovska,Czechia,89,2023,1,2004-10-19,18.119096509240247,9,0,323.0
1281.9496360482442,1286.6479399036757,,,,1300.0,1300.0,,,,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,29,Jolana Hradilova,Czechia,87,2023,1,2004-06-29,18.425735797399042,1,0,323.0
1267.0223828224835,1280.0007643082406,,,1294.0,1285.6199204649042,1294.1058853671461,,,1300.0,2022-12-02,Lillehammer,Norway,L,5,Individual,0,World Cup,30,Annamarija Oinas,Finland,62,2023,1,2003-01-10,19.89322381930185,3,0,323.0
1489.7448851757124,1465.011297591017,,,1320.713718454037,1479.0776874336295,1456.5491141486723,,,1310.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,1,Gyda Westvold Hansen,Norway,4,2023,2,2002-04-20,20.621492128678987,11,0,323.0
1402.4482082688908,1382.7323392337828,,,1311.746794603242,1388.6183025799428,1372.0615087182018,,,1309.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,2,Ida Marie Hagen,Norway,60,2023,2,2000-08-18,22.29158110882957,10,0,323.0
1406.5193509127198,1396.7666036112416,,,1306.1438787086922,1394.3608384522531,1387.7215782683413,,,1297.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,3,Lisa Hirner,Austria,52,2023,2,2003-10-03,19.16769336071184,11,0,323.0
1322.8309686492307,1313.9068103222664,,,,1307.2004183117153,1302.3582937891865,,,,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,4,Nathalie Armbruster,Germany,168,2023,2,2006-01-02,16.917180013689254,4,0,323.0
1416.3670995380653,1402.346429071145,,,1309.8460460097351,1407.6385526271276,1395.612240791215,,,1306.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,5,Annika Sieff,Italy,47,2023,2,2003-10-27,19.10198494182067,12,0,323.0
1374.8746123758158,1348.3890042288447,,,1313.4128937021605,1365.224794679853,1340.425200647892,,,1315.7798749437184,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,6,Yuna Kasai,Japan,161,2023,2,2004-02-04,18.82819986310746,10,0,323.0
1380.6860405280124,1363.5277645756094,,,1309.8791356403342,1372.8168120435237,1357.2559061482127,,,1305.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,7,Ema Volavsek,Slovenia,49,2023,2,2002-12-15,19.967145790554415,12,0,323.0
1344.1189573590943,1338.936385099795,,,,1335.5427324507423,1332.650557354061,,,,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,8,Haruka Kasai,Japan,88,2023,2,2004-02-04,18.82819986310746,4,0,323.0
1343.1134995406037,1340.0048497811895,,,1297.110788409746,1335.9222377344236,1334.8085291438363,,,1298.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,9,Jenny Nowak,Germany,25,2023,2,2002-08-20,20.28747433264887,12,0,323.0
1414.3929966596181,1405.8159308667368,,,1310.891015089088,1412.7495712082537,1404.4249504970146,,,1312.8129589283387,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,10,Marte Leinan Lund,Norway,7,2023,2,2001-04-01,21.672826830937712,10,0,323.0
1342.4085184199307,1337.5444264124171,,,1303.94532035804,1338.0648673149922,1334.328190328155,,,1303.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,11,Veronica Gianmoena,Italy,29,2023,2,1995-10-25,27.107460643394933,11,0,323.0
1400.4022522958148,1392.7479391473792,,,1310.044602856523,1400.8621432822479,1392.9075691372832,,,1300.0,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,12,Anju Nakamura,Japan,67,2023,2,2000-01-23,22.861054072553046,12,0,323.0
1290.1464515248813,1288.5736020457864,,,,1285.565611941621,1285.3136341932689,,,,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,13,Sana Azegami,Japan,162,2023,2,2001-11-04,21.078713210130047,4,0,323.0
1293.5649706339648,1291.035179629318,,,,1290.6338973800212,1288.925822614462,,,,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,14,Annalena Slamik,Austria,41,2023,2,2003-03-23,19.698836413415467,6,0,323.0
1263.8945950169548,1261.7318105501035,,,,1260.642152454225,1259.3972381405345,,,,2022-12-03,Lillehammer,Norway,L,5,Individual,0,World Cup,15,Svenja Wuerth,Germany,165,2023,2,1993-08-20,29.286789869952088,7,0,323.0
