Elo,Individual_Elo,IndividualCompact_Elo,Sprint_Elo,MassStart_Elo,Pelo,Individual_Pelo,IndividualCompact_Pelo,Sprint_Pelo,MassStart_Pelo,Date,City,Country,Sex,Distance,RaceType,MassStart,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg
1370.2557204476673,1325.0,1328.0,,1323.0,1351.096118735635,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,6,Johannes Lamparter,Austria,1469,2026,3,2001-11-08T00:00:00.000000,24.076659822039698,3,0
1348.4861826096046,1315.0,1315.0,,1321.5,1329.0453312585116,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,7,Martin Fritz,Austria,1090,2026,3,1994-10-24T00:00:00.000000,31.11841204654346,3,0
1366.9832549598545,1324.0,1327.0,,1321.5,1349.1689811743597,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,7,Julian Schmid,Germany,1348,2026,3,1999-09-01T00:00:00.000000,26.264202600958246,3,0
1357.6779085246947,1322.0,1320.0,,1320.0,1340.6797920176377,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,9,Einar Lurås Oftebro,Norway,1217,2026,3,1998-08-06T00:00:00.000000,27.3347022587269,3,0
1339.0405462738065,1313.0,1309.0,,1319.0,1321.4844832134936,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,10,Florian Kolb,Austria,1982,2026,3,2001-11-24T00:00:00.000000,24.032854209445585,3,0
1317.0757132386066,1305.0,1293.0,,1318.0,1298.65634081934,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,11,Richard Stenzel,Germany,2351,2026,3,2005-10-26T00:00:00.000000,20.112251882272417,3,0
1299.027825894596,1292.0,1287.0,,1317.0,1280.0953393606846,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,12,Ryota Yamamoto,Japan,1154,2026,3,1997-05-13T00:00:00.000000,28.566735112936346,3,0
1325.6017364685365,1297.0,1314.0,,1316.0,1310.1184910057302,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,13,Stefan Rettenegger,Austria,1775,2026,3,2002-02-03T00:00:00.000000,23.838466803559207,3,0
1307.691042812339,1286.0,1306.0,,1315.0,1291.7041899921867,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,14,Jiri Konvalinka,Czechia,2037,2026,3,2004-11-27T00:00:00.000000,21.023956194387406,3,0
1330.9047813891236,1317.0,1301.0,,1314.0,1318.0704492476955,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,15,Marco Heinis,France,1903,2026,3,2003-04-14T00:00:00.000000,22.647501711156742,3,0
1296.192801479645,1284.0,1297.0,,1313.0,1281.3634429439305,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,16,Niklas Malacinski,USA,1429,2026,3,2003-12-07T00:00:00.000000,21.998631074606433,3,0
1312.309642029555,,,,1312.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,17,Eidar Johan Strøm,Norway,2344,2026,3,2004-03-30T00:00:00.000000,21.686516084873375,1,0
1317.2205980269741,1310.0,1296.0,,1311.0,1306.4366794100301,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,18,Laurent Muhlethaler,France,1146,2026,3,1997-09-27T00:00:00.000000,28.191649555099247,3,0
1310.309642029555,,,,1310.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,19,Vinzenz Geiger,Germany,1182,2026,3,1997-07-24T00:00:00.000000,28.369609856262834,1,0
1271.5450822109067,1281.0,1276.0,,1309.0,1258.8982999404031,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,20,Yoshito Watabe,Japan,32,2026,3,1991-10-04T00:00:00.000000,34.17385352498289,3,0
1299.594180665936,1295.0,1295.0,,1308.0,1290.5099086812688,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,21,Jan Vytrval,Czechia,1239,2026,3,1998-05-08T00:00:00.000000,27.581108829568787,3,0
1329.124183341301,1306.0,1319.0,,1307.0,1323.7528612738588,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,22,Johannes Rydzek,Germany,14,2026,3,1991-12-09T00:00:00.000000,33.99315537303217,3,0
1318.9554950695597,1291.0,1325.0,,1305.5,1314.3147948849178,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,23,Kristjan Ilves,Estonia,403,2026,3,1996-06-10T00:00:00.000000,29.489390828199863,3,0
1317.7224625693486,1298.0,1316.0,,1305.5,1312.972187212768,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,23,Akito Watabe,Japan,3,2026,3,1988-05-26T00:00:00.000000,37.530458590006845,3,0
1326.3512026038647,,1324.0,,1304.0,1324.0,,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,25,Jens Lurås Oftebro,Norway,1329,2026,3,2000-07-21T00:00:00.000000,25.377138945927445,2,0
1306.9361652911682,1314.0,1289.0,,1303.0,1303.9490657744109,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,26,Simon Mach,Germany,1981,2026,3,2002-10-20T00:00:00.000000,23.12936344969199,3,0
1331.6081764419282,1316.0,1317.0,,1302.0,1331.899060068008,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,27,David Mach,Germany,1468,2026,3,2000-05-14T00:00:00.000000,25.56331279945243,3,0
1301.309642029555,,,,1301.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,28,Jens Dahlseide Kvamme,Norway,2364,2026,3,2004-12-24T00:00:00.000000,20.95003422313484,1,0
1300.309642029555,,,,1300.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,29,Jørgen Berget Storsveen,Norway,2419,2026,3,2005-01-05T00:00:00.000000,20.917180013689254,1,0
1320.9899625920696,1304.0,1321.0,,1299.0,1323.6067444485802,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,30,Eero Hirvonen,Finland,1155,2026,3,1996-01-30T00:00:00.000000,29.8507871321013,3,0
1294.0283542649054,1285.0,1311.0,,1298.0,1295.338052446181,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,31,Aleksander Skoglund,Norway,1220,2026,3,1999-05-06T00:00:00.000000,26.587268993839835,3,0
1300.4422895238206,1294.0,1310.0,,1297.0,1303.4112629848055,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,32,Samuel Costa,Italy,84,2026,3,1992-11-30T00:00:00.000000,33.01574264202601,3,0
1308.2454290724586,1311.0,1302.0,,1296.0,1312.9971948974835,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,33,Espen Andersen,Norway,345,2026,3,1993-10-28T00:00:00.000000,32.10677618069815,3,0
1311.1802207270014,1301.0,1318.0,,1294.5,1317.825951022633,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,34,Terence Weber,Germany,1137,2026,3,1996-09-24T00:00:00.000000,29.199178644763858,3,0
1273.7044033082232,1288.0,1288.0,,1294.5,1277.0222109754197,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,34,Matteo Baud,France,1765,2026,3,2002-06-26T00:00:00.000000,23.446954140999313,3,0
1287.595118897205,1289.0,1305.0,,1293.0,1293.7774369309075,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,36,Gael Blondeau,France,1485,2026,3,2000-12-28T00:00:00.000000,24.93908281998631,3,0
1256.317269822097,1282.0,1277.0,,1292.0,1260.8254353293496,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,37,Gašper Brecl,Slovenia,1295,2026,3,1999-11-18T00:00:00.000000,26.050650239561943,3,0
1297.8698766158861,1307.0,,,1291.0,1307.1437024340269,1300.0,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,38,Atsushi Narita,Japan,2388,2026,3,2005-07-07T00:00:00.000000,20.416153319644078,2,0
1272.4975756889376,1299.0,1280.0,,1290.0,1280.6066667035402,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,39,Pascal Müller,Switzerland,1475,2026,3,2001-07-17T00:00:00.000000,24.38877481177276,3,0
1270.2208446756945,1280.0,1299.0,,1289.0,1279.2169532498108,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,40,Aaron Kostner,Italy,1193,2026,3,1999-07-08T00:00:00.000000,26.414784394250514,3,0
1304.9720613785787,1318.0,,,1288.0,1318.1437024340269,1300.0,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,41,Andreas Skoglund,Norway,1449,2026,3,2001-03-22T00:00:00.000000,24.709103353867214,2,0
1283.2682346354509,1296.0,1300.0,,1286.5,1296.1437024340269,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,42,Vid Vrhovnik,Slovenia,1196,2026,3,1999-07-12T00:00:00.000000,26.403832991101986,3,0
1272.694363711862,1278.0,1307.0,,1286.5,1284.6309479224851,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,42,Kasper Moen Flatla,Norway,1230,2026,3,1999-02-22T00:00:00.000000,26.78713210130048,3,0
1290.6824670146968,1302.0,1304.0,,1285.0,1305.8506875323894,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,44,Edgar Vallet,France,1317,2026,3,2000-06-26T00:00:00.000000,25.44558521560575,3,0
1284.309642029555,,,,1284.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,45,Alessandro Pittin,Italy,8,2026,3,1990-02-11T00:00:00.000000,35.81656399726215,1,0
1265.8589203975712,,1281.0,,1283.0,1281.0,,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,46,Jiawen Zhao,China,1705,2026,3,2001-01-16T00:00:00.000000,24.8870636550308,2,0
1277.3350532300767,1300.0,1294.0,,1282.0,1294.583129552553,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,47,Herman Happonen,Finland,2346,2026,3,2004-02-10T00:00:00.000000,21.820670773442846,3,0
1281.309642029555,,,,1281.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,48,Even Leinan Lund,Norway,2404,2026,3,2005-04-07T00:00:00.000000,20.6652977412731,1,0
1264.4477489064748,1290.0,1292.0,,1280.0,1282.7295412777187,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,49,Simen Tiller,Norway,370,2026,3,1995-11-25T00:00:00.000000,30.031485284052017,3,0
1249.3503588763472,1283.0,1283.0,,1279.0,1267.3876607930197,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,50,Shogo Azegami,Japan,2307,2026,3,2001-11-04T00:00:00.000000,24.087611225188226,3,0
1277.2773473548239,1308.0,1290.0,,1278.0,1298.8759049572334,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,51,Mario Seidl,Austria,88,2026,3,1992-12-08T00:00:00.000000,32.993839835728956,3,0
1280.0646178709096,,1303.0,,1277.0,1303.0,,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,52,Ben Loomis,USA,1179,2026,3,1998-06-09T00:00:00.000000,27.49349760438056,2,0
1244.377533201739,1279.0,1285.0,,1276.0,1265.2415408912707,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,53,Erik Lynch,USA,372,2026,3,1994-06-09T00:00:00.000000,31.49349760438056,3,0
1262.4519048837503,,1286.0,,1275.0,1286.0,,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,54,Raffaele Buzzi,Italy,1103,2026,3,1995-07-17T00:00:00.000000,30.390143737166323,2,0
1274.309642029555,,,,1274.0,1300.0,,,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,55,Erazem Stanonik,Slovenia,1994,2026,3,2002-01-23T00:00:00.000000,23.868583162217657,1,0
1274.4944692229558,1303.0,1298.0,,1273.0,1301.2902004885373,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,56,Kodai Kimura,Japan,1459,2026,3,2001-06-06T00:00:00.000000,24.501026694045173,3,0
1232.5045184565554,1276.0,1279.0,,1272.0,1256.6796175267998,1300.0,1300.0,,1300.0,2025-12-06,Trondheim,Norway,M,10.0,Mass Start,1,World Cup,57,Carter Brubaker,USA,1788,2026,3,2003-12-22T00:00:00.000000,21.95756331279945,3,0
1392.5844297102497,1350.611625688989,1328.0,,1323.0,1370.2557204476673,1325.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,1,Johannes Lamparter,Austria,1469,2026,4,2001-11-08T00:00:00.000000,24.07939767282683,4,0
1386.1779344558088,1345.012557277924,1323.0,,1326.0,1364.3957704088245,1320.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,2,Franz-Josef Rehrl,Austria,72,2026,4,1993-03-15T00:00:00.000000,32.73100616016427,4,0
1387.5648672197178,1347.6917552007344,1327.0,,1321.5,1366.9832549598545,1324.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,3,Julian Schmid,Germany,1348,2026,4,1999-09-01T00:00:00.000000,26.26694045174538,4,0
1376.3976831283755,1342.092822256785,1313.0,,1327.0,1355.9581980120784,1319.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,4,Wendelin Thannheimer,Germany,1461,2026,4,1999-11-25T00:00:00.000000,26.034223134839152,4,0
1385.4622334309563,1342.932316771533,1326.0,,1325.0,1366.8720091483526,1321.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,5,Ilkka Herola,Finland,97,2026,4,1995-06-22T00:00:00.000000,30.46132785763176,4,0
1346.4386999734638,1319.8621716861019,1314.0,,1316.0,1325.6017364685365,1297.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,6,Stefan Rettenegger,Austria,1775,2026,4,2002-02-03T00:00:00.000000,23.84120465434634,4,0
1348.681017057904,1327.1378943753684,1319.0,,1307.0,1329.124183341301,1306.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,7,Johannes Rydzek,Germany,14,2026,4,1991-12-09T00:00:00.000000,33.9958932238193,4,0
1330.3658774502746,1320.6207519107509,,,1310.0,1310.309642029555,1300.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,8,Vinzenz Geiger,Germany,1182,2026,4,1997-07-24T00:00:00.000000,28.372347707049965,2,0
1339.194181001258,1323.2988371585125,1321.0,,1299.0,1320.9899625920696,1304.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,9,Eero Hirvonen,Finland,1155,2026,4,1996-01-30T00:00:00.000000,29.85352498288843,4,0
1343.1285335479536,1318.6207519107509,1324.0,,1304.0,1326.3512026038647,1300.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,10,Jens Lurås Oftebro,Norway,1329,2026,4,2000-07-21T00:00:00.000000,25.37987679671458,3,0
1322.4545069378887,1334.1731103943005,,,1288.0,1304.9720613785787,1318.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,11,Andreas Skoglund,Norway,1449,2026,4,2001-03-22T00:00:00.000000,24.711841204654345,3,0
1369.9830274277754,1336.8521020498204,1320.0,,1320.0,1357.6779085246947,1322.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,12,Einar Lurås Oftebro,Norway,1217,2026,4,1998-08-06T00:00:00.000000,27.33744010951403,4,0
1378.7811435548617,1336.771914423306,1322.0,,1328.0,1368.3015102118204,1323.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,13,Thomas Rettenegger,Austria,1467,2026,4,2000-02-05T00:00:00.000000,25.83709787816564,4,0
1343.9676955282162,1329.3337508825266,1317.0,,1302.0,1331.6081764419282,1316.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,14,David Mach,Germany,1468,2026,4,2000-05-14T00:00:00.000000,25.56605065023956,4,0
1329.7253231114544,1322.8160910865327,1296.0,,1311.0,1317.2205980269741,1310.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,15,Laurent Muhlethaler,France,1146,2026,4,1997-09-27T00:00:00.000000,28.194387405886378,4,0
1319.2617639399966,1325.4944682032424,1289.0,,1303.0,1306.9361652911682,1314.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,16,Simon Mach,Germany,1981,2026,4,2002-10-20T00:00:00.000000,23.132101300479125,4,0
1312.6181171571413,1319.8965283079538,1291.0,,,1300.8027297244876,1309.0,1300.0,,,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,17,Sora Yachi,Japan,1774,2026,4,2000-05-04T00:00:00.000000,25.593429158110883,3,0
1327.1871625815156,1308.7817026344453,1316.0,,1305.5,1317.7224625693486,1298.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,18,Akito Watabe,Japan,3,2026,4,1988-05-26T00:00:00.000000,37.53319644079398,4,0
1351.9225312480207,1320.6552517969008,1312.0,,1324.0,1345.675908187111,1312.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,19,Paul Walcher,Austria,1988,2026,4,2005-04-30T00:00:00.000000,20.605065023956193,4,0
1320.2062184829165,1308.6207519107509,,,1312.0,1312.309642029555,1300.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,20,Eidar Johan Strøm,Norway,2344,2026,4,2004-03-30T00:00:00.000000,21.689253935660506,2,0
1343.8110229945953,1319.5748523766383,1309.0,,1319.0,1339.0405462738065,1313.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,21,Florian Kolb,Austria,1982,2026,4,2001-11-24T00:00:00.000000,24.035592060232716,4,0
1314.4664798201538,1316.7356651413857,1302.0,,1296.0,1308.2454290724586,1311.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,22,Espen Andersen,Norway,345,2026,4,1993-10-28T00:00:00.000000,32.10951403148528,4,0
1350.511605305039,1319.4141005983543,1315.0,,1321.5,1348.4861826096046,1315.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,23,Martin Fritz,Austria,1090,2026,4,1994-10-24T00:00:00.000000,31.121149897330596,4,0
1320.5919940442056,1309.2183634444677,1293.0,,1318.0,1317.0757132386066,1305.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,24,Richard Stenzel,Germany,2351,2026,4,2005-10-26T00:00:00.000000,20.11498973305955,4,0
1314.1669541333183,1304.5402728939926,1318.0,,1294.5,1311.1802207270014,1301.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,25,Terence Weber,Germany,1137,2026,4,1996-09-24T00:00:00.000000,29.201916495550993,4,0
1331.3201535708229,1318.253420375137,1301.0,,1314.0,1330.9047813891236,1317.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,26,Marco Heinis,France,1903,2026,4,2003-04-14T00:00:00.000000,22.650239561943874,4,0
1319.3218756216972,1293.3448140685623,1325.0,,1305.5,1318.9554950695597,1291.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,27,Kristjan Ilves,Estonia,403,2026,4,1996-06-10T00:00:00.000000,29.492128678986994,4,0
1299.9849273110096,1293.2644007675992,1287.0,,1317.0,1299.027825894596,1292.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,28,Ryota Yamamoto,Japan,1154,2026,4,1997-05-13T00:00:00.000000,28.569472963723477,4,0
1296.3762097740037,1284.90724318324,1297.0,,1313.0,1296.192801479645,1284.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,29,Niklas Malacinski,USA,1429,2026,4,2003-12-07T00:00:00.000000,22.001368925393567,4,0
1298.5060646572515,1294.023090533001,1295.0,,1308.0,1299.594180665936,1295.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,30,Jan Vytrval,Czechia,1239,2026,4,1998-05-08T00:00:00.000000,27.58384668035592,4,0
1304.956361860024,1284.7466452079307,1306.0,,1315.0,1307.691042812339,1286.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,31,Jiri Konvalinka,Czechia,2037,2026,4,2004-11-27T00:00:00.000000,21.026694045174537,4,0
1297.2864571580403,1291.1035376750642,1310.0,,1297.0,1300.4422895238206,1294.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,32,Samuel Costa,Italy,84,2026,4,1992-11-30T00:00:00.000000,33.01848049281314,4,0
1293.91942049076,1302.0574312784408,,,1291.0,1297.8698766158861,1307.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,33,Atsushi Narita,Japan,2388,2026,4,2005-07-07T00:00:00.000000,20.418891170431213,3,0
1289.3844828324654,1280.8269551193855,1311.0,,1298.0,1294.0283542649054,1285.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,34,Aleksander Skoglund,Norway,1220,2026,4,1999-05-06T00:00:00.000000,26.590006844626966,4,0
1261.1524796898116,1284.4252134409744,1292.0,,1280.0,1264.4477489064748,1290.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,35,Simen Tiller,Norway,370,2026,4,1995-11-25T00:00:00.000000,30.034223134839152,4,0
1261.4523658649646,1292.6207519107509,1281.0,,1283.0,1265.8589203975712,1300.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,36,Jiawen Zhao,China,1705,2026,4,2001-01-16T00:00:00.000000,24.889801505817932,3,0
1265.6891582735548,1274.1479631436493,1276.0,,1309.0,1271.5450822109067,1281.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,37,Yoshito Watabe,Japan,32,2026,4,1991-10-04T00:00:00.000000,34.17659137577002,4,0
1269.9670311558207,1297.9769754805181,1290.0,,1278.0,1277.2773473548239,1308.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,38,Mario Seidl,Austria,88,2026,4,1992-12-08T00:00:00.000000,32.99657768651608,4,0
1269.0201564862919,1289.6207519107509,1294.0,,1282.0,1277.3350532300767,1300.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,39,Herman Happonen,Finland,2346,2026,4,2004-02-10T00:00:00.000000,21.82340862422998,4,0
1290.084552764821,1288.6207519107509,,,1301.0,1301.309642029555,1300.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,40,Jens Dahlseide Kvamme,Norway,2364,2026,4,2004-12-24T00:00:00.000000,20.95277207392197,2,0
1288.1644010419004,1287.6207519107509,,,1300.0,1300.309642029555,1300.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,41,Jørgen Berget Storsveen,Norway,2419,2026,4,2005-01-05T00:00:00.000000,20.919917864476385,2,0
1268.5329266439248,1286.6207519107509,1303.0,,1277.0,1280.0646178709096,1300.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,42,Ben Loomis,USA,1179,2026,4,1998-06-09T00:00:00.000000,27.496235455167692,3,0
1277.3054624045042,1287.4597932110908,1304.0,,1285.0,1290.6824670146968,1302.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,43,Edgar Vallet,France,1317,2026,4,2000-06-26T00:00:00.000000,25.44832306639288,4,0
1267.6789858340792,1284.6207519107509,,,1281.0,1281.309642029555,1300.0,,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,44,Even Leinan Lund,Norway,2404,2026,4,2005-04-07T00:00:00.000000,20.66803559206023,2,0
1256.4697035451245,1265.2281506794925,1299.0,,1289.0,1270.2208446756945,1280.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,45,Aaron Kostner,Italy,1193,2026,4,1999-07-08T00:00:00.000000,26.417522245037645,4,0
1257.5662380024544,1281.7012289334848,1280.0,,1290.0,1272.4975756889376,1299.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,46,Pascal Müller,Switzerland,1475,2026,4,2001-07-17T00:00:00.000000,24.39151266255989,4,0
1258.4049079016052,1284.3793141899703,1298.0,,1273.0,1274.4944692229558,1303.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,47,Kodai Kimura,Japan,1459,2026,4,2001-06-06T00:00:00.000000,24.503764544832308,4,0
1256.6774616768105,1269.5859651105993,1288.0,,1294.5,1273.7044033082232,1288.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,48,Matteo Baud,France,1765,2026,4,2002-06-26T00:00:00.000000,23.449691991786448,4,0
1264.481800142214,1275.9426347612307,1300.0,,1286.5,1283.2682346354509,1296.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,49,Vid Vrhovnik,Slovenia,1196,2026,4,1999-07-12T00:00:00.000000,26.406570841889117,4,0
1227.6524114651916,1259.3083098071709,1285.0,,1276.0,1244.377533201739,1279.0,1300.0,,1300.0,2025-12-07,Trondheim,Norway,M,10.0,Individual,0,World Cup,50,Erik Lynch,USA,372,2026,4,1994-06-09T00:00:00.000000,31.496235455167692,4,0
