Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo
1283.0344114645611,,,1288.1010750544904,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,25,Gianina Ernst,Germany,28,2016,6,1998-12-31T00:00:00.000000,17.059548254620122,25,0,1280.3835002810724,,,1287.9360318443805,,
1333.1328423548812,,,1331.9130304507319,1337.454841421066,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,26,Katja Pozun,Slovenia,31,2016,6,1993-04-07T00:00:00.000000,22.792607802874745,65,0,1337.8925096759108,,,1336.0692319039867,1337.454841421066,
1305.1474965313428,,,1338.2075162782573,1285.1972323822097,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,27,Coline Mattel,France,10,2016,6,1995-11-03T00:00:00.000000,20.21902806297057,64,0,1309.1192521797648,,,1344.1274703362624,1285.1972323822097,
1400.755116097254,,,1382.8862616614651,1276.5942427823657,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,28,Nita Englund,USA,26,2016,6,1992-06-10T00:00:00.000000,23.616700889801507,23,0,1417.097767709342,,,1393.228139284741,1276.5942427823657,
1246.4315511292737,,,1263.920747938295,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,29,Jun Maruyama,Japan,143,2016,6,1995-06-11T00:00:00.000000,20.61601642710472,3,0,1248.7552897111743,,,1267.4456816038976,,
1213.0218279823691,,,1211.071550604076,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,30,Daniela Haralambie,Romania,43,2016,6,1997-08-14T00:00:00.000000,18.439425051334702,29,0,1214.30787770025,,,1212.5699385066089,,
1255.3205970400297,,,1258.5632476469334,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,31,Svenja Würth,Germany,22,2016,6,1993-08-20T00:00:00.000000,22.422997946611908,40,0,1262.8409680399593,,,1264.383534109096,,
1301.1437733701948,,,1293.9270800483687,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,32,Elisabeth Raudaschl,Austria,70,2016,6,1997-11-07T00:00:00.000000,18.206707734428473,11,0,1315.5440783110002,,,1303.4385163008144,,
1278.6563165087282,,,1272.6920261935943,1255.3442427823657,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,33,Tara Geraghty-Moats,USA,40,2016,6,1993-04-12T00:00:00.000000,22.77891854893908,20,0,1292.8782057722515,,,1282.0964773646679,1255.3442427823657,
1238.2093669288577,,,1251.0168568878285,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,34,Qi Liu,China,62,2016,6,1996-02-27T00:00:00.000000,19.901437371663246,11,0,1250.5077190414295,,,1260.3134256484198,,
1166.1550780649827,,,1198.786533266925,1245.162924182053,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,35,Ayuka Takeda,Japan,55,2016,6,1990-01-23T00:00:00.000000,25.9958932238193,15,0,1173.9631885204883,,,1206.1295131736908,1245.162924182053,
1167.3560381457512,,,1165.47728066889,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,36,Anastasiya Barannikova,Russia,38,2016,6,1987-11-27T00:00:00.000000,28.153319644079396,58,0,1177.3981637083014,,,1172.2103375302788,,
1152.088595473908,,,1179.8722716677096,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,37,Xueyao Li,China,87,2016,6,1995-04-11T00:00:00.000000,20.78302532511978,12,0,1162.9719913981608,,,1188.733592778734,,
1150.2638011928502,,,1168.8782008649464,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,38,Sabrina Windmüller,Switzerland,65,2016,6,1987-10-13T00:00:00.000000,28.27652292950034,39,0,1163.1222869330118,,,1178.4249877305676,,
1481.8809999966143,,,1423.7985448278837,1391.2066262167552,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,39,Taylor Henrich,Canada,76,2016,6,1995-11-01T00:00:00.000000,20.22450376454483,36,0,1530.2329262670144,,,1451.4893041607522,1391.2066262167552,
1229.2748543609275,,,1234.852334263215,1283.1064099693067,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,40,Lea Lemare,France,30,2016,6,1996-06-21T00:00:00.000000,19.586584531143053,59,0,1253.6352557455168,,,1251.0362205354465,1283.1064099693067,
1209.0769069748626,,,1234.2575870726923,,,2016-01-22,Zao,Japan,L,100,Normal,0,World Cup,41,Zdenka Pesatova,Czechia,77,2016,6,1999-01-18T00:00:00.000000,17.010266940451746,5,0,1233.6263004773632,,,1251.7252425932004,,
1810.3489615265348,,,1710.048405029591,1464.0532810372886,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2016,7,1996-10-08T00:00:00.000000,19.290896646132786,67,0,1801.9067049654795,,,1703.0022831575732,1464.0532810372886,
1622.2050412549304,,,1556.672565554443,1386.805010867949,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,2,Maja Vtic,Slovenia,8,2016,7,1988-01-27T00:00:00.000000,27.98904859685147,67,0,1604.263262435812,,,1543.9956578113563,1386.805010867949,
1454.0062164686276,,,1405.9366053789872,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,3,Ema Klinec,Slovenia,89,2016,7,1998-07-02T00:00:00.000000,17.560574948665298,12,0,1422.6127964988946,,,1385.2036383762936,,
1580.3570976843264,,,1508.7015364953686,1331.8442427823657,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,4,Eva Pinkelnig,Austria,14,2016,7,1988-05-27T00:00:00.000000,27.657768651608485,20,0,1563.192465731024,,,1495.8859799250424,1331.8442427823657,
1403.2940564619175,,,1367.0399170137541,1246.8442427823657,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,5,Yuka Seto,Japan,32,2016,7,1997-02-22T00:00:00.000000,18.915811088295687,19,0,1371.0041204443428,,,1346.3484282975703,1246.8442427823657,
1755.5279301166088,,,1671.0468855971596,1353.0942427823657,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,6,Daniela Iraschko-Stolz,Austria,7,2016,7,1983-11-21T00:00:00.000000,32.172484599589325,55,0,1754.736250986634,,,1668.9882032110565,1353.0942427823657,
1654.0624539798966,,,1580.2776933155792,1417.0852249606444,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,7,Yuki Ito,Japan,5,2016,7,1994-05-10T00:00:00.000000,21.7056810403833,65,0,1649.0881915989116,,,1575.3971124695345,1417.0852249606444,
1436.3647451760253,,,1396.0904883042795,1330.5429615824528,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,8,Julia Clair,France,33,2016,7,1994-03-20T00:00:00.000000,21.845311430527037,64,0,1415.0703127839186,,,1381.9870077547325,1330.5429615824528,
1544.5457615211935,,,1488.5193471051984,1363.4410752403821,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,8,Irina Avvakumova,Russia,6,2016,7,1991-09-14T00:00:00.000000,24.358658453114305,66,0,1533.8238895588186,,,1480.4051598394012,1363.4410752403821,
1564.3379272352654,,,1515.5661617169726,1337.4147385825845,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,10,Spela Rogelj,Slovenia,19,2016,7,1994-11-08T00:00:00.000000,21.207392197125255,68,0,1558.586845912306,,,1511.0529963691686,1337.4147385825845,
1618.4033789959844,,,1565.6730662236478,1385.3034863659097,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,11,Carina Vogt,Germany,4,2016,7,1992-02-05T00:00:00.000000,23.964407939767284,57,0,1619.219343049897,,,1565.2602107522353,1385.3034863659097,
1555.1462901387358,,,1503.841278656472,1259.332482223062,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,12,Katharina Schmid,Germany,13,2016,7,1996-05-23T00:00:00.000000,19.668720054757017,61,0,1552.861019642633,,,1501.2658977469855,1259.332482223062,
1482.6075564621972,,,1426.424412193346,1247.3612395092903,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,13,Juliane Seyfarth,Germany,63,2016,7,1990-02-19T00:00:00.000000,25.924709103353866,44,0,1475.6924118929019,,,1420.2950837828605,1247.3612395092903,
1356.744638557735,,,1333.7156191640072,1211.1449803338974,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,14,Kaori Iwabuchi,Japan,35,2016,7,1993-04-28T00:00:00.000000,22.7378507871321,45,0,1339.1455396624497,,,1322.7215222820662,1211.1449803338974,
1410.621555185852,,,1388.8600811617648,1276.5942427823657,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,15,Nita Englund,USA,26,2016,7,1992-06-10T00:00:00.000000,23.619438740588638,24,0,1400.755116097254,,,1382.8862616614651,1276.5942427823657,
1521.9164894183507,,,1461.605493417558,1248.459774215592,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,16,Chiara Kreuzer,Austria,21,2016,7,1997-07-18T00:00:00.000000,18.5160848733744,39,0,1525.1981974054506,,,1461.7099666481088,1248.459774215592,
1600.9968937932813,,,1547.9023206947597,1351.2028771877228,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,17,Jacqueline Seifriedsberger,Austria,18,2016,7,1991-01-20T00:00:00.000000,25.00752908966461,49,0,1613.1585547644731,,,1554.392817516131,1351.2028771877228,
1378.9797096650693,,,1363.6695895191165,1245.4657973663705,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,18,Ursa Bogataj,Slovenia,20,2016,7,1995-03-07T00:00:00.000000,20.881587953456535,59,0,1372.3417904150133,,,1359.9822232015258,1245.4657973663705,
1539.177595041771,,,1489.0691957821207,1352.291984642552,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,19,Maren Lundby,Norway,9,2016,7,1994-09-07T00:00:00.000000,21.377138945927445,61,0,1550.4411246242823,,,1494.8239339887605,1352.291984642552,
1474.4998017884195,,,1421.0180279869255,1391.2066262167552,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,20,Taylor Henrich,Canada,76,2016,7,1995-11-01T00:00:00.000000,20.227241615331963,37,0,1481.8809999966143,,,1423.7985448278837,1391.2066262167552,
1308.5079630850844,,,1298.0105940867343,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,21,Elisabeth Raudaschl,Austria,70,2016,7,1997-11-07T00:00:00.000000,18.209445585215605,12,0,1301.1437733701948,,,1293.9270800483687,,
1226.10475867658,,,1218.7722949917215,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,22,Daniela Haralambie,Romania,43,2016,7,1997-08-14T00:00:00.000000,18.442162902121833,30,0,1213.0218279823691,,,1211.071550604076,,
1300.186177261246,,,1284.5648483601267,1227.7585875355778,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,23,Anna Rupprecht,Germany,67,2016,7,1996-12-29T00:00:00.000000,19.06639288158795,21,0,1296.308523035763,,,1282.2524616896571,1227.7585875355778,
1335.6265081725471,,,1311.072467896846,1309.718758379237,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,24,Elena Runggaldier,Italy,39,2016,7,1990-07-10T00:00:00.000000,25.53867214236824,63,0,1337.5108880828013,,,1311.8198995518849,1309.718758379237,
1399.522137882165,,,1361.3579056024153,1297.8442427823657,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,25,Sofya Tikhonova,Russia,27,2016,7,1998-11-16T00:00:00.000000,17.1854893908282,33,0,1410.1704597848511,,,1366.7933437171212,1297.8442427823657,
1256.9646355781751,,,1258.57186249594,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,26,Svenja Würth,Germany,22,2016,7,1993-08-20T00:00:00.000000,22.425735797399042,41,0,1255.3205970400297,,,1258.5632476469334,,
1280.2583740283617,,,1285.0890201166444,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,27,Gianina Ernst,Germany,28,2016,7,1998-12-31T00:00:00.000000,17.062286105407257,26,0,1283.0344114645611,,,1288.1010750544904,,
1270.6961420994242,,,1278.6891970719898,1283.233668388742,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,28,Evelyn Insam,Italy,23,2016,7,1994-02-10T00:00:00.000000,21.949349760438057,62,0,1274.6883351158644,,,1282.608646925953,1283.233668388742,
1296.4369763849556,,,1329.6014580516355,1285.1972323822097,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,29,Coline Mattel,France,10,2016,7,1995-11-03T00:00:00.000000,20.2217659137577,65,0,1305.1474965313428,,,1338.2075162782573,1285.1972323822097,
1248.8400001761845,,,1260.4826204338199,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,30,Ksenia Kablukova,Russia,249,2016,7,1998-06-16T00:00:00.000000,17.60438056125941,5,0,1255.0244519173561,,,1265.877470028527,,
1268.4187948926415,,,1265.6463720122777,1255.3442427823657,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,31,Tara Geraghty-Moats,USA,40,2016,7,1993-04-12T00:00:00.000000,22.781656399726213,21,0,1278.6563165087282,,,1272.6920261935943,1255.3442427823657,
1315.9473388679023,,,1319.9755597851536,1337.454841421066,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,32,Katja Pozun,Slovenia,31,2016,7,1993-04-07T00:00:00.000000,22.795345653661876,66,0,1333.1328423548812,,,1331.9130304507319,1337.454841421066,
1161.3197402492626,,,1193.496022092904,1245.162924182053,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,33,Ayuka Takeda,Japan,55,2016,7,1990-01-23T00:00:00.000000,25.998631074606433,16,0,1166.1550780649827,,,1198.786533266925,1245.162924182053,
1249.112773569039,,,1252.3763806410611,1249.0,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,34,Abby Ringquist,USA,80,2016,7,1989-06-21T00:00:00.000000,26.590006844626966,48,0,1263.9327130466686,,,1262.5403152693004,1249.0,
1215.4803598464903,,,1225.0664936482503,1283.1064099693067,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,35,Lea Lemare,France,30,2016,7,1996-06-21T00:00:00.000000,19.589322381930184,60,0,1229.2748543609275,,,1234.852334263215,1283.1064099693067,
1142.399221308252,,,1171.8583636212554,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,36,Xueyao Li,China,87,2016,7,1995-04-11T00:00:00.000000,20.78576317590691,13,0,1152.088595473908,,,1179.8722716677096,,
1138.74289028802,,,1160.1871034749486,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,37,Sabrina Windmüller,Switzerland,65,2016,7,1987-10-13T00:00:00.000000,28.279260780287473,40,0,1150.2638011928502,,,1168.8782008649464,,
1191.0650022454315,,,1220.7797625647318,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,38,Zdenka Pesatova,Czechia,77,2016,7,1999-01-18T00:00:00.000000,17.013004791238878,6,0,1209.0769069748626,,,1234.2575870726923,,
1143.2220600758344,,,1176.3987189171837,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,39,Alexandra Kustova,Russia,29,2016,7,1998-08-26T00:00:00.000000,17.409993155373034,17,0,1159.3318754272887,,,1188.5964933985824,,
1318.106933308699,,,1321.8072838348683,1281.3061876682766,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,40,Atsuko Tanaka,Canada,94,2016,7,1992-01-25T00:00:00.000000,23.994524298425734,32,0,1352.840202271677,,,1344.4690063988419,1281.3061876682766,
1818.9394502966775,,,1717.2241546105072,1464.0532810372886,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2016,8,1996-10-08T00:00:00.000000,19.310061601642712,68,0,1810.3489615265348,,,1710.048405029591,1464.0532810372886,
1764.7667089904016,,,1678.4228906383826,1353.0942427823657,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,2,Daniela Iraschko-Stolz,Austria,7,2016,8,1983-11-21T00:00:00.000000,32.19164955509925,56,0,1755.5279301166088,,,1671.0468855971596,1353.0942427823657,
1484.057593205745,,,1426.2202619933198,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,3,Ema Klinec,Slovenia,89,2016,8,1998-07-02T00:00:00.000000,17.579739904175224,13,0,1454.0062164686276,,,1405.9366053789872,,
1635.9546722923644,,,1566.8378199212061,1386.805010867949,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,4,Maja Vtic,Slovenia,8,2016,8,1988-01-27T00:00:00.000000,28.008213552361397,68,0,1622.2050412549304,,,1556.672565554443,1386.805010867949,
1614.3929234770494,,,1557.2909564769109,1351.2028771877228,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,5,Jacqueline Seifriedsberger,Austria,18,2016,8,1991-01-20T00:00:00.000000,25.026694045174537,50,0,1600.9968937932813,,,1547.9023206947597,1351.2028771877228,
1560.5788902476406,,,1500.0109385841572,1363.4410752403821,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,6,Irina Avvakumova,Russia,6,2016,8,1991-09-14T00:00:00.000000,24.37782340862423,67,0,1544.5457615211935,,,1488.5193471051984,1363.4410752403821,
1537.9440737005862,,,1473.4653834755534,1248.459774215592,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,7,Chiara Kreuzer,Austria,21,2016,8,1997-07-18T00:00:00.000000,18.535249828884325,40,0,1521.9164894183507,,,1461.605493417558,1248.459774215592,
1434.9414012989978,,,1404.0135182165436,1276.5942427823657,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,8,Nita Englund,USA,26,2016,8,1992-06-10T00:00:00.000000,23.638603696098563,25,0,1410.621555185852,,,1388.8600811617648,1276.5942427823657,
1404.3373691264883,,,1379.1787003572194,1245.4657973663705,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,9,Ursa Bogataj,Slovenia,20,2016,8,1995-03-07T00:00:00.000000,20.90075290896646,60,0,1378.9797096650693,,,1363.6695895191165,1245.4657973663705,
1653.7452977802607,,,1581.7788236976976,1417.0852249606444,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,10,Yuki Ito,Japan,5,2016,8,1994-05-10T00:00:00.000000,21.724845995893222,66,0,1654.0624539798966,,,1580.2776933155792,1417.0852249606444,
1422.4180429326932,,,1379.85122641262,1246.8442427823657,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,11,Yuka Seto,Japan,32,2016,8,1997-02-22T00:00:00.000000,18.934976043805612,20,0,1403.2940564619175,,,1367.0399170137541,1246.8442427823657,
1566.927569215274,,,1518.042632695431,1337.4147385825845,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,12,Spela Rogelj,Slovenia,19,2016,8,1994-11-08T00:00:00.000000,21.22655715263518,69,0,1564.3379272352654,,,1515.5661617169726,1337.4147385825845,
1324.8589409133097,,,1314.5288534663375,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,13,Agnes Reisch,Germany,259,2016,8,1999-10-11T00:00:00.000000,16.303901437371664,1,0,1300.0,,,1300.0,,
1380.7173747272893,,,1378.502822548325,1243.6400515004286,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,14,Eva Logar,Slovenia,25,2016,8,1991-03-08T00:00:00.000000,24.89801505817933,49,0,1363.7354732251422,,,1369.5786632449501,1243.6400515004286,
1411.149675628879,,,1369.5613274512361,1297.8442427823657,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,15,Sofya Tikhonova,Russia,27,2016,8,1998-11-16T00:00:00.000000,17.204654346338124,34,0,1399.522137882165,,,1361.3579056024153,1297.8442427823657,
1484.489004656463,,,1429.2750740590143,1247.3612395092903,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,16,Juliane Seyfarth,Germany,63,2016,8,1990-02-19T00:00:00.000000,25.94387405886379,45,0,1482.6075564621972,,,1426.424412193346,1247.3612395092903,
1440.5795644384132,,,1399.6077166769714,1330.5429615824528,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,17,Julia Clair,France,33,2016,8,1994-03-20T00:00:00.000000,21.864476386036962,65,0,1436.3647451760253,,,1396.0904883042795,1330.5429615824528,
1347.3920456997073,,,1318.708409958564,1309.718758379237,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,18,Elena Runggaldier,Italy,39,2016,8,1990-07-10T00:00:00.000000,25.557837097878163,64,0,1335.6265081725471,,,1311.072467896846,1309.718758379237,
1364.567805568252,,,1338.69641443805,1211.1449803338974,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,19,Kaori Iwabuchi,Japan,35,2016,8,1993-04-28T00:00:00.000000,22.757015742642025,46,0,1356.744638557735,,,1333.7156191640072,1211.1449803338974,
1255.1704241559812,,,1261.7422190392908,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,20,Pauline Heßler,Germany,24,2016,8,1998-09-13T00:00:00.000000,17.37987679671458,7,0,1238.7100914684302,,,1253.1015338609286,,
1563.9670705647814,,,1500.3905081188861,1331.8442427823657,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,21,Eva Pinkelnig,Austria,14,2016,8,1988-05-27T00:00:00.000000,27.67693360711841,21,0,1580.3570976843264,,,1508.7015364953686,1331.8442427823657,
1307.3560327155121,,,1288.8556233126221,1227.7585875355778,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,22,Anna Rupprecht,Germany,67,2016,8,1996-12-29T00:00:00.000000,19.085557837097877,22,0,1300.186177261246,,,1284.5648483601267,1227.7585875355778,
1463.3799020235042,,,1415.5126185467939,1391.2066262167552,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,23,Taylor Henrich,Canada,76,2016,8,1995-11-01T00:00:00.000000,20.246406570841888,38,0,1474.4998017884195,,,1421.0180279869255,1391.2066262167552,
1361.6107952478396,,,1342.1930345768988,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,24,Ramona Straub,Germany,79,2016,8,1993-09-19T00:00:00.000000,22.362765229295004,28,0,1364.3198825681068,,,1344.0746741763107,,
1201.5149207065533,,,1225.0394538574433,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,25,Zdenka Pesatova,Czechia,77,2016,8,1999-01-18T00:00:00.000000,17.032169746748803,7,0,1191.0650022454315,,,1220.7797625647318,,
1531.0114540646598,,,1489.5992503283362,1259.332482223062,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,26,Katharina Schmid,Germany,13,2016,8,1996-05-23T00:00:00.000000,19.68788501026694,62,0,1555.1462901387358,,,1503.841278656472,1259.332482223062,
1192.3058228093878,,,1215.6365134258053,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,27,Barbora Blazkova,Czechia,41,2016,8,1997-09-23T00:00:00.000000,18.351813826146476,11,0,1185.3505437856807,,,1213.460875564055,,
1585.3105670978912,,,1545.5601847893365,1385.3034863659097,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,28,Carina Vogt,Germany,4,2016,8,1992-02-05T00:00:00.000000,23.983572895277206,58,0,1618.4033789959844,,,1565.6730662236478,1385.3034863659097,
1275.4683782511918,,,1280.6538385234107,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,29,Gianina Ernst,Germany,28,2016,8,1998-12-31T00:00:00.000000,17.08145106091718,27,0,1280.2583740283617,,,1285.0890201166444,,
1272.0773871262527,,,1279.7592334381243,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,30,Kinga Rajda,Poland,252,2016,8,2000-12-22T00:00:00.000000,15.104722792607802,2,0,1278.6923930987964,,,1285.458820462523,,
1506.5803415165237,,,1469.4774702554128,1352.291984642552,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,31,Maren Lundby,Norway,9,2016,8,1994-09-07T00:00:00.000000,21.39630390143737,62,0,1539.177595041771,,,1489.0691957821207,1352.291984642552,
1240.8850497969183,,,1253.7880017580164,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,32,Ksenia Kablukova,Russia,249,2016,8,1998-06-16T00:00:00.000000,17.623545516769337,6,0,1248.8400001761845,,,1260.4826204338199,,
1258.8937554621098,,,1269.6715130795135,1283.233668388742,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,33,Evelyn Insam,Italy,23,2016,8,1994-02-10T00:00:00.000000,21.96851471594798,63,0,1270.6961420994242,,,1278.6891970719898,1283.233668388742,
1244.3891528453405,,,1249.5051325826803,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,34,Svenja Würth,Germany,22,2016,8,1993-08-20T00:00:00.000000,22.444900752908968,42,0,1256.9646355781751,,,1258.57186249594,,
1463.5097590442494,,,1438.7468573133217,1354.8349016567552,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,35,Line Jahr,Norway,15,2016,8,1984-01-16T00:00:00.000000,32.03832991101985,67,0,1500.5648222044285,,,1461.6678217929186,1354.8349016567552,
1131.34277623974,,,1153.9170268899509,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,36,Sabrina Windmüller,Switzerland,65,2016,8,1987-10-13T00:00:00.000000,28.298425735797398,41,0,1138.74289028802,,,1160.1871034749486,,
1269.0649804036502,,,1278.064604590516,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,37,Lara Malsiner,Italy,253,2016,8,2000-04-14T00:00:00.000000,15.794661190965092,2,0,1290.4738802004656,,,1292.9110497618858,,
1283.5040361815177,,,1281.6104702563798,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,38,Elisabeth Raudaschl,Austria,70,2016,8,1997-11-07T00:00:00.000000,18.22861054072553,13,0,1308.5079630850844,,,1298.0105940867343,,
1189.624642095967,,,1210.0515910686304,1227.9540401430115,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,39,Manuela Malsiner,Italy,95,2016,8,1997-12-15T00:00:00.000000,18.12457221081451,27,0,1207.9761727567434,,,1223.3205918714698,1227.9540401430115,
1243.070332943733,,,1248.7114037331498,1255.3442427823657,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,40,Tara Geraghty-Moats,USA,40,2016,8,1993-04-12T00:00:00.000000,22.80082135523614,22,0,1268.4187948926415,,,1265.6463720122777,1255.3442427823657,
1827.2012770299464,,,1724.2024615182877,1464.0532810372886,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2016,9,1996-10-08T00:00:00.000000,19.312799452429843,69,0,1818.9394502966775,,,1717.2241546105072,1464.0532810372886,
1773.5697884775138,,,1685.5639749913314,1353.0942427823657,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,2,Daniela Iraschko-Stolz,Austria,7,2016,9,1983-11-21T00:00:00.000000,32.19438740588638,57,0,1764.7667089904016,,,1678.4228906383826,1353.0942427823657,
1531.8491985027506,,,1485.8589471975365,1352.291984642552,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,3,Maren Lundby,Norway,9,2016,9,1994-09-07T00:00:00.000000,21.399041752224502,63,0,1506.5803415165237,,,1469.4774702554128,1352.291984642552,
1509.38916253907,,,1443.9920206205206,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,4,Ema Klinec,Slovenia,89,2016,9,1998-07-02T00:00:00.000000,17.582477754962355,14,0,1484.057593205745,,,1426.2202619933198,,
