Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo,Elevation
1352.1797317683925,,,1344.4444840595556,1309.718758379237,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,25,Elena Runggaldier,Italy,39,2015,1,1990-07-10T00:00:00.000000,24.40520191649555,45,0,1357.4063299824677,,,1348.7968944301406,1309.718758379237,,323.0
1201.5783946931172,,,1222.6388524255988,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,26,Alexandra Kustova,Russia,29,2015,1,1998-08-26T00:00:00.000000,16.27652292950034,11,0,1191.0691598088167,,,1218.9114918504936,,,323.0
1471.1648184995818,,,1425.1069027505569,1350.4542824500977,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,27,Maren Lundby,Norway,9,2015,1,1994-09-07T00:00:00.000000,20.24366872005476,42,0,1497.9435782604112,,,1439.527039728212,1350.4542824500977,,323.0
1344.2860217045145,,,1331.5491598684682,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,28,Gianina Ernst,Germany,28,2015,1,1998-12-31T00:00:00.000000,15.928815879534564,12,0,1356.630923611592,,,1339.663423763516,,,323.0
1250.956563900843,,,1264.8269964448866,1211.6033409805991,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,29,Michaela Dolezelova,Czechia,34,2015,1,1994-07-12T00:00:00.000000,20.399726214921287,36,0,1254.001797953102,,,1269.0890148701312,1211.6033409805991,,323.0
1295.999991771679,,,1299.845889244711,1239.6599457881946,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,30,Kaori Iwabuchi,Japan,35,2015,1,1993-04-28T00:00:00.000000,21.60438056125941,25,0,1307.3755362894851,,,1308.5440735453394,1239.6599457881946,,323.0
1327.5825148359538,,,1308.1854830615218,1264.7964552596711,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,31,Lea Lemare,France,30,2015,1,1996-06-21T00:00:00.000000,18.455852156057496,40,0,1345.8568995578387,,,1319.189772653078,1264.7964552596711,,323.0
1284.6604537447422,,,1288.967437806133,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,32,Yuka Seto,Japan,32,2015,1,1997-02-22T00:00:00.000000,17.782340862423,1,0,1300.0,,,1300.0,,,323.0
1282.2568501411386,,,1287.4760420126338,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,33,Tara Geraghty-Moats,USA,40,2015,1,1993-04-12T00:00:00.000000,21.648186173853524,1,0,1300.0,,,1300.0,,,323.0
1140.1790207611537,,,1185.0114156317677,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,34,Nina Lussi,USA,37,2015,1,1994-03-29T00:00:00.000000,20.68720054757016,9,0,1144.7711932190534,,,1191.4263450590745,,,323.0
1440.8731675283093,,,1420.5364575465248,1379.4647187441717,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,35,Katja Pozun,Slovenia,31,2015,1,1993-04-07T00:00:00.000000,21.661875427789184,47,0,1485.4372506046152,,,1447.4969306565613,1379.4647187441717,,323.0
1324.113320417623,,,1325.8828487492633,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,36,Svenja Würth,Germany,22,2015,1,1993-08-20T00:00:00.000000,21.29226557152635,24,0,1355.5592600833838,,,1346.457933006957,,,323.0
1381.5949195350277,,,1383.598329397012,1283.233668388742,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,37,Evelyn Insam,Italy,23,2015,1,1994-02-10T00:00:00.000000,20.815879534565365,46,0,1423.6337587357546,,,1410.7007234363168,1283.233668388742,,323.0
1182.1970444851515,,,1213.1788362014368,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,38,Barbora Blazkova,Czechia,41,2015,1,1997-09-23T00:00:00.000000,17.19917864476386,9,0,1201.529632276061,,,1227.9595558157982,,,323.0
1162.357149200578,,,1167.8343523943058,,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,39,Anastasiya Barannikova,Russia,38,2015,1,1987-11-27T00:00:00.000000,27.02258726899384,43,0,1182.273520479575,,,1181.0595657935562,,,323.0
1245.3243170383846,,,1225.8465255649958,1284.4883493442271,,2014-12-05,Lillehammer,Norway,L,100,Normal,0,World Cup,40,Gyda Enger,Norway,36,2015,1,1993-01-14T00:00:00.000000,21.88911704312115,37,0,1277.3489161757686,,,1244.773509552442,1284.4883493442271,,323.0
1750.1482612487364,,,1652.8898797807035,1441.5982587144044,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2015,2,1996-10-08T00:00:00.000000,18.25598904859685,48,0,1736.8796813210445,,,1642.0869474528126,1441.5982587144044,,171.0
1655.0103462683396,,,1586.4676171191177,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,2,Daniela Iraschko-Stolz,Austria,7,2015,2,1983-11-21T00:00:00.000000,31.137577002053387,36,0,1636.5687126892,,,1573.3561944423404,,,171.0
1508.1907784552525,,,1457.70581099639,1295.5512377348614,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,3,Spela Rogelj,Slovenia,19,2015,2,1994-11-08T00:00:00.000000,20.17248459958932,49,0,1475.780660511288,,,1436.651414476501,1295.5512377348614,,171.0
1608.02454134081,,,1526.1763461972785,1355.25,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,4,Jacqueline Seifriedsberger,Austria,18,2015,2,1991-01-20T00:00:00.000000,23.97262149212868,30,0,1590.143441346309,,,1512.0839324679444,1355.25,,171.0
1620.9449825360373,,,1549.4163050299358,1363.75,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,5,Sarah Hendrickson,USA,17,2015,2,1994-08-01T00:00:00.000000,20.4435318275154,35,0,1607.067193297872,,,1538.5916401132165,1363.75,,171.0
1538.598612028225,,,1457.6434918417738,1360.9170463253563,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,6,Irina Avvakumova,Russia,6,2015,2,1991-09-14T00:00:00.000000,23.32375085557837,47,0,1518.1221890255192,,,1441.4238037542505,1360.9170463253563,,171.0
1608.0939178528502,,,1542.338348871372,1342.5,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,7,Carina Vogt,Germany,4,2015,2,1992-02-05T00:00:00.000000,22.929500342231343,41,0,1598.1915646396926,,,1534.2089722091089,1342.5,,171.0
1553.3230111489756,,,1493.7435622878747,1357.6794545770877,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,8,Maja Vtic,Slovenia,8,2015,2,1988-01-27T00:00:00.000000,26.954140999315538,48,0,1539.9957193369908,,,1483.6164081516347,1357.6794545770877,,171.0
1489.6809064440304,,,1438.0908897333052,1350.4542824500977,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,9,Maren Lundby,Norway,9,2015,2,1994-09-07T00:00:00.000000,20.34223134839151,43,0,1471.1648184995818,,,1425.1069027505569,1350.4542824500977,,171.0
1464.3496519412563,,,1427.85227971668,1254.5847409745547,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,10,Katharina Schmid,Germany,13,2015,2,1996-05-23T00:00:00.000000,18.63381245722108,44,0,1445.2372023571736,,,1415.6338167706635,1254.5847409745547,,171.0
1259.1589549182238,,,1253.9180619533795,1262.162924182053,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,11,Juliane Seyfarth,Germany,63,2015,2,1990-02-19T00:00:00.000000,24.88980150581793,25,0,1216.268530915576,,,1229.0824144444205,1262.162924182053,,171.0
1513.55066931303,,,1460.062359967402,1367.1923390369702,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,12,Line Jahr,Norway,15,2015,2,1984-01-16T00:00:00.000000,30.98425735797399,51,0,1506.188122050571,,,1453.7119623124088,1367.1923390369702,,171.0
1545.5079137638172,,,1493.3673128970963,1375.394599062371,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,13,Jessica Jerome,USA,12,2015,2,1987-02-08T00:00:00.000000,27.920602327173167,47,0,1544.691439289521,,,1491.2415904157915,1375.394599062371,,171.0
1450.8813727811848,,,1426.413115736039,1379.4647187441717,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,14,Katja Pozun,Slovenia,31,2015,2,1993-04-07T00:00:00.000000,21.760438056125945,48,0,1440.8731675283093,,,1420.5364575465248,1379.4647187441717,,171.0
1573.178252561126,,,1495.0519187566774,1409.7099604457433,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,15,Yuki Ito,Japan,5,2015,2,1994-05-10T00:00:00.000000,20.670773442847363,46,0,1580.832437035196,,,1496.2642651074775,1409.7099604457433,,171.0
1323.7185824090277,,,1300.9220505575363,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,16,Sofya Tikhonova,Russia,27,2015,2,1998-11-16T00:00:00.000000,16.150581793292265,17,0,1302.1888686681048,,,1287.784574824304,,,171.0
1358.516031863133,,,1339.8575353176273,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,17,Gianina Ernst,Germany,28,2015,2,1998-12-31T00:00:00.000000,16.027378507871322,13,0,1344.2860217045145,,,1331.5491598684682,,,171.0
1547.5550464185296,,,1519.1600394830614,1338.920090690808,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,18,Coline Mattel,France,10,2015,2,1995-11-03T00:00:00.000000,19.18685831622177,47,0,1560.375292933407,,,1526.9546364855282,1338.920090690808,,171.0
1226.7143289758835,,,1235.9864167632898,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,19,Alexandra Kustova,Russia,29,2015,2,1998-08-26T00:00:00.000000,16.375085557837096,12,0,1201.5783946931172,,,1222.6388524255988,,,171.0
1274.6717643132606,,,1276.5765425208724,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,20,Nita Englund,USA,26,2015,2,1992-06-10T00:00:00.000000,22.584531143052704,5,0,1257.791295684577,,,1267.9334110658451,,,171.0
1440.8720664632783,,,1423.134898874309,1269.37845272975,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,21,Eva Logar,Slovenia,25,2015,2,1991-03-08T00:00:00.000000,23.84394250513347,36,0,1448.5903356135543,,,1428.2905566736374,1269.37845272975,,171.0
1293.7584835753858,,,1293.0678764593438,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,22,Yuka Seto,Japan,32,2015,2,1997-02-22T00:00:00.000000,17.880903490759753,2,0,1284.6604537447422,,,1288.967437806133,,,171.0
1432.804784410328,,,1404.937364704175,1325.0121383411115,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,23,Ulrike Gräßler,Germany,16,2015,2,1987-05-17T00:00:00.000000,27.652292950034223,46,0,1444.8997832569132,,,1411.8130858030909,1325.0121383411115,,171.0
1348.6533641910294,,,1341.3133833152756,1309.718758379237,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,24,Elena Runggaldier,Italy,39,2015,2,1990-07-10T00:00:00.000000,24.503764544832308,46,0,1352.1797317683925,,,1344.4444840595556,1309.718758379237,,171.0
1296.603802033731,,,1298.6520819232985,1239.6599457881946,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,25,Kaori Iwabuchi,Japan,35,2015,2,1993-04-28T00:00:00.000000,21.70294318959617,26,0,1295.999991771679,,,1299.845889244711,1239.6599457881946,,171.0
1392.2036633106572,,,1384.7428614021824,1265.7164598441464,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,26,Ursa Bogataj,Slovenia,20,2015,2,1995-03-07T00:00:00.000000,19.8466803559206,44,0,1407.0494821031182,,,1394.775158026475,1265.7164598441464,,171.0
1230.8020516480376,,,1252.350955518026,1194.7652630894645,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,27,Misaki Shigeno,Japan,56,2015,2,1986-11-05T00:00:00.000000,28.18069815195072,25,0,1227.5267091202134,,,1253.069137818267,1194.7652630894645,,171.0
1169.5820234554508,,,1171.3066834840756,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,28,Anastasiya Barannikova,Russia,38,2015,2,1987-11-27T00:00:00.000000,27.1211498973306,44,0,1162.357149200578,,,1167.8343523943058,,,171.0
1311.863439594621,,,1316.7320416915218,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,29,Svenja Würth,Germany,22,2015,2,1993-08-20T00:00:00.000000,21.39082819986311,25,0,1324.113320417623,,,1325.8828487492633,,,171.0
1225.9581317921695,,,1248.3847235016913,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,30,Yuka Kobayashi,Japan,60,2015,2,1994-05-16T00:00:00.000000,20.65434633812457,5,0,1230.168519739454,,,1253.61641280492,,,171.0
1285.7260079747105,,,1289.8461431678627,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,31,Shihori Oi,Japan,58,2015,2,1999-06-29T00:00:00.000000,15.534565366187543,1,0,1300.0,,,1300.0,,,171.0
1415.586819722463,,,1387.65585286841,1304.9201237242626,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,32,Julia Kykkänen,Finland,11,2015,2,1994-04-17T00:00:00.000000,20.7337440109514,41,0,1449.89688754671,,,1407.6317277232158,1304.9201237242626,,171.0
1415.1659577165897,,,1368.8665494000156,1343.2435239720471,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,33,Julia Clair,France,33,2015,2,1994-03-20T00:00:00.000000,20.810403832991103,45,0,1452.1406262270823,,,1388.8807810135222,1343.2435239720471,,171.0
1188.6439894145808,,,1214.1329742026974,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,34,Yurina Yamada,Japan,61,2015,2,1996-07-12T00:00:00.000000,18.49691991786448,21,0,1200.6745764189754,,,1223.9948700595714,,,171.0
1252.22879905625,,,1267.4354157036057,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,34,Aki Matsuhashi,Japan,59,2015,2,1992-10-06T00:00:00.000000,22.261464750171115,3,0,1271.7318932580158,,,1281.4130136391016,,,171.0
1290.799716125427,,,1277.4079803230088,1308.912924182053,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,36,Chiara Kreuzer,Austria,21,2015,2,1997-07-18T00:00:00.000000,17.481177275838466,23,0,1319.3171620906044,,,1294.611537120841,1308.912924182053,,171.0
1295.6993224142414,,,1288.4610498489806,1264.7964552596711,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,37,Lea Lemare,France,30,2015,2,1996-06-21T00:00:00.000000,18.55441478439425,41,0,1327.5825148359538,,,1308.1854830615218,1264.7964552596711,,171.0
1191.6504677909577,,,1224.616597778409,1245.162924182053,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,38,Ayuka Takeda,Japan,55,2015,2,1990-01-23T00:00:00.000000,24.9637234770705,11,0,1213.3623845190325,,,1240.8720179569846,1245.162924182053,,171.0
1222.9087890069095,,,1245.3607419661812,1211.6033409805991,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,39,Michaela Dolezelova,Czechia,34,2015,2,1994-07-12T00:00:00.000000,20.49828884325804,37,0,1250.956563900843,,,1264.8269964448866,1211.6033409805991,,171.0
1248.3600829236416,,,1264.8431278375529,,,2015-01-10,Sapporo,Japan,L,100,Normal,0,World Cup,40,Tara Geraghty-Moats,USA,40,2015,2,1993-04-12T00:00:00.000000,21.74674880219028,2,0,1282.2568501411386,,,1287.4760420126338,,,171.0
1762.9856557866697,,,1663.4044556870208,1441.5982587144044,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2015,3,1996-10-08T00:00:00.000000,18.258726899383984,49,0,1750.1482612487364,,,1652.8898797807035,1441.5982587144044,,171.0
1629.6368762147886,,,1557.6909848443984,1342.5,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,2,Carina Vogt,Germany,4,2015,3,1992-02-05T00:00:00.000000,22.93223819301848,42,0,1608.0939178528502,,,1542.338348871372,1342.5,,171.0
1345.4468790323012,,,1310.95219559231,1308.912924182053,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,3,Chiara Kreuzer,Austria,21,2015,3,1997-07-18T00:00:00.000000,17.4839151266256,24,0,1290.799716125427,,,1277.4079803230088,1308.912924182053,,171.0
1667.5921858917911,,,1596.0955936636028,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,4,Daniela Iraschko-Stolz,Austria,7,2015,3,1983-11-21T00:00:00.000000,31.14031485284052,37,0,1655.0103462683396,,,1586.4676171191177,,,171.0
1371.3913381816983,,,1342.1204939607778,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,5,Eva Pinkelnig,Austria,14,2015,3,1988-05-27T00:00:00.000000,26.62559890485969,2,0,1325.5217150060034,,,1314.3211662956166,,,171.0
1491.482969752101,,,1445.4109011767323,1254.5847409745547,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,6,Katharina Schmid,Germany,13,2015,3,1996-05-23T00:00:00.000000,18.63655030800821,45,0,1464.3496519412563,,,1427.85227971668,1254.5847409745547,,171.0
1568.2535039282443,,,1504.949887332574,1357.6794545770877,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,7,Maja Vtic,Slovenia,8,2015,3,1988-01-27T00:00:00.000000,26.95687885010267,49,0,1553.3230111489756,,,1493.7435622878747,1357.6794545770877,,171.0
1626.8826363413712,,,1555.362743868928,1363.75,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,8,Sarah Hendrickson,USA,17,2015,3,1994-08-01T00:00:00.000000,20.44626967830253,36,0,1620.9449825360373,,,1549.4163050299358,1363.75,,171.0
1581.2774314142196,,,1503.182797414819,1409.7099604457433,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,9,Yuki Ito,Japan,5,2015,3,1994-05-10T00:00:00.000000,20.673511293634498,47,0,1573.178252561126,,,1495.0519187566774,1409.7099604457433,,171.0
1520.7506599967917,,,1467.0542919275472,1295.5512377348614,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,10,Spela Rogelj,Slovenia,19,2015,3,1994-11-08T00:00:00.000000,20.175222450376456,50,0,1508.1907784552525,,,1457.70581099639,1295.5512377348614,,171.0
1311.8874810550042,,,1298.250622631468,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,11,Nita Englund,USA,26,2015,3,1992-06-10T00:00:00.000000,22.587268993839835,6,0,1274.6717643132606,,,1276.5765425208724,,,171.0
1549.235758770663,,,1497.1433369739668,1375.394599062371,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,12,Jessica Jerome,USA,12,2015,3,1987-02-08T00:00:00.000000,27.923340177960306,48,0,1545.5079137638172,,,1493.3673128970963,1375.394599062371,,171.0
1540.6520763261626,,,1462.522406868516,1360.9170463253563,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,13,Irina Avvakumova,Russia,6,2015,3,1991-09-14T00:00:00.000000,23.326488706365502,48,0,1538.598612028225,,,1457.6434918417738,1360.9170463253563,,171.0
1546.261117967001,,,1518.160124693416,1338.920090690808,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,14,Coline Mattel,France,10,2015,3,1995-11-03T00:00:00.000000,19.189596167008897,48,0,1547.5550464185296,,,1519.1600394830614,1338.920090690808,,171.0
1426.7954093413657,,,1394.882809904865,1304.9201237242626,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,15,Julia Kykkänen,Finland,11,2015,3,1994-04-17T00:00:00.000000,20.736481861738536,42,0,1415.586819722463,,,1387.65585286841,1304.9201237242626,,171.0
1511.098425456145,,,1460.287930313754,1367.1923390369702,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,16,Line Jahr,Norway,15,2015,3,1984-01-16T00:00:00.000000,30.98699520876112,52,0,1513.55066931303,,,1460.062359967402,1367.1923390369702,,171.0
1340.9539744446224,,,1311.8380325308704,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,17,Sofya Tikhonova,Russia,27,2015,3,1998-11-16T00:00:00.000000,16.153319644079396,18,0,1323.7185824090277,,,1300.9220505575363,,,171.0
1369.2750220415596,,,1346.312466852541,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,18,Gianina Ernst,Germany,28,2015,3,1998-12-31T00:00:00.000000,16.030116358658454,14,0,1358.516031863133,,,1339.8575353176273,,,171.0
1312.1385171351574,,,1306.75584531925,1239.6599457881946,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,19,Kaori Iwabuchi,Japan,35,2015,3,1993-04-28T00:00:00.000000,21.7056810403833,27,0,1296.603802033731,,,1298.6520819232985,1239.6599457881946,,171.0
1384.81528208948,,,1383.6826850217913,1283.233668388742,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,20,Evelyn Insam,Italy,23,2015,3,1994-02-10T00:00:00.000000,20.91718001368925,47,0,1381.5949195350277,,,1383.598329397012,1283.233668388742,,171.0
1391.7618719282389,,,1383.2471210014917,1265.7164598441464,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,21,Ursa Bogataj,Slovenia,20,2015,3,1995-03-07T00:00:00.000000,19.849418206707732,45,0,1392.2036633106572,,,1384.7428614021824,1265.7164598441464,,171.0
1441.1183354446189,,,1420.2189649668971,1379.4647187441717,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,22,Katja Pozun,Slovenia,31,2015,3,1993-04-07T00:00:00.000000,21.763175906913077,49,0,1450.8813727811848,,,1426.413115736039,1379.4647187441717,,171.0
1239.523922031149,,,1254.193376646706,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,23,Yuka Kobayashi,Japan,60,2015,3,1994-05-16T00:00:00.000000,20.657084188911703,6,0,1225.9581317921695,,,1248.3847235016913,,,171.0
1576.694701913587,,,1509.7879741407558,1355.25,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,24,Jacqueline Seifriedsberger,Austria,18,2015,3,1991-01-20T00:00:00.000000,23.97535934291581,31,0,1608.02454134081,,,1526.1763461972785,1355.25,,171.0
1468.2542616367475,,,1426.536813540511,1350.4542824500977,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,25,Maren Lundby,Norway,9,2015,3,1994-09-07T00:00:00.000000,20.34496919917865,44,0,1489.6809064440304,,,1438.0908897333052,1350.4542824500977,,171.0
1294.5111112743436,,,1286.8863931901144,1264.7964552596711,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,26,Lea Lemare,France,30,2015,3,1996-06-21T00:00:00.000000,18.55715263518138,42,0,1295.6993224142414,,,1288.4610498489806,1264.7964552596711,,171.0
1420.259979222964,,,1409.7337213646758,1269.37845272975,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,27,Eva Logar,Slovenia,25,2015,3,1991-03-08T00:00:00.000000,23.8466803559206,37,0,1440.8720664632783,,,1423.134898874309,1269.37845272975,,171.0
1193.8813645293048,,,1214.8369526967213,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,28,Yurina Yamada,Japan,61,2015,3,1996-07-12T00:00:00.000000,18.49965776865161,22,0,1188.6439894145808,,,1214.1329742026974,,,171.0
1245.1640238493012,,,1260.526815473681,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,29,Tara Geraghty-Moats,USA,40,2015,3,1993-04-12T00:00:00.000000,21.749486652977414,3,0,1248.3600829236416,,,1264.8431278375529,,,171.0
1299.219132135196,,,1307.0630476588392,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,30,Svenja Würth,Germany,22,2015,3,1993-08-20T00:00:00.000000,21.39356605065024,26,0,1311.863439594621,,,1316.7320416915218,,,171.0
1169.3832031624963,,,1170.2644380546867,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,31,Anastasiya Barannikova,Russia,38,2015,3,1987-11-27T00:00:00.000000,27.123887748117728,45,0,1169.5820234554508,,,1171.3066834840756,,,171.0
1247.5938972110794,,,1245.9116612837925,1262.162924182053,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,32,Juliane Seyfarth,Germany,63,2015,3,1990-02-19T00:00:00.000000,24.892539356605063,26,0,1259.1589549182238,,,1253.9180619533795,1262.162924182053,,171.0
1383.1594600032752,,,1350.705287960699,1343.2435239720471,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,33,Julia Clair,France,33,2015,3,1994-03-20T00:00:00.000000,20.813141683778237,46,0,1415.1659577165897,,,1368.8665494000156,1343.2435239720471,,171.0
1210.3465713731546,,,1234.977160779311,1211.6033409805991,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,34,Michaela Dolezelova,Czechia,34,2015,3,1994-07-12T00:00:00.000000,20.501026694045173,38,0,1222.9087890069095,,,1245.3607419661812,1211.6033409805991,,171.0
1271.157033228012,,,1277.7274191543156,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,35,Yuka Seto,Japan,32,2015,3,1997-02-22T00:00:00.000000,17.883641341546884,3,0,1293.7584835753858,,,1293.0678764593438,,,171.0
1391.5069109677445,,,1379.5096061716356,1325.0121383411115,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,36,Ulrike Gräßler,Germany,16,2015,3,1987-05-17T00:00:00.000000,27.655030800821358,47,0,1432.804784410328,,,1404.937364704175,1325.0121383411115,,171.0
1314.9054788631554,,,1319.319527024408,1309.718758379237,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,37,Elena Runggaldier,Italy,39,2015,3,1990-07-10T00:00:00.000000,24.50650239561944,47,0,1348.6533641910294,,,1341.3133833152756,1309.718758379237,,171.0
1155.0491969617735,,,1174.2295859111646,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,38,Sabrina Windmüller,Switzerland,65,2015,3,1987-10-13T00:00:00.000000,27.247091033538677,34,0,1172.323665082553,,,1186.6602051815528,,,171.0
1201.744915837122,,,1218.800098555953,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,39,Alexandra Kustova,Russia,29,2015,3,1998-08-26T00:00:00.000000,16.37782340862423,13,0,1226.7143289758835,,,1235.9864167632898,,,171.0
1264.6740896154156,,,1276.6832060488043,,,2015-01-11,Sapporo,Japan,L,100,Normal,0,World Cup,40,Mariia Iakovleva,Russia,64,2015,3,1999-06-07T00:00:00.000000,15.597535934291582,1,0,1300.0,,,1300.0,,,171.0
1653.5698011650309,,,1575.4046163617822,1342.5,,2015-01-18,Zao,Japan,L,100,Normal,0,World Cup,1,Carina Vogt,Germany,4,2015,4,1992-02-05T00:00:00.000000,22.951403148528406,43,0,1629.6368762147886,,,1557.6909848443984,1342.5,,938.0
1571.8898067019622,,,1486.2741682418962,1360.9170463253563,,2015-01-18,Zao,Japan,L,100,Normal,0,World Cup,2,Irina Avvakumova,Russia,6,2015,4,1991-09-14T00:00:00.000000,23.345653661875428,49,0,1540.6520763261626,,,1462.522406868516,1360.9170463253563,,938.0
1552.0019913595363,,,1488.9273890248107,1295.5512377348614,,2015-01-18,Zao,Japan,L,100,Normal,0,World Cup,3,Spela Rogelj,Slovenia,19,2015,4,1994-11-08T00:00:00.000000,20.194387405886378,51,0,1520.7506599967917,,,1467.0542919275472,1295.5512377348614,,938.0
