FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob,Race3_Prob
Emilie Flo Stavik,Emilie Flo Stavik,11925.0,Norway,False,True,False,0,1293.6452565144791,1290.3563441999945,1277.5212008048984,1290.0894620710646,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1290.7860039436007,6,False,6,,0.0,0.0
Eline Skaar,Eline Skaar,11432.0,Norway,False,True,False,0,1293.611013239352,1282.6817123904311,1291.5327501248194,1293.3212899839984,1305.9172489288685,1301.3246516102624,1306.629101477055,1293.3500115036172,1298.3005560355568,6,False,6,,0.0,0.0
Kristina Danilova,Kristina Danilova,-366026.0,Russia,False,False,False,0,1293.5728550028712,1261.61899227009,1277.5212008048984,1277.1033644934669,1293.5483791989586,1298.6227419843565,1291.5308281729078,1298.6805712249602,1293.8360005813358,1,False,1,0.0,,
Mia Gorman,Mia Gorman,12393.0,USA,False,False,False,0,1293.546509248369,1261.61899227009,1277.5212008048984,1277.1033644934669,1293.2239696827671,1292.896569073965,1274.399893890754,1293.253493941139,1265.4266579855885,7,True,12,0.0,,
Ruslana Dyakova,Ruslana Dyakova,-205677.0,Russia,False,False,False,0,1293.5139507506756,1288.0126480419617,1301.1933674182756,1286.036628393904,1294.2944897146776,1300.697845092904,1287.1881894807188,1310.2850753350665,1275.1206217139568,1,False,1,0.0,,
Simona Bubenickova,Simona Bubenickova,12335.0,Czechia,False,False,False,0,1293.4972452430588,1294.018427246143,1277.5212008048984,1294.7386234655398,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1292.2032741413882,5,False,5,0.0,,
Mia Brun Del Re,Mia Brun Del Re,12483.0,Canada,False,False,False,0,1293.38023557285,1292.7833490807552,1297.1909709930449,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1295.6636937214175,5,False,5,0.0,,
Miina Wallner,Miina Wallner,11893.0,Canada,False,False,False,0,1293.38023557285,1292.7833490807552,1297.1909709930449,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1295.6636937214175,5,False,5,0.0,,
Isabella Quintilo,Isabella Quintilo,12485.0,Canada,False,False,False,0,1293.38023557285,1292.7833490807552,1297.1909709930449,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1295.6636937214175,5,False,5,0.0,,
Mia Smith,Mia Smith,12488.0,Canada,False,False,False,0,1293.38023557285,1292.7833490807552,1297.1909709930449,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1295.6636937214175,5,False,5,0.0,,
Raya Rolseth,Raya Rolseth,12491.0,Canada,False,False,False,0,1293.38023557285,1292.7833490807552,1297.1909709930449,1296.490971650699,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.5724392805691,1295.6636937214175,5,False,5,0.0,,
Meija Peterson,Meija Peterson,12401.0,Sweden,False,True,False,0,1293.3532432987024,1292.4207960797587,1295.5793662481317,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.799446939629,1265.4266579855885,6,False,6,,0.0,0.0
Sasja Hendriksen Joelsen,Sasja Hendriksen Joelsen,11665.0,Denmark,False,False,False,0,1293.317725879902,1298.3311061110712,1299.095264025431,1277.1033644934669,1296.4578832845766,1278.7573138550372,1293.6531978625972,1297.9668725588615,1295.3493235079186,2,False,2,0.0,,
Nina Jackova,Nina Jackova,12532.0,Slovakia,False,False,False,0,1293.3013876763885,1297.9487658235812,1299.095264025431,1298.4753125735858,1297.6573513696828,1278.7573138550372,1295.8158484650066,1299.1018206557476,1293.9610231184392,2,False,2,0.0,,
Marika Magnussen,Marika Magnussen,12531.0,Denmark,False,False,False,0,1293.288320884035,1297.9487658235812,1299.095264025431,1298.4753125735858,1298.8568194547893,1278.7573138550372,1297.9784990674164,1299.1018206557476,1293.9380614096592,2,False,2,0.0,,
Ella Fuller,Ella Fuller,12348.0,Canada,False,False,False,0,1293.2820984256296,1290.661199105059,1293.918381017469,1296.1033798936155,1272.8831709271526,1278.7573138550372,1274.399893890754,1294.650426994484,1295.2701633034706,5,False,5,0.0,,
Mariya Shemyakova,Mariya Shemyakova,-207459.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1300.0,1,False,1,0.0,,
Elizaveta Edemskaya,Elizaveta Edemskaya,-207990.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1300.0,1,False,1,0.0,,
Alisa Antonova,Alisa Antonova,-207840.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1300.0,1,False,1,0.0,,
Polina Bocharova,Polina Bocharova,-207850.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1300.0,1,False,1,0.0,,
Sofya Karaseva,Sofya Karaseva,-208000.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1300.0,1,False,1,0.0,,
Irina Dolgushina,Irina Dolgushina,-210218.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1277.1033644934669,1297.8914751685802,1298.6227419843565,1274.399893890754,1294.52701414682,1265.4266579855885,1,False,1,0.0,,
Arina Lebedeva,Arina Lebedeva,-210036.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1277.1033644934669,1297.8914751685802,1298.6227419843565,1274.399893890754,1294.52701414682,1265.4266579855885,1,False,1,0.0,,
Elizaveta Klypova,Elizaveta Klypova,-210037.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1277.1033644934669,1297.8914751685802,1298.6227419843565,1274.399893890754,1294.52701414682,1265.4266579855885,1,False,1,0.0,,
Marya Shemyakina,Marya Shemyakina,-206484.0,Russia,False,False,False,0,1293.0507701897095,1295.33293656865,1294.9050412798638,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1300.0,1,False,1,,,
Desislava Dzhdzharova,Desislava Dzhdzharova,12035.0,Bulgaria,False,False,False,0,1293.0372622356876,1293.6631596493205,1277.5212008048984,1293.967290110981,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1291.655055120022,2,False,2,0.0,,
Jenny Ramstedt,Jenny Ramstedt,10567.0,Sweden,False,True,False,0,1292.95543508655,1292.6978573856486,1293.7648201302884,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1293.8248742178946,1265.4266579855885,6,False,6,,0.0,0.0
Boglarka Pall,Boglarka Pall,11373.0,Romania,False,False,False,0,1292.9090805740375,1299.7409829280116,1300.7102552732126,1301.54481088399,1296.469426449709,1278.7573138550372,1296.6766051959446,1298.8670100014342,1296.945978459839,2,False,2,0.0,,
Liudmyla Liashenko,Liudmyla Liashenko,11909.0,Ukraine,False,False,False,0,1292.8941025151958,1297.243871303402,1277.5212008048984,1297.5922404117118,1296.2102674410282,1297.9092647320376,1297.7304457027055,1297.647119277804,1295.2082454756269,3,False,3,0.0,,
Aleksandra Zaytseva,Aleksandra Zaytseva,-207796.0,Russia,False,False,False,0,1292.8725617048285,1293.5952721918486,1300.0,1293.385574645087,1298.8493380706288,1298.7498847004922,1300.0,1298.8697667803058,1292.2568614091351,1,False,1,0.0,,
Olivia Puranen,Olivia Puranen,11702.0,Finland,False,True,False,0,1292.7503134578326,1287.8733086791492,1286.9617501708285,1277.1033644934669,1299.8252926523749,1300.549214432482,1300.141149669826,1288.772177258595,1299.9452950718996,6,False,6,,0.0,0.0
Silja Fjærestad Hønsi,Silja Fjærestad Hønsi,6322.0,Norway,False,True,False,0,1292.6922007277249,1293.6383461002542,1300.0,1295.447347230364,1272.8831709271526,1278.7573138550372,1274.399893890754,1300.0,1294.6184269867736,6,False,6,,0.0,0.0
Viktoriya Kameshkova,Viktoriya Kameshkova,-202086.0,Russia,False,False,False,0,1292.6883641203983,1292.1088620671508,1298.6425515826602,1293.588057762019,1300.0,1300.0,1300.0,1298.7195199413543,1292.9710477617991,1,False,1,0.0,,
Sofya Ivshina,Sofya Ivshina,-206422.0,Russia,False,False,False,0,1292.6549525112282,1292.8374339886443,1299.106852292888,1293.197964681284,1298.98587530925,1299.2617404190592,1298.7200113243637,1298.7056824302956,1291.7237372854372,1,False,1,0.0,,
Marlies Nipius,Marlies Nipius,11763.0,Netherlands,False,False,False,0,1292.5758785473772,1292.3007218633884,1293.1286247547966,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1294.4046484043463,1265.4266579855885,2,False,2,0.0,,
Hanna Johansson,Hanna Johansson,11060.0,Sweden,False,True,False,0,1292.460280320597,1291.832554809862,1294.7669128038465,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1294.5391360956862,1265.4266579855885,6,False,6,,0.0,0.0
Maja Hörnström,Maja Hörnström,11646.0,Sweden,False,True,False,0,1292.4392779894029,1291.367967037781,1294.1445801302584,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1294.5981719150127,1265.4266579855885,6,False,6,,0.0,0.0
Darya Panyukova,Darya Panyukova,-205218.0,Russia,False,False,False,0,1292.4233868072708,1294.5602136979912,1295.1374055681522,1299.193870044725,1298.8109361560798,1298.043955797229,1300.0,1293.8261840450384,1298.9713711812392,1,False,1,0.0,,
Olesya Dashina,Olesya Dashina,-207998.0,Russia,False,False,False,0,1292.3734407008535,1294.6512476650344,1294.9050412798638,1299.3319275265744,1297.8914751685802,1298.6227419843565,1300.0,1294.52701414682,1299.096069772716,1,False,1,0.0,,
Valeriya Nakhmedova,Valeriya Nakhmedova,-209222.0,Russia,False,False,False,0,1292.3564476454476,1294.5602136979912,1295.1374055681522,1299.193870044725,1298.7239896431463,1300.0,1299.3487144640203,1294.4210474081974,1297.96825934565,1,False,1,0.0,,
Inna Rybkina,Inna Rybkina,-206626.0,Russia,False,False,False,0,1292.2962113031217,1293.2510946562388,1299.07335413029,1293.2502932816285,1299.2812958352145,1298.3341349616728,1300.5003592807536,1297.6183024237594,1292.312528457732,1,False,1,0.0,,
Madison Nisula,Madison Nisula,11838.0,Canada,False,False,False,0,1292.280930524315,1296.2508943309144,1296.2137855782792,1277.1033644934669,1297.2688682946782,1295.8299634600298,1274.399893890754,1292.441518499758,1265.4266579855885,5,False,5,0.0,,
Adela Prokesova,Adela Prokesova,12321.0,Czechia,False,False,False,0,1292.2741042811504,1261.61899227009,1277.5212008048984,1277.1033644934669,1293.0328589178307,1295.4869337001828,1274.399893890754,1294.400989322539,1265.4266579855885,5,False,5,0.0,,
Justyna Rysula,Justyna Rysula,12318.0,Poland,False,False,False,0,1292.2741042811504,1261.61899227009,1277.5212008048984,1277.1033644934669,1293.0328589178307,1295.4869337001828,1274.399893890754,1294.400989322539,1265.4266579855885,4,False,4,0.0,,
Alicja Koper,Alicja Koper,12327.0,Poland,False,False,False,0,1292.2741042811504,1261.61899227009,1277.5212008048984,1277.1033644934669,1293.0328589178307,1295.4869337001828,1274.399893890754,1294.400989322539,1265.4266579855885,4,False,4,0.0,,
Anastasiya Serenko,Anastasiya Serenko,6535.0,Russia,False,False,False,0,1292.171714316005,1292.5549528347783,1300.0,1293.0384601072203,1300.0,1300.0,1300.0,1300.0,1292.9985881813286,1,False,1,0.0,,
Snezhana Gornova,Snezhana Gornova,-209361.0,Russia,False,False,False,0,1292.1591457493837,1297.8213770009158,1277.5212008048984,1298.325144544132,1294.050608192691,1278.7573138550372,1289.6502819230652,1269.949502864965,1290.502021159346,1,False,1,0.0,,
Kumiko Fujii,Kumiko Fujii,11862.0,Japan,False,False,False,0,1292.024305410312,1291.4181523022808,1295.115302406214,1297.1592488665128,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.402809779235,1297.0661284939952,3,False,3,0.0,,
Sara Miyairi,Sara Miyairi,11297.0,Japan,False,False,False,0,1292.005186081572,1291.136024575292,1295.7195535845567,1296.757228743544,1272.8831709271526,1278.7573138550372,1274.399893890754,1296.010008684806,1296.526579139844,3,False,3,0.0,,
Sofya Polyakova,Sofya Polyakova,-206274.0,Russia,False,False,False,0,1291.9500757752671,1294.1864119625582,1299.7368769201262,1294.3330907614538,1296.5907717287555,1298.040308038614,1300.0,1297.0658855780707,1293.5439388543302,1,False,1,0.0,,
Eula Palmer Bird,Eula Palmer Bird,12346.0,Canada,False,False,False,0,1291.9092500570969,1293.2192120462423,1295.2673743060595,1297.3807236436155,1296.437344986294,1278.7573138550372,1294.7784107056718,1295.7853750913696,1292.0318636664872,5,False,5,0.0,,
Della Bettendorf,Della Bettendorf,12500.0,USA,False,False,False,0,1291.8665721589134,1293.1048656157614,1297.5627788668698,1295.7964767070753,1272.8831709271526,1278.7573138550372,1274.399893890754,1297.733719413802,1293.0481697827986,7,True,12,0.0,,
Elmira Minnekhanova,Elmira Minnekhanova,-209666.0,Russia,False,False,False,0,1291.85935870044,1291.8805988988472,1294.9050412798638,1296.3862942819453,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.8287543753147,1295.5718493193965,1,False,1,0.0,,
Galina Martynenko,Galina Martynenko,-209949.0,Russia,False,False,False,0,1291.85935870044,1291.8805988988472,1294.9050412798638,1296.3862942819453,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.8287543753147,1295.5718493193965,1,False,1,0.0,,
Mariya Efanova,Mariya Efanova,-207422.0,Russia,False,False,False,0,1291.8385478318842,1292.4243131232115,1296.2540345684542,1295.4615371766804,1299.5457196244904,1298.6227419843565,1302.344081184956,1295.6571567298545,1295.7087149723964,1,False,1,0.0,,
Anastasiia Sushko,Anastasiia Sushko,11912.0,Ukraine,False,False,False,0,1291.8379037233385,1297.1413819380434,1297.4260086645877,1277.1033644934669,1295.1927300033697,1297.9092647320376,1297.32993612083,1294.741322777981,1296.829956698149,3,False,3,0.0,,
Mia Green,Mia Green,12492.0,Australia,False,False,False,0,1291.8244988538513,1292.7833490807552,1297.1909709930449,1296.490971650699,1299.1608949823683,1278.7573138550372,1298.5423059673917,1297.5724392805691,1293.676236986369,3,False,3,0.0,,
Andrea Orduna Duenas,Andrea Orduna Duenas,12489.0,Mexico,False,False,False,0,1291.8244988538513,1292.7833490807552,1297.1909709930449,1296.490971650699,1299.1608949823683,1278.7573138550372,1298.5423059673917,1297.5724392805691,1293.676236986369,2,False,2,0.0,,
Alexandra McEvoy,Alexandra McEvoy,11692.0,Australia,False,False,False,0,1291.8024522260578,1294.643425305528,1297.1909709930449,1299.3149935489982,1297.5546185803678,1299.0000164431435,1297.8843407072347,1296.365363794398,1296.7742544881723,3,False,3,0.0,,
Elena Ermolova,Elena Ermolova,6237.0,Russia,False,False,False,0,1291.78874526184,1293.3472496984757,1298.0030488583063,1296.3488526788506,1298.4336481725206,1300.0,1298.3679129690208,1297.43277532154,1293.9399870873444,1,False,1,0.0,,
Gabby Hoehn,Gabby Hoehn,10860.0,Canada,False,False,False,0,1291.737707181178,1295.60790882098,1277.5212008048984,1295.8393623139546,1296.3250272769146,1278.7573138550372,1294.4852853518996,1269.949502864965,1289.785590240259,5,False,5,0.0,,
Adah Decker,Adah Decker,12294.0,USA,False,False,False,0,1291.671337070587,1295.5589096326046,1296.045620644166,1277.1033644934669,1296.1040665953778,1296.8615663831629,1274.399893890754,1293.411796431507,1265.4266579855885,7,True,12,0.0,,
Ellie Abrahamson,Ellie Abrahamson,12295.0,USA,False,False,False,0,1291.671337070587,1295.5589096326046,1296.045620644166,1277.1033644934669,1296.1040665953778,1296.8615663831629,1274.399893890754,1293.411796431507,1265.4266579855885,7,True,12,0.0,,
Allison Bridge,Allison Bridge,12357.0,Canada,False,False,False,0,1291.590875471667,1291.2782455941854,1292.1161910645608,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1293.2581861993476,1265.4266579855885,5,False,5,0.0,,
Anastasiya Khromushina,Anastasiya Khromushina,-207577.0,Russia,False,False,False,0,1291.5868253287838,1293.733677313322,1293.3797515478548,1300.0,1297.8914751685802,1298.6227419843565,1300.0,1292.900627247872,1300.0,1,False,1,0.0,,
Yekaterina Chazova,Yekaterina Chazova,12290.0,Kazakhstan,False,False,False,0,1291.5860768379282,1293.656984655442,1277.5212008048984,1294.573545465174,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1290.252184667347,4,False,4,0.0,,
Mariya Strekalovskaya,Mariya Strekalovskaya,-206812.0,Russia,False,False,False,0,1291.5250942999046,1295.1868203997342,1294.961784334472,1300.0,1296.3941266477764,1298.6747693814489,1298.7546620385813,1293.2989491770368,1298.89703187106,1,False,1,0.0,,
Manuela Deigentesch,Manuela Deigentesch,11761.0,Germany,False,True,False,0,1291.506305926588,1291.2034602771746,1292.0584887668515,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1293.2966827837852,1265.4266579855885,6,False,6,,0.0,0.0
Liya Garafutdinova,Liya Garafutdinova,-209018.0,Russia,False,False,False,0,1291.4552514653308,1290.6914412404617,1300.0,1289.7444697320968,1300.0,1300.0,1300.0,1300.0,1288.8049838988193,1,False,1,0.0,,
Angelina Polyanskaya,Angelina Polyanskaya,-208055.0,Russia,False,False,False,0,1291.371752296972,1293.552178087922,1300.0,1299.3319275265744,1297.8914751685802,1300.0,1300.0,1300.0,1299.096069772716,1,False,1,0.0,,
Yuliya Grushevskaya,Yuliya Grushevskaya,-209241.0,Russia,False,False,False,0,1291.3583374805696,1295.248289375244,1300.0,1294.6314642447646,1295.3878323320746,1296.8575412350465,1300.0,1296.291229777039,1293.6503724417207,1,False,1,0.0,,
Kira Efremova,Kira Efremova,-209139.0,Russia,False,False,False,0,1291.2843084287374,1290.5384696514932,1300.0,1290.1908182974016,1300.0,1300.0,1300.0,1300.0,1289.183368392083,1,False,1,0.0,,
Marina Tancheva,Marina Tancheva,12541.0,Bulgaria,False,False,False,0,1291.0848755196946,1291.5468756563637,1296.796706161261,1295.911045042625,1272.8831709271526,1278.7573138550372,1274.399893890754,1296.5087096807265,1293.7841105179998,2,False,2,0.0,,
Borislava Petkova,Borislava Petkova,12542.0,Bulgaria,False,False,False,0,1291.0848755196946,1291.5468756563637,1296.796706161261,1295.911045042625,1272.8831709271526,1278.7573138550372,1274.399893890754,1296.5087096807265,1293.7841105179998,2,False,2,0.0,,
Reine Soule,Reine Soule,12298.0,USA,False,False,False,0,1291.0748079253322,1295.5589096326046,1296.045620644166,1277.1033644934669,1295.5642929376502,1278.7573138550372,1293.347972221012,1296.4188648262746,1295.0617014584927,7,True,12,0.0,,
Amela Khodzhich,Amela Khodzhich,-206876.0,Russia,False,False,False,0,1291.0140381640158,1294.9021981447922,1298.7474224573805,1297.0459822776725,1294.9752251254554,1295.2404570424867,1298.4979760860183,1294.600871021443,1295.7846337266162,1,False,1,0.0,,
Ulyana Khomich,Ulyana Khomich,-366019.0,Russia,False,False,False,0,1291.009249158417,1290.833040963956,1298.1306654220884,1292.0806188889042,1293.5483791989586,1298.6227419843565,1291.5308281729078,1297.110878745871,1292.0141446601287,1,False,1,0.0,,
Miona Kanatsu,Miona Kanatsu,12370.0,Japan,False,False,False,0,1290.9193204390626,1292.4020131767168,1294.680537278135,1297.8445649622668,1298.6884922070624,1298.7636317711044,1274.399893890754,1293.5104452253545,1297.4150038700143,3,False,3,0.0,,
Yuka Takagi,Yuka Takagi,12375.0,Japan,False,False,False,0,1290.9193204390626,1292.4020131767168,1294.680537278135,1297.8445649622668,1298.6884922070624,1298.7636317711044,1274.399893890754,1293.5104452253545,1297.4150038700143,3,False,3,0.0,,
Valeriya Ilina,Valeriya Ilina,-206675.0,Russia,False,False,False,0,1290.9189452232893,1294.9104139256667,1277.5212008048984,1294.7174022363267,1295.7945233560813,1297.4247173229128,1300.0,1296.4007695343907,1294.0161339969395,1,False,1,0.0,,
Anastasiya Pashkova,Anastasiya Pashkova,3909.0,Russia,False,False,False,0,1290.7551602351946,1292.5029487617226,1298.411065608775,1293.2618544107947,1298.7239896431463,1299.3763817002407,1299.3487144640203,1297.795418383082,1291.5103965439482,1,False,1,0.0,,
Sofya Maevskaya,Sofya Maevskaya,-206937.0,Russia,False,False,False,0,1290.7497987563052,1293.6424589608312,1296.5116279274566,1296.412459824235,1296.9992398806523,1298.2057434502303,1299.2139269545748,1295.6603605779123,1294.921574335977,1,False,1,0.0,,
Klara Lutovska,Klara Lutovska,11770.0,Czechia,False,False,False,0,1290.7342810123444,1295.8965346404718,1300.5744453095292,1296.6664274559946,1296.0719422016048,1294.5987030144836,1299.249564373688,1296.419501469087,1296.712106525542,5,False,5,0.0,,
Tula Higman,Tula Higman,11948.0,USA,False,False,False,0,1290.6952266420951,1297.454702742671,1298.2238667573165,1277.1033644934669,1294.4234377678736,1292.896569073965,1274.399893890754,1290.6883645275716,1265.4266579855885,7,True,12,0.0,,
Vasilisa Nikonova,Vasilisa Nikonova,-207688.0,Russia,False,False,False,0,1290.6827527682856,1294.7397059561738,1298.411065608775,1295.5158302365437,1296.5139180762071,1297.7001713887278,1299.3487144640203,1295.9103105429483,1294.7900883333516,1,False,1,0.0,,
Anastasiya Olekhova,Anastasiya Olekhova,-207764.0,Russia,False,False,False,0,1290.6566061079243,1293.7656481830256,1293.339319935763,1300.0,1297.8653546502194,1298.4153317048865,1299.3487144640203,1293.42103420678,1298.9949308338262,1,False,1,0.0,,
Adela Brozova,Adela Brozova,12310.0,Czechia,False,False,False,0,1290.5520574224615,1294.018427246143,1277.5212008048984,1294.7386234655398,1296.6312631731498,1297.7726479858973,1274.399893890754,1297.805833613197,1293.7352646627153,5,False,5,0.0,,
Lucie Horka,Lucie Horka,12307.0,Czechia,False,False,False,0,1290.5343664779502,1294.018427246143,1277.5212008048984,1294.7386234655398,1297.8307312582565,1298.9155051287544,1274.399893890754,1298.9407817100823,1292.2032741413882,5,False,5,0.0,,
Beata Mudrova,Beata Mudrova,12308.0,Czechia,False,False,False,0,1290.5343664779502,1294.018427246143,1277.5212008048984,1294.7386234655398,1297.8307312582565,1298.9155051287544,1274.399893890754,1298.9407817100823,1292.2032741413882,5,False,5,0.0,,
Tatyana Samoylova,Tatyana Samoylova,-205816.0,Russia,False,False,False,0,1290.5136922669,1295.6948602692107,1277.5212008048984,1295.247917548044,1293.9853099241034,1296.0507211044576,1274.399893890754,1294.822784754106,1294.3756507522223,1,False,1,0.0,,
Irina Dubinina,Irina Dubinina,-209439.0,Russia,False,False,False,0,1290.4841719040603,1296.0455239846017,1300.0,1295.873635920726,1294.050608192691,1300.0,1289.6502819230652,1300.0,1287.142061194843,1,False,1,0.0,,
Helen Townley,Helen Townley,11809.0,USA,False,False,False,0,1290.44988970721,1293.061473135369,1294.8855579373292,1298.3685676629232,1297.9895705427589,1296.976427600035,1274.399893890754,1293.7652934864498,1298.333541165859,7,True,12,0.0,,
Ekaterina Kasatkina,Ekaterina Kasatkina,-206270.0,Russia,False,False,False,0,1290.4407311040377,1297.661182565103,1298.411065608775,1299.193870044725,1291.912871385206,1294.3989121328452,1299.3487144640203,1293.2859387586689,1297.96825934565,1,False,1,0.0,,
Valeriya Trifonova,Valeriya Trifonova,12283.0,Kazakhstan,False,False,False,0,1290.4256550384566,1289.6537774892413,1295.5387957027672,1295.3397167203502,1272.8831709271526,1278.7573138550372,1274.399893890754,1295.4723535877706,1294.2038923991304,4,False,4,0.0,,
Maria Szkawran,Maria Szkawran,11776.0,Poland,False,False,False,0,1290.3991003988244,1294.278711881752,1297.294791745687,1297.5338942864882,1296.3691707121216,1294.4785266649144,1274.399893890754,1293.416786054888,1296.6952079766509,4,False,4,0.0,,
Tatyana Kovaleva,Tatyana Kovaleva,-208045.0,Russia,False,False,False,0,1290.355775216887,1294.5602136979912,1295.1374055681522,1299.193870044725,1297.076183635954,1298.043955797229,1299.3487144640203,1292.6912359481526,1297.96825934565,1,False,1,0.0,,
Anna Sokolova,Anna Sokolova,5698.0,Russia,False,False,False,0,1290.3226098725231,1290.315594929194,1293.86774436684,1277.1033644934669,1272.8831709271526,1278.7573138550372,1274.399893890754,1291.6739719405734,1265.4266579855885,1,False,1,0.0,,
Natalie Nicholas,Natalie Nicholas,10229.0,USA,False,False,False,0,1290.2777792753704,1292.1022561281873,1300.4442573140218,1292.3308674513064,1296.9569184125708,1297.4031630293864,1274.399893890754,1297.907095991764,1289.9318611627093,7,True,12,0.0,,
Ekaterina Sinitsina,Ekaterina Sinitsina,-366021.0,Russia,False,False,False,0,1290.27492804909,1296.2509416585278,1297.8824850047974,1297.431342839127,1294.050608192691,1300.0,1289.6502819230652,1297.7477620038535,1289.5098219354522,1,False,1,0.0,,
Teodora Jugovic,Teodora Jugovic,11871.0,Bosnia&Herzegovina,False,False,False,0,1290.2692665240208,1289.381887682945,1277.5212008048984,1290.1970318750275,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1289.6041283020313,2,False,2,0.0,,
Tellervo Ylimartimo,Tellervo Ylimartimo,11040.0,Finland,False,True,False,0,1290.212477331551,1289.9793131002657,1277.5212008048984,1289.7371150036247,1272.8831709271526,1278.7573138550372,1274.399893890754,1269.949502864965,1291.5707549993313,6,False,6,,0.0,0.0
Madeleine Wilkie,Madeleine Wilkie,12347.0,Canada,False,False,False,0,1290.1896172319423,1289.4073579165515,1292.1161910645608,1297.142632416607,1298.8362811565066,1278.7573138550372,1299.1037119104913,1293.2581861993476,1296.7983145503931,5,False,5,0.0,,
Darya Grib,Darya Grib,-366018.0,Russia,False,False,False,0,1290.1507064154937,1297.8213770009158,1277.5212008048984,1298.325144544132,1291.9790492009208,1298.6227419843565,1289.6502819230652,1298.6805712249602,1290.502021159346,1,False,1,0.0,,
Ekaterina Chernykh,Ekaterina Chernykh,-207385.0,Russia,False,False,False,0,1290.1044312629706,1293.5306936997754,1294.037597208766,1299.5401968914584,1297.6037037436906,1299.142580181483,1298.1480556147026,1292.5038814409072,1297.692124460698,1,False,1,0.0,,
Anastasiya Yakovshchenko,Anastasiya Yakovshchenko,-207614.0,Russia,False,False,False,0,1290.0304684908997,1295.160507782465,1299.3632787726865,1295.247917548044,1293.9853099241034,1296.0507211044576,1300.0,1294.2817742537595,1294.3756507522223,1,False,1,0.0,,
Olivia Hanna,Olivia Hanna,12394.0,USA,False,False,False,0,1290.0079681205882,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.625565427448,1291.7537119311082,1274.399893890754,1290.983597747367,1265.4266579855885,7,True,12,0.0,,
Aili Scott,Aili Scott,12395.0,USA,False,False,False,0,1290.0079681205882,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.625565427448,1291.7537119311082,1274.399893890754,1290.983597747367,1265.4266579855885,7,True,12,0.0,,
Niki Johnson,Niki Johnson,12396.0,USA,False,False,False,0,1290.0079681205882,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.625565427448,1291.7537119311082,1274.399893890754,1290.983597747367,1265.4266579855885,7,True,12,0.0,,
Lydia Kraker,Lydia Kraker,12397.0,USA,False,False,False,0,1290.0079681205882,1261.61899227009,1277.5212008048984,1277.1033644934669,1289.625565427448,1291.7537119311082,1274.399893890754,1290.983597747367,1265.4266579855885,7,True,12,0.0,,
