FIS_Name,Skier,ID,Nation,In_FIS_List,Config_Nation,In_Config,Price,Elo,Distance_Elo,Distance_C_Elo,Distance_F_Elo,Sprint_Elo,Sprint_C_Elo,Sprint_F_Elo,Classic_Elo,Freestyle_Elo,Base_Quota,Is_Host_Nation,Quota,Race1_Prob,Race2_Prob
Davide Ghio,Davide Ghio,18924,Italy,False,True,False,0,1392.0774070354948,1380.8855754465606,1358.595621834544,1339.116109505518,1282.7354291495303,1296.5390205235128,1282.4422366523252,1372.661478241587,1340.4529247899904,6,False,6,,0.0
Danila Karpasyuk,Danila Karpasyuk,14738,Russia,False,False,False,0,1383.709899818516,1307.7484095894629,1295.1487105582212,1280.3397528245266,1373.5259494047343,1333.1142468344606,1359.2787167144936,1338.638743048023,1326.5875443140403,2,False,2,0.0,0.0
Preben Horven,Preben Horven,12910,Norway,False,True,False,0,1383.4312310438029,1300.8486463498823,1255.552918659781,1280.977485788792,1308.079544414303,1254.429999872844,1333.2617545639755,1266.9433108536184,1361.1234759244635,7,False,7,,0.0
Eskil Skarstein Rød,Eskil Skarstein Rød,19127,Norway,False,True,False,0,1377.6585242003966,1319.787422430005,1319.8258251786517,1282.8965804922898,1315.1617968658754,1304.15545202944,1297.3248035683596,1354.0732322258984,1314.0312390683025,7,False,7,,0.0
Kristian Kongssund,Kristian Kongssund,19119,Norway,False,True,False,0,1376.5513219986644,1295.2864535190165,1285.7299698906754,1294.3637455575122,1373.7223241687543,1355.3690319016653,1271.0610207882592,1346.94423389065,1300.72883299031,7,False,7,,0.0
Maxim Zubtsov,Maxim Zubtsov,9565,Russia,False,False,False,0,1366.8507394996805,1381.3060311911058,1295.0416032576366,1343.9298756571827,1257.0595513368166,1241.41263962457,1277.724563311846,1278.0300221870866,1349.309329234757,2,False,2,0.0,0.0
Magnus Nikolai Sedeniussen,Magnus Nikolai Sedeniussen,12965,Norway,False,True,False,0,1363.5280991190816,1300.2651653842358,1219.8227948044796,1281.3435762998315,1241.2725137661705,1265.7644915757762,1249.70375961614,1238.7808147740063,1333.1290738692633,7,False,7,,0.0
Jeremy Royer,Jeremy Royer,5936,France,False,True,False,0,1362.3871859660244,1350.8343444243037,1346.0812970100314,1287.098816854387,1300.7072778494444,1300.4062193738032,1300.0,1351.7206288769023,1282.8940465666285,6,False,6,,0.0
Ole Morten Flataker,Ole Morten Flataker,5442,Norway,False,True,False,0,1362.0268375748583,1323.3939653901757,1298.6036454074022,1272.8110724006465,1244.6523945095582,1241.4725415117937,1275.474964065644,1313.338305284869,1326.9550333573377,7,False,7,,0.0
Ivan Ivanov,Ivan Ivanov,230,USA,False,False,False,0,1359.8681038092268,1245.7178342245238,1275.1256594638987,1269.204284852754,1414.7841442193323,1341.521509456267,1437.0178153974014,1315.369865861603,1374.933250697401,6,False,6,0.0,0.0
Anton Kemppi,Anton Kemppi,21547,Finland,False,True,False,0,1359.2913234581167,1337.2399733401442,1316.170395158843,1315.6744021674797,1269.015048650966,1276.1680860190054,1271.0610207882592,1325.8311547468236,1331.563740359355,6,False,6,,0.0
Andrea Zorzi,Andrea Zorzi,18915,Italy,False,True,False,0,1358.681019200416,1332.1924908780704,1318.63899204085,1318.1712782480604,1270.392933897581,1274.5989172520892,1293.3266309277035,1318.429254288178,1342.109342773016,6,False,6,,0.0
Sondre Brattebø,Sondre Brattebø,19107,Norway,False,True,False,0,1354.2839558536214,1315.1929876300017,1289.785505436603,1300.727627556074,1269.015048650966,1276.1680860190054,1271.0610207882592,1303.6429976347456,1332.0926182994222,7,False,7,,0.0
Simen Gløgaard Stensrud,Simen Gløgaard Stensrud,19611,Norway,False,True,False,0,1352.6269084494447,1306.3377257169498,1295.3696311584104,1287.5607766881642,1269.015048650966,1276.1680860190054,1271.0610207882592,1328.0209749457597,1295.434336100697,7,False,7,,0.0
Davide Negroni,Davide Negroni,21990,Italy,False,True,False,0,1352.3828231888526,1327.4072608636209,1296.2132498515305,1326.2245147363208,1303.2255011819557,1276.1680860190054,1303.0916905241138,1302.6417063072713,1351.3608015021518,6,False,6,,0.0
Alexander Ivshin,Alexander Ivshin,17258,Russia,False,False,False,0,1345.4768064904613,1387.3223569179595,1330.8447587935632,1336.6045346147089,1241.8527937760125,1254.562789797114,1263.053496618073,1311.0841402079575,1326.6866448973733,2,False,2,0.0,0.0
Niilo Mäkinen,Niilo Mäkinen,19077,Finland,False,True,False,0,1345.400797042532,1313.0716005298875,1287.0387918169915,1313.7572035864357,1300.4731290227994,1276.1680860190054,1299.7082223359776,1300.1830576170792,1336.2403407456493,6,False,6,,0.0
Øystein Sendstad,Øystein Sendstad,16936,Norway,False,True,False,0,1343.870790542507,1297.3307721270248,1215.7835730199836,1307.268839609624,1249.4493487153234,1279.1519802108478,1258.7446757770877,1195.3467725137243,1353.6308308658029,7,False,7,,0.0
Martin Rosvall,Martin Rosvall,433,Sweden,False,True,False,0,1343.544387968736,1340.876244153268,1337.9819506937608,1266.8270247359635,1269.015048650966,1276.1680860190054,1271.0610207882592,1346.9632736222443,1260.9226074860296,6,False,6,,0.0
Vladislav Osipov,Vladislav Osipov,-110925,Russia,False,False,False,0,1340.8079419528435,1267.910074455842,1280.122262339733,1275.6598299820057,1362.0585364110946,1359.6074655598318,1304.6961813753496,1341.896579135379,1280.8138534520906,2,False,2,0.0,0.0
Vetle Thyli,Vetle Thyli,3123,Norway,False,True,False,0,1339.0206547867851,1310.2967773781318,1303.0121909451411,1274.5657793186197,1278.3880521989736,1276.1641063807515,1272.629727535353,1313.347863569364,1294.3900933116302,7,False,7,,0.0
Mathieu Blanc,Mathieu Blanc,21756,France,False,True,False,0,1337.0399671313864,1320.3336300126532,1275.4489510358433,1344.0498564147392,1298.863497752426,1310.3841135152752,1293.818048896343,1281.0125857533417,1370.5127890092892,6,False,6,,0.0
Einar Kalland-Olsen,Einar Kalland-Olsen,18829,Norway,False,True,False,0,1335.013899694966,1335.4298603484629,1328.3963744182986,1271.5478485281412,1269.015048650966,1276.1680860190054,1271.0610207882592,1325.0663967400285,1258.0118099663607,7,False,7,,0.0
Andrey Alipkin,Andrey Alipkin,10848,Russia,False,False,False,0,1333.20467947489,1323.44961034626,1282.617616362632,1319.322805225867,1275.520657554837,1275.5597357754905,1281.6434782001772,1279.7331805381175,1325.9497652374732,2,False,2,0.0,0.0
Andrei Kuznetsov,Andrei Kuznetsov,8122,Russia,False,False,False,0,1332.7100524900493,1356.1006753391864,1297.4481079507843,1333.098455127821,1250.421328250237,1272.0215520294205,1254.8453913167812,1289.9339769437877,1322.2047729965493,2,False,2,0.0,0.0
Sondre Ramse,Sondre Ramse,5440,Norway,False,True,False,0,1331.2882883830043,1333.927174268984,1328.1635791389251,1338.9778271830685,1267.9695808087245,1269.923793742808,1264.4703958260525,1328.4005237123445,1391.3377746158435,7,False,7,,0.0
Ivan Bezmaternykh,Ivan Bezmaternykh,9636,Russia,False,False,False,0,1330.3399373900406,1215.1894399735168,1258.7346289695224,1228.3744496025618,1391.056782921429,1347.0079156168322,1359.0407558722125,1325.770604408835,1270.217795645129,2,False,2,0.0,0.0
Erlend Hauan,Erlend Hauan,21996,Norway,False,True,False,0,1329.81346155092,1317.4890876020502,1271.6284341937971,1310.283627595746,1269.015048650966,1276.1680860190054,1271.0610207882592,1263.675516952559,1323.6940683370535,7,False,7,,0.0
Sindre Grønflaten,Sindre Grønflaten,5542,Norway,False,True,False,0,1329.542727362707,1279.9775268049896,1262.0682647588546,1281.0367242228187,1212.1356615603938,1223.9773799602576,1238.0059618870434,1283.8750582163714,1324.7097227136517,7,False,7,,0.0
Dmitriy Puzanov,Dmitriy Puzanov,-110626,Russia,False,False,False,0,1329.498744410083,1319.0686243010523,1300.2326709771023,1307.3968671106493,1304.352363152081,1285.1547262949816,1320.659741912758,1292.4255129054757,1331.3182891391405,2,False,2,0.0,0.0
Ola Spigseth,Ola Spigseth,12927,Norway,False,True,False,0,1327.0806295741593,1243.316054047922,1250.826492760718,1239.6476426663105,1315.0910912347977,1273.7567689877194,1304.5282593898728,1281.8040547962244,1287.1593298340229,7,False,7,,0.0
Herman Martens Meyer,Herman Martens Meyer,5400,Norway,False,True,False,0,1326.9825302431695,1238.129083560401,1229.4718659797672,1252.93734094345,1314.8183664052367,1298.6563652361854,1295.1615857278348,1276.746806900129,1294.4799937405635,7,False,7,,0.0
Viktor Zhul,Viktor Zhul,11858,Russia,False,False,False,0,1326.584873742528,1296.2860525612732,1285.658417698964,1288.7550229942617,1306.634553362793,1300.3202889718048,1285.950489248428,1312.5546304227732,1295.595928189461,2,False,2,0.0,0.0
Snorri Einarsson,Snorri Einarsson,100,Iceland,False,False,False,0,1325.1638197093212,1343.3945626048032,1264.820518020036,1337.9968529925538,1187.0604588438418,1184.1062704397273,1186.6485254614056,1248.2256128796987,1323.6493549231102,2,False,2,0.0,0.0
Markus Jönsson,Markus Jönsson,2059,Sweden,False,True,False,0,1325.0867283942682,1323.45395980822,1321.9083895426816,1258.410345370063,1269.015048650966,1276.1680860190054,1271.0610207882592,1327.2013622649035,1249.6966721374056,6,False,6,,0.0
Tikhon Kochergin,Tikhon Kochergin,-111928,Russia,False,False,False,0,1324.2803255301942,1293.528268103288,1294.221219336094,1297.9257859817394,1328.4170847814682,1315.7806113937309,1317.844198683738,1313.2933027744093,1311.01883991429,2,False,2,0.0,0.0
Sebastian Santiago Kildebo,Sebastian Santiago Kildebo,19140,Norway,False,True,False,0,1324.0441171086857,1206.0731895948984,1241.78941492105,1256.543099271488,1330.925923648492,1270.308420740933,1346.5562322899282,1207.597959457171,1329.334667744365,7,False,7,,0.0
Henrik Haugland Syverinsen,Henrik Haugland Syverinsen,17198,Norway,False,True,False,0,1320.8107005462462,1318.612919205875,1314.3283124371346,1271.5478485281412,1269.015048650966,1276.1680860190054,1271.0610207882592,1308.4259560046785,1258.0118099663607,7,False,7,,0.0
Johan Bjørtomt,Johan Bjørtomt,8610,Norway,False,True,False,0,1320.0383244330617,1267.0417129866123,1240.699857893367,1255.6563434159928,1259.4363789521528,1232.842714702768,1275.690907253974,1248.7222281563786,1300.1405123149636,7,False,7,,0.0
Erik Bergström,Erik Bergström,18651,Sweden,False,True,False,0,1317.4739087519995,1274.3817277487638,1281.9553968565583,1284.92118638944,1326.422546453776,1295.260972514364,1322.1971785528383,1282.6084820290628,1316.8375671737197,6,False,6,,0.0
Vladimir Frolov,Vladimir Frolov,8055,Russia,False,False,False,0,1314.4991504340137,1298.1968026935251,1285.9488517446607,1278.1725092168117,1314.507138098482,1300.7406858210566,1297.09394755257,1311.7666303829888,1280.9992352846896,2,False,2,0.0,0.0
Nikita Denisov,Nikita Denisov,17329,Russia,False,False,False,0,1314.3901150560182,1311.9076961909398,1292.6078332317431,1306.202180265882,1297.5472418455809,1283.2508678134038,1306.6393150316017,1288.1343819149918,1319.8299938729272,2,False,2,0.0,0.0
Andrey Vyukhin,Andrey Vyukhin,-105951,Russia,False,False,False,0,1313.7773781161357,1255.9870860460026,1271.6284341937971,1271.5478485281412,1312.153698392836,1276.1680860190054,1317.175645447657,1263.675516952559,1313.6999966479384,2,False,2,0.0,0.0
Markus Kasanen,Markus Kasanen,13224,Finland,False,True,False,0,1313.0320920403085,1289.7270263357395,1295.4428349912896,1287.671415389955,1319.235799969207,1316.6925319319475,1271.0610207882592,1320.4280299961447,1277.1048427381384,6,False,6,,0.0
Øyvind Moen Fjeld,Øyvind Moen Fjeld,2967,Norway,False,True,False,0,1312.2793843667218,1313.321589625903,1310.473588743336,1246.1520113351255,1175.201052533933,1218.8667792627427,1212.3880175049935,1311.359465753089,1236.8447783647173,7,False,7,,0.0
Milhan Laissus,Milhan Laissus,20928,France,False,True,False,0,1312.049883670127,1299.6957637424202,1274.7772625367654,1326.063503370103,1284.561768602039,1303.607624202669,1277.1113133631927,1277.6713263758315,1337.1099973584671,6,False,6,,0.0
Matvey Ketov,Matvey Ketov,-111413,Russia,False,False,False,0,1310.185354124827,1300.478481209358,1295.730521202522,1300.1957487149166,1307.563079516526,1309.3492054362855,1295.8204232715743,1307.8118887079474,1298.339742789656,2,False,2,0.0,0.0
Quentin Viguier,Quentin Viguier,19954,France,False,True,False,0,1309.8735231981586,1280.4276960343689,1302.7505779850628,1280.4277170090247,1332.839101135395,1324.0375534491293,1271.0610207882592,1324.307743988413,1278.3736673356636,6,False,6,,0.0
Maksim Dolmatov,Maksim Dolmatov,-112895,Russia,False,False,False,0,1309.2196060750434,1306.0208702415864,1301.8297075230666,1301.6260649451249,1301.418432683485,1300.2657626953776,1301.801375962995,1302.8141921833455,1303.4455336702956,2,False,2,0.0,0.0
Stanislav Rezac,Stanislav Rezac,423,Czechia,False,False,False,0,1309.0018151951183,1313.0843794605405,1312.5765455483004,1246.510501012587,1224.652248163293,1263.7741783346148,1223.720170487453,1317.4769857380384,1205.4933740473791,5,False,5,0.0,0.0
Fredrik Helgestad,Fredrik Helgestad,6127,Norway,False,True,False,0,1308.768705464468,1285.7286664573196,1278.9285653763964,1236.8918307727242,1261.1976196546302,1259.2209760486728,1273.077476922704,1286.757918203076,1242.309316684463,7,False,7,,0.0
Dmitriy Syundyukov,Dmitriy Syundyukov,-113052,Russia,False,False,False,0,1308.648765681651,1305.1695427124248,1301.8297075230666,1300.7280046223816,1301.6558835200565,1300.0,1302.6354431692523,1302.70669811787,1303.081258488717,2,False,2,0.0,0.0
Dmitriy Grekh,Dmitriy Grekh,-113693,Russia,False,False,False,0,1308.644849572276,1305.1353875988812,1301.0489780557054,1301.6260649451249,1301.6558835200565,1300.0,1302.6354431692523,1301.9463327230687,1303.9995603597547,2,False,2,0.0,0.0
Azim Fayzetdinov,Azim Fayzetdinov,-113435,Russia,False,False,False,0,1308.6434428885327,1305.1338400118348,1301.8297075230666,1300.7402670390695,1301.6558835200565,1300.0,1302.6354431692523,1302.70669811787,1303.0256463896967,2,False,2,0.0,0.0
Petter Myhr,Petter Myhr,14431,Norway,False,True,False,0,1308.157027568186,1257.6846310369392,1238.2293968522672,1257.6497697733607,1269.015048650966,1276.1680860190054,1271.0610207882592,1258.8091704880026,1293.3530166792732,7,False,7,,0.0
Andrew Defor,Andrew Defor,22832,USA,False,False,False,0,1308.049706520599,1255.9870860460026,1271.6284341937971,1271.5478485281412,1306.9409939041686,1306.1758994552592,1271.0610207882592,1307.5269675740578,1258.0118099663607,6,False,6,0.0,0.0
Aleksandr Borodin,Aleksandr Borodin,-112949,Russia,False,False,False,0,1308.0314628132824,1305.3105887118363,1301.690753001879,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Denis Smakov,Denis Smakov,-112542,Russia,False,False,False,0,1308.0314628132824,1305.3105887118363,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Ivan Yurtaev,Ivan Yurtaev,-112943,Russia,False,False,False,0,1308.0314628132824,1305.3105887118363,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Aleksandr Durkin,Aleksandr Durkin,-112972,Russia,False,False,False,0,1308.0314628132824,1305.3105887118363,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Ivan Shamilov,Ivan Shamilov,-113626,Russia,False,False,False,0,1308.0314628132824,1305.3105887118363,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.5311695685457,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Arseniy Lykov,Arseniy Lykov,-113403,Russia,False,False,False,0,1308.016740721483,1305.2771187246317,1301.468297118746,1301.2230294740152,1301.1203042134196,1300.0,1301.4214605778188,1302.310743039258,1302.822094898822,2,False,2,0.0,0.0
Egor Mokritsyn,Egor Mokritsyn,-112879,Russia,False,False,False,0,1308.016740721483,1305.2771187246317,1301.468297118746,1301.2230294740152,1301.1203042134196,1300.7235529257878,1300.8367835267704,1302.7809050355966,1302.2663025368413,2,False,2,0.0,0.0
Saveliy Panyukov,Saveliy Panyukov,-113042,Russia,False,False,False,0,1307.9723352406245,1304.494002069313,1301.8297075230666,1301.9130175824996,1301.6558835200565,1300.0,1302.6354431692523,1302.70669811787,1304.7053651291233,2,False,2,0.0,0.0
Artyom Shibakov,Artyom Shibakov,-112465,Russia,False,False,False,0,1307.8274776374265,1305.113907279176,1301.4371400515972,1300.923920741011,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.5995434153078,2,False,2,0.0,0.0
Mark Berezintsev,Mark Berezintsev,-113463,Russia,False,False,False,0,1307.1918551444012,1304.4272379995923,1300.6565046513338,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1301.4760475624348,1302.8906758308583,2,False,2,0.0,0.0
Mikhail Kuznetsov,Mikhail Kuznetsov,-112742,Russia,False,False,False,0,1307.1764646745714,1304.3931838298115,1300.6875680561006,1301.2230294740152,1301.1203042134196,1300.7235529257878,1300.8367835267704,1302.02170560993,1302.2663025368413,2,False,2,0.0,0.0
Ruslan Shirobokov,Ruslan Shirobokov,-113110,Russia,False,False,False,0,1307.028620312038,1303.6971350550446,1301.3542919351132,1300.324969486629,1301.6558835200565,1300.0,1302.6354431692523,1302.026621970971,1302.4930737114662,2,False,2,0.0,0.0
Ivan Voronin,Ivan Voronin,-113053,Russia,False,False,False,0,1306.9845216079648,1303.7868711644942,1301.1511481448465,1300.8143070995325,1301.6558835200565,1300.0,1302.6354431692523,1302.026621970971,1302.8564699130184,2,False,2,0.0,0.0
Pavel Opanasenko,Pavel Opanasenko,-113517,Russia,False,False,False,0,1306.847366253618,1304.503973555122,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Nikita Kalachev,Nikita Kalachev,-112713,Russia,False,False,False,0,1306.8312720772865,1304.4706203352832,1301.468297118746,1301.2230294740152,1301.1203042134196,1300.7235529257878,1300.8367835267704,1302.7809050355966,1302.2663025368413,2,False,2,0.0,0.0
Sergey Fedorov,Sergey Fedorov,-112345,Russia,False,False,False,0,1306.739411814386,1304.1413668787827,1301.4371400515972,1300.8092219993955,1301.096788480598,1300.0,1301.801375962995,1302.2364222271576,1302.3349862307812,2,False,2,0.0,0.0
Tom Emilio Wagner,Tom Emilio Wagner,19074,Germany,False,True,False,0,1306.6440862137065,1278.0995053128536,1290.4167061670073,1285.4014874376064,1310.151318048287,1318.056586263587,1270.55210095092,1317.2065317127087,1267.054461441824,6,False,6,,0.0
Evgeniy Talipov,Evgeniy Talipov,-112776,Russia,False,False,False,0,1306.555519010218,1304.564733956248,1301.075211775651,1300.8143070995325,1300.5605146423973,1300.0,1300.711265997755,1301.8398594655423,1301.7096777366385,2,False,2,0.0,0.0
Egor Gusak,Egor Gusak,18863,Russia,False,False,False,0,1306.5271794558548,1271.139660111109,1275.465986290898,1281.0882012823697,1321.2434031231444,1308.0060097721728,1310.7560974771477,1291.716169101641,1293.9957473755455,2,False,2,0.0,0.0
Nikita Firsov,Nikita Firsov,-112853,Russia,False,False,False,0,1306.4120479149665,1304.8340078134454,1300.1106027907983,1301.6260649451249,1301.94809825889,1276.1680860190054,1302.6354431692523,1299.4838332696995,1303.9995603597547,2,False,2,0.0,0.0
Georgiy Filatov,Georgiy Filatov,-113677,Russia,False,False,False,0,1306.3593348750867,1304.503973555122,1301.4371400515972,1301.217952053083,1300.6317275682757,1300.0,1301.1365268796435,1302.2364222271576,1302.3349862307812,2,False,2,0.0,0.0
Roman Avetisyan,Roman Avetisyan,-112621,Russia,False,False,False,0,1306.3533352462712,1304.3689331106807,1301.075211775651,1300.520946633448,1300.5605146423973,1300.0,1300.711265997755,1301.8398594655423,1301.4204997142958,2,False,2,0.0,0.0
Maksim Brezgin,Maksim Brezgin,-113594,Russia,False,False,False,0,1306.2224584799967,1303.568193274574,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.5311695685457,1302.2364222271576,1302.8906758308583,2,False,2,0.0,0.0
Daniyar Basharov,Daniyar Basharov,-112976,Russia,False,False,False,0,1306.2180299774616,1305.3105887118363,1301.4371400515972,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1300.4030888938244,1302.8906758308583,2,False,2,0.0,0.0
Aleksandr Kashin,Aleksandr Kashin,-113823,Russia,False,False,False,0,1306.1830566367553,1303.6614380707797,1301.1511481448465,1300.3372322251978,1300.8436964192606,1300.0,1301.234638021666,1302.026621970971,1301.465348584322,2,False,2,0.0,0.0
Arseniy Popkov,Arseniy Popkov,-112584,Russia,False,False,False,0,1305.9927185458923,1306.0208702415864,1301.8297075230666,1301.6260649451249,1299.994794963073,1300.7235529257878,1299.1814214576134,1301.3429199555478,1301.5509205465746,2,False,2,0.0,0.0
Nikita Zagrebin,Nikita Zagrebin,-112287,Russia,False,False,False,0,1305.868470508119,1302.5360793670616,1301.8297075230666,1301.6260649451249,1301.6558835200565,1300.7235529257878,1301.801375962995,1303.176253288881,1303.4455336702956,2,False,2,0.0,0.0
Mikhail Andreev,Mikhail Andreev,-111844,Russia,False,False,False,0,1305.8115289665045,1303.568193274574,1301.4371400515972,1301.217952053083,1300.7441403880468,1300.0,1301.053243926632,1302.2364222271576,1302.3722711029582,2,False,2,0.0,0.0
Vladislav Podsedertsev,Vladislav Podsedertsev,-113078,Russia,False,False,False,0,1305.5607046219736,1303.8340072444526,1300.7576082744497,1300.8143070995325,1300.2835484605162,1300.0,1300.3984544246464,1301.555302388586,1301.3257109699564,2,False,2,0.0,0.0
Leonid Bekin,Leonid Bekin,-113684,Russia,False,False,False,0,1305.5094519237584,1303.2428269822758,1300.2933636681123,1301.217952053083,1301.096788480598,1300.0,1301.801375962995,1301.0783281402662,1302.8906758308583,2,False,2,0.0,0.0
Lev Lybkov,Lev Lybkov,-113761,Russia,False,False,False,0,1305.2133690213732,1303.0231035377606,1300.7576082744497,1300.8143070995325,1301.096788480598,1300.0,1301.801375962995,1301.555302388586,1302.3007290574503,2,False,2,0.0,0.0
Vladislav Losinskiy,Vladislav Losinskiy,-113498,Russia,False,False,False,0,1305.2133690213732,1303.0231035377606,1300.7576082744497,1300.8143070995325,1301.096788480598,1300.0,1301.801375962995,1301.555302388586,1302.3007290574503,2,False,2,0.0,0.0
Dmitriy Troshev,Dmitriy Troshev,-113817,Russia,False,False,False,0,1305.2133690213732,1303.0231035377606,1300.7576082744497,1300.8143070995325,1301.096788480598,1300.0,1301.801375962995,1301.555302388586,1302.3007290574503,2,False,2,0.0,0.0
Andrey Vasin,Andrey Vasin,-112497,Russia,False,False,False,0,1305.111172703576,1303.5654904843432,1301.2649550301778,1300.958008352391,1300.6594289910556,1276.1680860190054,1300.8367835267704,1301.361959643139,1302.0113855725158,2,False,2,0.0,0.0
Svyatoslav Lisenkin,Svyatoslav Lisenkin,-112674,Russia,False,False,False,0,1305.0823220164675,1304.25251899299,1301.4371400515972,1300.5004835294685,1301.096788480598,1300.0,1301.5311695685457,1300.4030888938244,1302.1011136592165,2,False,2,0.0,0.0
Aleksandr Nekrasov,Aleksandr Nekrasov,-113291,Russia,False,False,False,0,1304.9387162148157,1303.1395592779952,1300.3085361531034,1300.9520258816422,1300.6317275682757,1300.0,1300.966047847697,1301.0601477628077,1302.0923109017897,2,False,2,0.0,0.0
William Lundberg,William Lundberg,17581,Norway,False,True,False,0,1304.9274107563697,1257.5368864898116,1240.882695598598,1277.9973319995308,1275.2382485331352,1244.242926214119,1303.763559810104,1194.48207727325,1332.0023205442003,7,False,7,,0.0
Sergey Totoev,Sergey Totoev,-114268,Russia,False,False,False,0,1304.9203882096544,1303.082991705284,1300.394624385663,1300.4099523948855,1300.5605146423973,1300.0,1300.8367835267704,1301.1577035129226,1301.117520884629,2,False,2,0.0,0.0
Egor Shulga,Egor Shulga,-112498,Russia,False,False,False,0,1304.8322701628265,1304.1254625297447,1301.4371400515972,1299.683815986881,1300.1180433416807,1300.0,1301.5311695685457,1302.2364222271576,1299.897516675628,2,False,2,0.0,0.0
Oleg Sazonov,Oleg Sazonov,-113614,Russia,False,False,False,0,1304.7330851150748,1304.1254625297447,1301.4371400515972,1299.683815986881,1299.9814984425652,1299.690709045439,1301.801375962995,1302.0648962784971,1299.897516675628,2,False,2,0.0,0.0
Ivan Malya,Ivan Malya,-113777,Russia,False,False,False,0,1304.3659513841362,1303.0231035377606,1300.7576082744497,1300.8143070995325,1300.2835484605162,1300.0,1300.3984544246464,1301.555302388586,1301.3257109699564,2,False,2,0.0,0.0
Stanislav Kokhanko,Stanislav Kokhanko,-113776,Russia,False,False,False,0,1304.3659513841362,1303.0231035377606,1300.7576082744497,1300.8143070995325,1300.2835484605162,1300.0,1300.3984544246464,1301.555302388586,1301.3257109699564,2,False,2,0.0,0.0
Roman Chengaev,Roman Chengaev,-113729,Russia,False,False,False,0,1304.3645390871038,1302.1325492177718,1299.9757603405476,1300.8143070995325,1301.096788480598,1300.0,1301.801375962995,1300.7937717513842,1302.3007290574503,2,False,2,0.0,0.0
Artem Gusev,Artem Gusev,-113767,Russia,False,False,False,0,1304.3631234761497,1302.130989833696,1300.7576082744497,1299.9271697899349,1301.096788480598,1300.0,1301.801375962995,1301.555302388586,1301.3238902980647,2,False,2,0.0,0.0
Leonid Pyatkov,Leonid Pyatkov,-113409,Russia,False,False,False,0,1304.3444967980397,1303.0306669116917,1301.075211775651,1300.8143070995325,1300.5605146423973,1300.0,1300.711265997755,1301.157665696668,1301.7096777366385,2,False,2,0.0,0.0
Ilya Sozonov,Ilya Sozonov,-112933,Russia,False,False,False,0,1304.2871454490237,1303.9561275421415,1300.1106027907983,1300.7402670390695,1298.2225800641156,1296.136617575462,1301.5311695685457,1298.1020511451372,1302.4701590585971,2,False,2,0.0,0.0
Stepan Zinyak,Stepan Zinyak,-113020,Russia,False,False,False,0,1304.152881596522,1305.2635068617285,1301.8297075230666,1301.217952053083,1294.7608392161349,1291.531764602741,1302.6354431692523,1297.4913929087584,1303.4455336702956,2,False,2,0.0,0.0
Ravil Fardeev,Ravil Fardeev,-113292,Russia,False,False,False,0,1303.8651870356157,1302.5543978185842,1301.1511481448465,1300.3829047979,1300.6755466941663,1300.0,1302.2401266938646,1302.026621970971,1301.285453262821,2,False,2,0.0,0.0
Artem Romantsov,Artem Romantsov,-112958,Russia,False,False,False,0,1303.860494935332,1303.132237269239,1301.228247127618,1299.906755611372,1299.948642030253,1299.5412196094348,1300.405780109446,1301.4029470572564,1300.2854017960835,2,False,2,0.0,0.0
Denis Vorobev,Denis Vorobev,-113527,Russia,False,False,False,0,1303.7988120396092,1302.0729727939945,1300.394624385663,1299.425550881978,1300.2714034144649,1300.0,1300.45710612494,1301.1577035129226,1300.0616643158287,2,False,2,0.0,0.0
Egor Rutskoy,Egor Rutskoy,-113388,Russia,False,False,False,0,1303.7472717861529,1303.8340072444526,1300.7576082744497,1300.8143070995325,1300.2835484605162,1300.0,1300.338686260949,1299.7219690552529,1301.3257109699564,2,False,2,0.0,0.0
Semen Ponomarev,Semen Ponomarev,-113757,Russia,False,False,False,0,1303.7472717861529,1303.8340072444526,1300.7576082744497,1300.8143070995325,1300.2835484605162,1300.0,1300.3984544246464,1299.7219690552529,1301.3257109699564,2,False,2,0.0,0.0
Yaromir Biserov,Yaromir Biserov,-114310,Russia,False,False,False,0,1303.7228713984423,1302.269905870044,1300.394624385663,1300.4099523948855,1300.5605146423973,1300.0,1300.8367835267704,1301.1577035129226,1301.117520884629,2,False,2,0.0,0.0
