Elo,Small_Elo,Medium_Elo,Normal_Elo,Large_Elo,Flying_Elo,Pelo,Small_Pelo,Medium_Pelo,Normal_Pelo,Large_Pelo,Flying_Pelo,Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Elevation
1266.9260435169665,,,1265.6463720122777,1255.3442427823657,,1276.4536976382396,,,1272.6920261935943,1247.4638150380772,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,31,Tara Geraghty-Moats,USA,40,2016,7,1993-04-12T00:00:00.000000,22.781656399726213,21,0,938.0
1316.502257097762,,,1319.9755597851536,1337.454841421066,,1332.6485620990225,,,1331.913030450732,1344.0645193189011,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,32,Katja Pozun,Slovenia,31,2016,7,1993-04-07T00:00:00.000000,22.79534565366188,66,0,938.0
1166.3870502956554,,,1193.496022092904,1245.162924182053,,1171.368029824453,,,1198.786533266925,1235.4857931553563,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,33,Ayuka Takeda,Japan,55,2016,7,1990-01-23T00:00:00.000000,25.998631074606436,16,0,938.0
1249.0438185899145,,,1252.3763806410611,1249.0,,1262.89044912672,,,1262.5403152693004,1240.0,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,34,Abby Ringquist,USA,80,2016,7,1989-06-21T00:00:00.000000,26.590006844626966,48,0,938.0
1218.4192639083144,,,1225.0664936482503,1283.1064099693067,,1231.5494981051618,,,1234.852334263215,1280.1251881991843,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,35,Lea Lemare,France,30,2016,7,1996-06-21T00:00:00.000000,19.589322381930184,60,0,938.0
1147.7255223634588,,,1171.8583636212554,,,1157.1605949526731,,,1179.8722716677096,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,36,Xueyao Li,China,87,2016,7,1995-04-11T00:00:00.000000,20.78576317590691,13,0,938.0
1142.101373060454,,,1160.1871034749486,,,1153.0721455536043,,,1168.8782008649464,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,37,Sabrina Windmüller,Switzerland,65,2016,7,1987-10-13T00:00:00.000000,28.279260780287476,40,0,938.0
1196.605028846505,,,1220.7797625647318,,,1213.795978982832,,,1234.2575870726923,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,38,Zdenka Pesatova,Czechia,77,2016,7,1999-01-18T00:00:00.000000,17.013004791238878,6,0,938.0
1149.221282175104,,,1176.3987189171835,,,1164.6168977406255,,,1188.5964933985824,,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,39,Alexandra Kustova,Russia,29,2016,7,1998-08-26T00:00:00.000000,17.409993155373034,17,0,938.0
1318.9549512249555,,,1321.8072838348685,1281.3061876682766,,1351.241432292602,,,1344.469006398842,1317.0,,2016-01-23,Zao,Japan,L,100,Normal,0,World Cup,40,Atsuko Tanaka,Canada,94,2016,7,1992-01-25T00:00:00.000000,23.99452429842573,32,0,938.0
1802.2288071564249,,,1717.2241546105072,1464.0532810372886,,1793.9509469323348,,,1710.048405029591,1493.003860043869,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2016,8,1996-10-08T00:00:00.000000,19.310061601642712,68,0,932.0
1749.6825335212702,,,1678.4228906383826,1353.0942427823657,,1740.802501109932,,,1671.0468855971596,1362.4638150380772,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,2,Daniela Iraschko-Stolz,Austria,7,2016,8,1983-11-21T00:00:00.000000,32.19164955509925,56,0,932.0
1472.7032625483648,,,1426.2202619933198,,,1444.557969704764,,,1405.9366053789872,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,3,Ema Klinec,Slovenia,89,2016,8,1998-07-02T00:00:00.000000,17.579739904175224,13,0,932.0
1624.5995753827754,,,1566.837819921206,1386.805010867949,,1611.6252720416446,,,1556.672565554443,1402.123542197587,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,4,Maja Vtic,Slovenia,8,2016,8,1988-01-27T00:00:00.000000,28.0082135523614,68,0,932.0
1604.3989594714624,,,1557.2909564769109,1351.2028771877228,,1591.829415207268,,,1547.9023206947595,1360.2386790443798,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,5,Jacqueline Seifriedsberger,Austria,18,2016,8,1991-01-20T00:00:00.000000,25.026694045174537,50,0,932.0
1550.3827597577815,,,1500.0109385841572,1363.441075240382,,1535.3115683117317,,,1488.5193471051984,1374.636559106332,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,6,Irina Avvakumova,Russia,6,2016,8,1991-09-14T00:00:00.000000,24.37782340862423,67,0,932.0
1524.5527596121997,,,1473.4653834755534,1248.459774215592,,1509.1725083674105,,,1461.605493417558,1239.3644402536377,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,7,Chiara Kreuzer,Austria,21,2016,8,1997-07-18T00:00:00.000000,18.535249828884325,40,0,932.0
1428.5098462495614,,,1404.0135182165436,1276.5942427823657,,1406.0508318026368,,,1388.8600811617648,1272.4638150380772,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,8,Nita Englund,USA,26,2016,8,1992-06-10T00:00:00.000000,23.638603696098563,25,0,932.0
1397.8826001437856,,,1379.1787003572194,1245.4657973663705,,1374.4401797755718,,,1363.6695895191165,1235.8421145486711,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,9,Ursa Bogataj,Slovenia,20,2016,8,1995-03-07T00:00:00.000000,20.90075290896646,60,0,932.0
1642.2719532806132,,,1581.7788236976976,1417.0852249606444,,1642.2545771316588,,,1580.2776933155792,1437.7473234831111,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,10,Yuki Ito,Japan,5,2016,8,1994-05-10T00:00:00.000000,21.724845995893222,66,0,932.0
1412.7424327453316,,,1379.85122641262,1246.8442427823657,,1394.7255126097396,,,1367.039917013754,1237.4638150380772,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,11,Yuka Seto,Japan,32,2016,8,1997-02-22T00:00:00.000000,18.93497604380561,20,0,932.0
1558.926478780238,,,1518.042632695431,1337.4147385825845,,1556.402613221866,,,1515.5661617169726,1344.017339508923,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,12,Spela Rogelj,Slovenia,19,2016,8,1994-11-08T00:00:00.000000,21.22655715263518,69,0,932.0
1322.6590298092235,,,1314.5288534663375,,,1300.0,,,1300.0,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,13,Agnes Reisch,Germany,259,2016,8,1999-10-11T00:00:00.000000,16.303901437371664,1,0,932.0
1378.247347527758,,,1378.502822548325,1243.6400515004286,,1362.8562048049705,,,1369.57866324495,1233.6941782357983,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,14,Eva Logar,Slovenia,25,2016,8,1991-03-08T00:00:00.000000,24.89801505817933,49,0,932.0
1403.8527553617805,,,1369.561327451236,1297.8442427823657,,1392.9369231850492,,,1361.3579056024153,1297.4638150380772,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,15,Sofya Tikhonova,Russia,27,2016,8,1998-11-16T00:00:00.000000,17.204654346338124,34,0,932.0
1473.8341389566365,,,1429.2750740590143,1247.3612395092905,,1471.6248374191982,,,1426.424412193346,1238.072046481518,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,16,Juliane Seyfarth,Germany,63,2016,8,1990-02-19T00:00:00.000000,25.94387405886379,45,0,932.0
1433.541540383387,,,1399.6077166769714,1330.5429615824528,,1429.4837301839666,,,1396.0904883042797,1335.9328959793563,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,17,Julia Clair,France,33,2016,8,1994-03-20T00:00:00.000000,21.86447638603696,65,0,932.0
1341.3508493430431,,,1318.708409958564,1309.718758379237,,1330.3738807562945,,,1311.072467896846,1346.75,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,18,Elena Runggaldier,Italy,39,2016,8,1990-07-10T00:00:00.000000,25.557837097878163,64,0,932.0
1358.1506053522194,,,1338.69641443805,1211.1449803338974,,1350.770196138969,,,1333.7156191640072,1195.4646827457616,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,19,Kaori Iwabuchi,Japan,35,2016,8,1993-04-28T00:00:00.000000,22.757015742642025,46,0,932.0
1256.238995676593,,,1261.7422190392908,,,1241.495838122123,,,1253.1015338609286,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,20,Pauline Heßler,Germany,24,2016,8,1998-09-13T00:00:00.000000,17.37987679671458,7,0,932.0
1553.4709031491934,,,1500.390508118886,1331.8442427823657,,1568.1832621621616,,,1508.7015364953686,1337.4638150380772,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,21,Eva Pinkelnig,Austria,14,2016,8,1988-05-27T00:00:00.000000,27.67693360711841,21,0,932.0
1302.3586296872502,,,1288.855623312622,1227.7585875355778,,1295.667108706833,,,1284.5648483601267,1215.0101029830328,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,22,Anna Rupprecht,Germany,67,2016,8,1996-12-29T00:00:00.000000,19.08555783709788,22,0,932.0
1457.708905908404,,,1415.512618546794,1391.2066262167552,,1467.882455439237,,,1421.0180279869255,1407.3019131961826,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,23,Taylor Henrich,Canada,76,2016,8,1995-11-01T00:00:00.000000,20.246406570841888,38,0,932.0
1357.9172477023317,,,1342.1930345768983,,,1360.4639266057277,,,1344.0746741763105,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,24,Ramona Straub,Germany,79,2016,8,1993-09-19T00:00:00.000000,22.362765229295004,28,0,932.0
1205.661176021861,,,1225.0394538574433,,,1196.605028846505,,,1220.7797625647318,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,25,Zdenka Pesatova,Czechia,77,2016,8,1999-01-18T00:00:00.000000,17.032169746748803,7,0,932.0
1522.7663855182454,,,1489.5992503283362,1259.332482223062,,1544.740395369697,,,1503.841278656472,1252.1558614388964,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,26,Katharina Schmid,Germany,13,2016,8,1996-05-23T00:00:00.000000,19.68788501026694,62,0,932.0
1196.5137197868476,,,1215.636513425805,,,1190.6608501200644,,,1213.460875564055,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,27,Barbora Blazkova,Czechia,41,2016,8,1997-09-23T00:00:00.000000,18.35181382614648,11,0,932.0
1580.1803183034988,,,1545.5601847893363,1385.3034863659095,,1610.6981428157353,,,1565.6730662236478,1400.3570427834234,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,28,Carina Vogt,Germany,4,2016,8,1992-02-05T00:00:00.000000,23.98357289527721,58,0,932.0
1276.387838452347,,,1280.6538385234107,,,1281.1884550510954,,,1285.0890201166444,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,29,Gianina Ernst,Germany,28,2016,8,1998-12-31T00:00:00.000000,17.08145106091718,27,0,932.0
1273.5041713993835,,,1279.7592334381245,,,1280.022963379822,,,1285.458820462523,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,30,Kinga Rajda,Poland,252,2016,8,2000-12-22T00:00:00.000000,15.104722792607802,2,0,932.0
1500.973253940938,,,1469.4774702554128,1352.291984642552,,1530.9222798273004,,,1489.0691957821207,1361.519981932414,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,31,Maren Lundby,Norway,9,2016,8,1994-09-07T00:00:00.000000,21.39630390143737,62,0,932.0
1243.0715212539103,,,1253.7880017580164,,,1250.8465505447416,,,1260.48262043382,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,32,Ksenia Kablukova,Russia,249,2016,8,1998-06-16T00:00:00.000000,17.623545516769337,6,0,932.0
1260.0239597628663,,,1269.6715130795135,1283.233668388742,,1271.265169987035,,,1278.6891970719898,1280.2749039867554,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,33,Evelyn Insam,Italy,23,2016,8,1994-02-10T00:00:00.000000,21.96851471594798,63,0,932.0
1244.9130416518549,,,1249.5051325826803,,,1256.7938472467006,,,1258.57186249594,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,34,Svenja Würth,Germany,22,2016,8,1993-08-20T00:00:00.000000,22.444900752908968,42,0,932.0
1459.696488966996,,,1438.7468573133217,1354.8349016567552,,1493.856797220464,,,1461.6678217929186,1364.5116490079472,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,35,Line Jahr,Norway,15,2016,8,1984-01-16T00:00:00.000000,32.03832991101985,67,0,932.0
1134.891682437329,,,1153.9170268899509,,,1142.101373060454,,,1160.1871034749486,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,36,Sabrina Windmüller,Switzerland,65,2016,8,1987-10-13T00:00:00.000000,28.2984257357974,41,0,932.0
1270.780785498754,,,1278.064604590516,,,1290.9121894799737,,,1292.9110497618858,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,37,Lara Malsiner,Italy,253,2016,8,2000-04-14T00:00:00.000000,15.794661190965092,2,0,932.0
1282.9197961672337,,,1281.6104702563798,,,1306.1556356234332,,,1298.0105940867345,,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,38,Elisabeth Raudaschl,Austria,70,2016,8,1997-11-07T00:00:00.000000,18.22861054072553,13,0,932.0
1191.9424538530477,,,1210.0515910686304,1227.9540401430115,,1209.217100032777,,,1223.3205918714698,1300.0,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,39,Manuela Malsiner,Italy,95,2016,8,1997-12-15T00:00:00.000000,18.12457221081451,27,0,932.0
1243.3355713411129,,,1248.7114037331498,1255.3442427823657,,1266.9260435169665,,,1265.6463720122777,1247.4638150380772,,2016-01-30,Oberstdorf,Germany,L,106,Normal,0,World Cup,40,Tara Geraghty-Moats,USA,40,2016,8,1993-04-12T00:00:00.000000,22.80082135523614,22,0,932.0
1810.2100900296623,,,1724.2024615182877,1464.0532810372886,,1802.2288071564249,,,1717.2241546105072,1493.003860043869,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,1,Sara Takanashi,Japan,3,2016,9,1996-10-08T00:00:00.000000,19.312799452429843,69,0,932.0
1758.1729855603028,,,1685.5639749913314,1353.0942427823657,,1749.6825335212702,,,1678.4228906383826,1362.4638150380772,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,2,Daniela Iraschko-Stolz,Austria,7,2016,9,1983-11-21T00:00:00.000000,32.19438740588638,57,0,932.0
1524.329630789892,,,1485.8589471975365,1352.291984642552,,1500.973253940938,,,1469.4774702554128,1361.519981932414,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,3,Maren Lundby,Norway,9,2016,9,1994-09-07T00:00:00.000000,21.399041752224505,63,0,932.0
1496.6226977746458,,,1443.9920206205206,,,1472.7032625483648,,,1426.2202619933198,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,4,Ema Klinec,Slovenia,89,2016,9,1998-07-02T00:00:00.000000,17.582477754962355,14,0,932.0
1616.1167425936733,,,1566.2343255362189,1351.2028771877228,,1604.3989594714624,,,1557.2909564769109,1360.2386790443798,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,5,Jacqueline Seifriedsberger,Austria,18,2016,9,1991-01-20T00:00:00.000000,25.029431895961668,51,0,932.0
1633.1009415068495,,,1574.0432490625558,1386.805010867949,,1624.5995753827754,,,1566.837819921206,1402.123542197587,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,6,Maja Vtic,Slovenia,8,2016,9,1988-01-27T00:00:00.000000,28.01095140314853,69,0,932.0
1436.4018848082253,,,1396.7801226792133,1246.8442427823657,,1412.7424327453316,,,1379.85122641262,1237.4638150380772,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,7,Yuka Seto,Japan,32,2016,9,1997-02-22T00:00:00.000000,18.937713894592743,21,0,932.0
1645.9674031592797,,,1585.7435347288267,1417.0852249606444,,1642.2719532806132,,,1581.7788236976976,1437.7473234831111,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,8,Yuki Ito,Japan,5,2016,9,1994-05-10T00:00:00.000000,21.72758384668036,67,0,932.0
1447.1649840845632,,,1416.9522068511842,1276.5942427823657,,1428.5098462495614,,,1404.0135182165436,1272.4638150380772,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,9,Nita Englund,USA,26,2016,9,1992-06-10T00:00:00.000000,23.64134154688569,26,0,932.0
1557.0514586333395,,,1505.9041696162496,1363.441075240382,,1550.3827597577815,,,1500.0109385841572,1374.636559106332,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,10,Irina Avvakumova,Russia,6,2016,9,1991-09-14T00:00:00.000000,24.38056125941136,68,0,932.0
1531.4579696434196,,,1479.672712747687,1248.459774215592,,1524.5527596121997,,,1473.4653834755534,1239.3644402536377,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,11,Chiara Kreuzer,Austria,21,2016,9,1997-07-18T00:00:00.000000,18.537987679671456,41,0,932.0
1446.3144755726116,,,1409.09460908159,1330.5429615824528,,1433.541540383387,,,1399.6077166769714,1335.9328959793563,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,12,Julia Clair,France,33,2016,9,1994-03-20T00:00:00.000000,21.867214236824093,66,0,932.0
1559.4888542890424,,,1519.1832143233505,1337.4147385825845,,1558.926478780238,,,1518.042632695431,1344.017339508923,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,13,Spela Rogelj,Slovenia,19,2016,9,1994-11-08T00:00:00.000000,21.229295003422312,70,0,932.0
1372.9514008044275,,,1348.8643108395288,1211.1449803338974,,1358.1506053522194,,,1338.69641443805,1195.4646827457616,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,14,Kaori Iwabuchi,Japan,35,2016,9,1993-04-28T00:00:00.000000,22.75975359342916,47,0,932.0
1357.5958106500195,,,1330.0987251208926,1309.718758379237,,1341.3508493430431,,,1318.708409958564,1346.75,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,14,Elena Runggaldier,Italy,39,2016,9,1990-07-10T00:00:00.000000,25.560574948665295,65,0,932.0
1388.5828154524868,,,1384.337458172842,1243.6400515004286,,1378.247347527758,,,1378.502822548325,1233.6941782357983,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,16,Eva Logar,Slovenia,25,2016,9,1991-03-08T00:00:00.000000,24.90075290896646,50,0,932.0
1404.6908929605088,,,1383.7291526141228,1245.4657973663705,,1397.8826001437856,,,1379.1787003572194,1235.8421145486711,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,17,Ursa Bogataj,Slovenia,20,2016,9,1995-03-07T00:00:00.000000,20.903490759753595,61,0,932.0
1408.3248273926858,,,1373.4691413463215,1297.8442427823657,,1403.8527553617805,,,1369.561327451236,1297.4638150380772,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,18,Sofya Tikhonova,Russia,27,2016,9,1998-11-16T00:00:00.000000,17.207392197125255,35,0,932.0
1313.718095913681,,,1296.4439759353218,1227.7585875355778,,1302.3586296872502,,,1288.855623312622,1215.0101029830328,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,19,Anna Rupprecht,Germany,67,2016,9,1996-12-29T00:00:00.000000,19.08829568788501,23,0,932.0
1453.8731268144638,,,1414.074390862441,1391.2066262167552,,1457.708905908404,,,1415.512618546794,1407.3019131961826,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,20,Taylor Henrich,Canada,76,2016,9,1995-11-01T00:00:00.000000,20.249144421629023,39,0,932.0
1328.6946537556353,,,1318.0992210587888,,,1322.6590298092235,,,1314.5288534663375,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,21,Agnes Reisch,Germany,259,2016,9,1999-10-11T00:00:00.000000,16.306639288158795,2,0,932.0
1290.4213559700283,,,1285.8977461758814,,,1282.9197961672337,,,1281.6104702563798,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,22,Elisabeth Raudaschl,Austria,70,2016,9,1997-11-07T00:00:00.000000,18.23134839151266,14,0,932.0
1560.987450551564,,,1532.768996064293,1385.3034863659095,,1580.1803183034988,,,1545.5601847893363,1400.3570427834234,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,23,Carina Vogt,Germany,4,2016,9,1992-02-05T00:00:00.000000,23.98631074606434,59,0,932.0
1262.2214087197744,,,1264.690268473812,,,1256.238995676593,,,1261.7422190392908,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,24,Pauline Heßler,Germany,24,2016,9,1998-09-13T00:00:00.000000,17.38261464750171,8,0,932.0
1446.6156155142228,,,1429.6651448015364,1354.8349016567552,,1459.696488966996,,,1438.7468573133217,1364.5116490079472,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,25,Line Jahr,Norway,15,2016,9,1984-01-16T00:00:00.000000,32.04106776180698,68,0,932.0
1313.980913527524,,,1317.0054668417208,1337.454841421066,,1316.502257097762,,,1319.9755597851536,1344.0645193189011,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,26,Katja Pozun,Slovenia,31,2016,9,1993-04-07T00:00:00.000000,22.81724845995893,67,0,932.0
1297.7016494619163,,,1324.8021895025931,1285.1972323822097,,1300.7265055715598,,,1329.6014580516355,1282.584979273188,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,27,Coline Mattel,France,10,2016,9,1995-11-03T00:00:00.000000,20.24366872005476,66,0,932.0
1295.2201276498809,,,1295.7491561909148,,,1300.0,,,1300.0,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,28,Luisa Görlich,Germany,240,2016,9,1998-12-21T00:00:00.000000,17.111567419575632,1,0,932.0
1197.8037019795065,,,1214.8932924192018,,,1196.5137197868476,,,1215.636513425805,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,29,Barbora Blazkova,Czechia,41,2016,9,1997-09-23T00:00:00.000000,18.354551676933607,12,0,932.0
1191.7309988189872,,,1208.3566911306057,1227.9540401430115,,1191.9424538530477,,,1210.0515910686304,1300.0,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,30,Manuela Malsiner,Italy,95,2016,9,1997-12-15T00:00:00.000000,18.12731006160164,28,0,932.0
1269.7545023601035,,,1277.1732518222482,,,1278.2080923631302,,,1284.2167822459623,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,31,Silje Opseth,Norway,221,2016,9,1999-04-28T00:00:00.000000,16.761122518822724,2,0,932.0
1287.960643583113,,,1290.7810033246728,,,1300.0,,,1300.0,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,32,Arantxa Lancho,Germany,265,2016,9,2000-02-23T00:00:00.000000,15.937029431895962,1,0,932.0
1489.8889462306258,,,1467.5300116365938,1259.332482223062,,1522.7663855182454,,,1489.5992503283362,1252.1558614388964,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,33,Katharina Schmid,Germany,13,2016,9,1996-05-23T00:00:00.000000,19.690622861054077,63,0,932.0
1233.6162123724662,,,1240.721296953236,,,1244.9130416518549,,,1249.5051325826803,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,34,Svenja Würth,Germany,22,2016,9,1993-08-20T00:00:00.000000,22.4476386036961,43,0,932.0
1514.5276374519892,,,1475.2109044763947,1331.8442427823657,,1553.4709031491934,,,1500.390508118886,1337.4638150380772,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,35,Eva Pinkelnig,Austria,14,2016,9,1988-05-27T00:00:00.000000,27.679671457905545,22,0,932.0
1436.6026103385614,,,1399.948832939626,1339.3326457784412,,1470.5780313546377,,,1421.6391828723115,1346.2737009158132,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,36,Julia Kykkänen,Finland,11,2016,9,1994-04-17T00:00:00.000000,21.790554414784395,57,0,932.0
1257.1906633121926,,,1266.3663754306178,,,1276.387838452347,,,1280.6538385234107,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,37,Gianina Ernst,Germany,28,2016,9,1998-12-31T00:00:00.000000,17.084188911704313,28,0,932.0
1294.4493955771557,,,1303.821332894528,1281.3061876682766,,1318.9549512249555,,,1321.8072838348685,1317.0,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,38,Atsuko Tanaka,Canada,94,2016,9,1992-01-25T00:00:00.000000,24.01642710472279,33,0,932.0
1135.4403716677907,,,1165.2002289037655,,,1149.221282175104,,,1176.3987189171835,,,2016-01-31,Oberstdorf,Germany,L,106,Normal,0,World Cup,39,Alexandra Kustova,Russia,29,2016,9,1998-08-26T00:00:00.000000,17.43189596167009,18,0,932.0
1817.3786009129544,,,1724.2024615182877,1508.3035351033514,,1810.2100900296623,,,1717.2241546105072,1464.0532810372886,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,1,Sara Takanashi,Japan,3,2016,10,1996-10-08T00:00:00.000000,19.32375085557837,70,0,340.0
1545.1023714272046,,,1485.8589471975365,1414.0409697975213,,1524.329630789892,,,1469.4774702554128,1352.291984642552,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,2,Maren Lundby,Norway,9,2016,10,1994-09-07T00:00:00.000000,21.409993155373037,64,0,340.0
1573.8026451916587,,,1505.9041696162496,1417.809687361461,,1557.0514586333395,,,1500.0109385841572,1363.441075240382,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,3,Irina Avvakumova,Russia,6,2016,10,1991-09-14T00:00:00.000000,24.39151266255989,69,0,340.0
1514.7735817990708,,,1443.9920206205206,1360.5487941719452,,1496.6226977746458,,,1426.2202619933198,1300.0,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,4,Ema Klinec,Slovenia,89,2016,10,1998-07-02T00:00:00.000000,17.593429158110883,15,0,340.0
1761.0427202259575,,,1685.5639749913314,1402.1713689808412,,1758.1729855603028,,,1678.4228906383826,1353.0942427823657,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,4,Daniela Iraschko-Stolz,Austria,7,2016,10,1983-11-21T00:00:00.000000,32.205338809034906,58,0,340.0
1639.6303393198905,,,1574.0432490625558,1421.2548920066793,,1633.1009415068495,,,1566.837819921206,1386.805010867949,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,6,Maja Vtic,Slovenia,8,2016,10,1988-01-27T00:00:00.000000,28.021902806297057,70,0,340.0
1649.934301212077,,,1585.7435347288267,1440.350863279207,,1645.9674031592797,,,1581.7788236976976,1417.0852249606444,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,7,Yuki Ito,Japan,5,2016,10,1994-05-10T00:00:00.000000,21.738535249828885,68,0,340.0
1540.854911026851,,,1479.672712747687,1302.5301694711814,,1531.4579696434196,,,1473.4653834755534,1248.459774215592,,2016-02-04,Holmenkollen,Norway,L,134,Large,0,World Cup,8,Chiara Kreuzer,Austria,21,2016,10,1997-07-18T00:00:00.000000,18.548939082819984,42,0,340.0
