Date,City,Country,Sex,HillSize,RaceType,TeamEvent,Event,Place,Skier,Nation,ID,Season,Race,Birthday,Age,Exp,Leg,Length1,Length2,Points,Pelo,Elo,pred_Pelo,pred_Elo
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,4,Sven Hannawald,Germany,246,2001,8,1974-11-09T00:00:00.000000,26.17932922655715,121,0,191.0,177.5,50.0,1504.6559309789059,1517.7445886501955,1300.0,1517.7445886501955
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,5,Janne Ahonen,Finland,58,2001,8,1977-05-11T00:00:00.000000,23.67693360711841,213,0,206.5,163.5,45.0,1518.801888150738,1529.659603661279,1300.0,1529.659603661279
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,6,Matti Hautamaeki,Finland,12,2001,8,1981-07-14T00:00:00.000000,19.50171115674196,44,0,170.0,195.5,40.0,1307.934929515502,1334.2933346388704,1300.0,1334.2933346388704
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,7,Noriaki Kasai,Japan,30,2001,8,1972-06-06T00:00:00.000000,28.605065023956193,213,0,173.0,174.5,36.0,1458.6772035720612,1471.3185173885672,1300.0,1471.3185173885672
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,8,Tommy Ingebrigtsen,Norway,224,2001,8,1977-08-08T00:00:00.000000,23.433264887063654,96,0,164.0,182.0,32.0,1413.219562961866,1428.182798499375,1300.0,1428.182798499375
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,9,Robert Mateja,Poland,218,2001,8,1974-10-05T00:00:00.000000,26.275154004106774,97,0,170.5,166.0,29.0,1255.6966723053688,1282.6164571872168,1300.0,1282.6164571872168
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,10,Martin Hoellwarth,Austria,197,2001,8,1974-04-13T00:00:00.000000,26.754277891854894,187,0,165.0,172.0,26.0,1346.3878285629205,1364.4094712288397,1300.0,1364.4094712288397
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,11,Olav Magne Dønnem,Norway,283,2001,8,1980-11-21T00:00:00.000000,20.145106091718002,22,0,166.5,166.0,24.0,1345.4397378041856,1362.2759279361312,1300.0,1362.2759279361312
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,12,Jani Soininen,Finland,340,2001,8,1972-11-12T00:00:00.000000,28.16974674880219,208,0,165.5,165.0,22.0,1369.483811143809,1383.0149062261335,1300.0,1383.0149062261335
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,13,Roar Ljøkelsøy,Norway,135,2001,8,1976-05-31T00:00:00.000000,24.621492128678987,176,0,163.0,165.0,20.0,1356.058626721333,1369.4599806149104,1300.0,1369.4599806149104
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,14,Frank Loeffler,Germany,304,2001,8,1980-08-09T00:00:00.000000,20.42984257357974,33,0,182.5,150.0,18.0,1277.8333545611379,1296.5960673931497,1300.0,1296.5960673931497
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,15,Roberto Cecon,Italy,256,2001,8,1971-12-28T00:00:00.000000,29.045859000684462,233,0,158.0,166.5,16.0,1384.8491883983345,1393.2912122417108,1300.0,1393.2912122417108
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,16,Henning Stensrud,Norway,193,2001,8,1977-08-20T00:00:00.000000,23.40041067761807,78,0,154.0,168.5,15.0,1372.3780844765001,1380.6006197982263,1300.0,1380.6006197982263
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,17,Andreas Goldberger,Austria,234,2001,8,1972-11-29T00:00:00.000000,28.123203285420946,222,0,159.5,162.5,14.0,1479.137015407829,1476.9541077455806,1300.0,1476.9541077455806
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,17,Toni Nieminen,Finland,255,2001,8,1975-05-31T00:00:00.000000,25.623545516769337,83,0,171.5,150.5,14.0,1336.7398077407574,1346.0869723939447,1300.0,1346.0869723939447
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,19,Kazuhiro Nakamura,Japan,310,2001,8,1980-09-01T00:00:00.000000,20.366872005475702,25,0,156.0,162.0,12.0,1343.2086895841048,1350.1057474939055,1300.0,1350.1057474939055
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,20,Kristian Brenden,Norway,351,2001,8,1976-06-12T00:00:00.000000,24.588637919233403,83,0,159.5,151.5,11.0,1388.5166898211844,1390.3220079317912,1300.0,1390.3220079317912
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,21,Jure Radelj,Slovenia,228,2001,8,1977-11-26T00:00:00.000000,23.132101300479125,51,0,159.5,151.0,10.0,1228.3416259855899,1242.2622601788328,1300.0,1242.2622601788328
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,22,Wojciech Skupien,Poland,252,2001,8,1976-03-09T00:00:00.000000,24.84873374401095,123,0,153.0,156.0,9.0,1288.0873405805087,1295.8632194691243,1300.0,1295.8632194691243
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,23,Jaroslav Sakala,Czechia,309,2001,8,1969-07-14T00:00:00.000000,31.50171115674196,196,0,143.0,159.5,8.0,1378.9708874334508,1377.7761513529592,1300.0,1377.7761513529592
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,24,Michael Uhrmann,Germany,56,2001,8,1978-09-16T00:00:00.000000,22.327173169062284,53,0,166.5,137.0,7.0,1236.1270162968997,1245.6328514186448,1300.0,1245.6328514186448
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,25,Kazuyoshi Funaki,Japan,106,2001,8,1975-04-27T00:00:00.000000,25.71663244353183,167,0,147.0,153.0,6.0,1490.4467070191126,1477.9482808984833,1300.0,1477.9482808984833
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,26,Jakub Hlava,Czechia,358,2001,8,1979-12-29T00:00:00.000000,21.04312114989733,26,0,150.5,148.5,5.0,1270.316956779122,1274.5105380656964,1300.0,1274.5105380656964
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,27,Roland Audenrieth,Germany,312,2001,8,1979-07-02T00:00:00.000000,21.535934291581107,18,0,148.0,146.0,4.0,1346.781793204078,1343.245722697042,1300.0,1343.245722697042
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,28,Lukasz Kruczek,Poland,314,2001,8,1975-11-01T00:00:00.000000,25.201916495550993,35,0,144.0,138.0,3.0,1210.1077430242112,1216.5804828921312,1300.0,1216.5804828921312
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,29,Håvard Lie,Norway,328,2001,8,1975-05-21T00:00:00.000000,25.650924024640656,30,0,151.0,133.0,2.0,1345.69225278505,1339.7166315392196,1300.0,1339.7166315392196
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,30,Nicolas Dessum,France,238,2001,8,1977-02-20T00:00:00.000000,23.89596167008898,160,0,147.0,133.0,1.0,1410.6268474288945,1397.9465137785346,1300.0,1397.9465137785346
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,31,Jakub Janda,Czechia,23,2001,8,1978-04-27T00:00:00.000000,22.715947980835043,62,0,142.0,0.0,119.4,1214.3231717141978,1216.674151939918,1300.0,1216.674151939918
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,32,Kazuya Yoshioka,Japan,87,2001,8,1978-09-09T00:00:00.000000,22.34633812457221,79,0,145.0,0.0,118.5,1342.5882645836873,1333.0784653620767,1300.0,1333.0784653620767
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,33,Christof Duffner,Germany,289,2001,8,1971-12-16T00:00:00.000000,29.078713210130047,201,0,145.0,0.0,118.0,1375.5350644767313,1361.967666939434,1300.0,1361.967666939434
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,34,Wilfried Eberharter,Austria,350,2001,8,1980-06-03T00:00:00.000000,20.61327857631759,14,0,142.0,0.0,116.9,1293.5205156810193,1285.6459238214013,1300.0,1285.6459238214013
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,35,Lasse Ottesen,Norway,336,2001,8,1974-04-08T00:00:00.000000,26.767967145790553,208,0,142.0,0.0,113.9,1444.605892340424,1422.8804933145063,1300.0,1422.8804933145063
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,36,Alexander Herr,Germany,225,2001,8,1978-10-04T00:00:00.000000,22.27789185489391,71,0,142.0,0.0,112.4,1266.890117504961,1258.7057120934292,1300.0,1258.7057120934292
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,37,Jakub Suchacek,Czechia,462,2001,8,1978-11-17T00:00:00.000000,22.157426420260094,122,0,138.0,0.0,110.6,1318.3137441764336,1304.5405289462315,1300.0,1304.5405289462315
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,38,Bernhard Metzler,Austria,290,2001,8,1979-06-13T00:00:00.000000,21.587953456536617,20,0,134.0,0.0,108.3,1292.681727277405,1279.8132578853088,1300.0,1279.8132578853088
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,39,Remi Santiago,France,282,2001,8,1980-12-10T00:00:00.000000,20.093086926762492,3,0,133.0,0.0,105.1,1300.0,1284.6149384226562,1300.0,1284.6149384226562
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,39,Jakub Jiroutek,Czechia,330,2001,8,1977-08-13T00:00:00.000000,23.419575633127995,46,0,133.0,0.0,105.1,1255.0826784914148,1243.4356059402155,1300.0,1243.4356059402155
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,41,Michal Dolezal,Czechia,291,2001,8,1978-03-11T00:00:00.000000,22.84462696783025,84,0,130.0,0.0,98.5,1235.408664445533,1223.4474692381775,1300.0,1223.4474692381775
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,42,Matej Uram,Slovakia,349,2001,8,1983-05-30T00:00:00.000000,17.626283367556468,9,0,127.0,0.0,94.4,1233.2309134594163,1220.1765326855152,1300.0,1220.1765326855152
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,43,Thomas Hoerl,Austria,348,2001,8,1981-08-20T00:00:00.000000,19.40041067761807,9,0,124.0,0.0,93.3,1296.5809204400275,1277.0531527677329,1300.0,1277.0531527677329
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,44,Hansjoerg Jaekle,Germany,315,2001,8,1971-10-19T00:00:00.000000,29.23750855578371,168,0,126.0,0.0,92.7,1348.6393404257483,1323.4210674520164,1300.0,1323.4210674520164
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,45,Pavel Stejfa,Czechia,463,2001,8,1977-02-07T00:00:00.000000,23.931553730321696,2,0,122.0,0.0,90.9,1300.0,1277.651228745237,1300.0,1277.651228745237
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,46,Roman Jaluvka,Czechia,464,2001,8,1977-02-07T00:00:00.000000,23.931553730321696,2,0,121.0,0.0,89.7,1300.0,1276.385099712979,1300.0,1276.385099712979
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,47,Martin Mesik,Slovakia,201,2001,8,1979-10-17T00:00:00.000000,21.242984257357975,45,0,123.0,0.0,88.6,1229.9523669148393,1210.8266865362475,1300.0,1210.8266865362475
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,48,David Jirotka,Czechia,347,2001,8,1982-05-26T00:00:00.000000,18.636550308008214,1,0,117.0,0.0,80.9,1300.0,1273.8528416484628,1300.0,1273.8528416484628
2001-01-13,Harrachov,Czechia,M,185,Flying,0,World Cup,49,Jiri Parma,Czechia,292,2001,8,1963-01-09T00:00:00.000000,38.012320328542096,270,0,107.0,0.0,68.4,1368.62147497178,1335.3785804700697,1300.0,1335.3785804700697
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,1,Adam Malysz,Poland,5,2001,9,1977-12-03T00:00:00.000000,23.11567419575633,135,0,212.0,194.5,100.0,1347.5935263414506,1377.4525413803053,1300.0,1377.4525413803053
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,2,Janne Ahonen,Finland,58,2001,9,1977-05-11T00:00:00.000000,23.679671457905545,214,0,200.5,193.0,80.0,1529.659603661279,1543.9020439722622,1300.0,1543.9020439722622
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,3,Martin Schmitt,Germany,55,2001,9,1978-01-29T00:00:00.000000,22.9596167008898,95,0,189.0,198.5,60.0,1466.3830881570796,1483.8852942110634,1300.0,1483.8852942110634
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,4,Tommy Ingebrigtsen,Norway,224,2001,9,1977-08-08T00:00:00.000000,23.436002737850785,97,0,197.5,186.5,50.0,1428.182798499375,1447.4334171156245,1300.0,1447.4334171156245
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,5,Risto Jussilainen,Finland,220,2001,9,1975-06-10T00:00:00.000000,25.598904859685145,74,0,212.5,172.5,45.0,1333.5765666452223,1359.585804100283,1300.0,1359.585804100283
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,6,Sven Hannawald,Germany,246,2001,9,1974-11-09T00:00:00.000000,26.182067077344286,122,0,211.0,169.5,40.0,1517.7445886501955,1527.7247930694282,1300.0,1527.7247930694282
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,7,Matti Hautamaeki,Finland,12,2001,9,1981-07-14T00:00:00.000000,19.50444900752909,45,0,205.0,174.5,36.0,1334.2933346388704,1357.7081592161828,1300.0,1357.7081592161828
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,8,Martin Hoellwarth,Austria,197,2001,9,1974-04-13T00:00:00.000000,26.757015742642025,188,0,196.5,172.5,32.0,1364.4094712288397,1383.9535751174187,1300.0,1383.9535751174187
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,9,Robert Mateja,Poland,218,2001,9,1974-10-05T00:00:00.000000,26.27789185489391,98,0,177.5,170.0,29.0,1282.6164571872168,1307.955358560577,1300.0,1307.955358560577
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,10,Roar Ljøkelsøy,Norway,135,2001,9,1976-05-31T00:00:00.000000,24.62422997946612,177,0,185.5,162.0,26.0,1369.4599806149104,1386.037666185889,1300.0,1386.037666185889
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,11,Noriaki Kasai,Japan,30,2001,9,1972-06-06T00:00:00.000000,28.607802874743324,214,0,173.0,170.0,24.0,1471.3185173885672,1478.3163383982883,1300.0,1478.3163383982883
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,12,Roberto Cecon,Italy,256,2001,9,1971-12-28T00:00:00.000000,29.048596851471594,234,0,165.0,169.5,22.0,1393.2912122417108,1405.3063372074578,1300.0,1405.3063372074578
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,13,Jani Soininen,Finland,340,2001,9,1972-11-12T00:00:00.000000,28.17248459958932,209,0,180.0,153.5,20.0,1383.0149062261335,1394.635181099813,1300.0,1394.635181099813
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,14,Olav Magne Dønnem,Norway,283,2001,9,1980-11-21T00:00:00.000000,20.147843942505133,23,0,185.0,147.0,18.0,1362.2759279361312,1374.4069790187311,1300.0,1374.4069790187311
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,15,Henning Stensrud,Norway,193,2001,9,1977-08-20T00:00:00.000000,23.4031485284052,79,0,179.5,149.0,16.0,1380.6006197982263,1389.8943244176555,1300.0,1389.8943244176555
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,16,Kazuya Yoshioka,Japan,87,2001,9,1978-09-09T00:00:00.000000,22.34907597535934,80,0,161.0,162.5,15.0,1333.0784653620767,1345.2034771132421,1300.0,1345.2034771132421
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,17,Michael Uhrmann,Germany,56,2001,9,1978-09-16T00:00:00.000000,22.32991101984942,54,0,174.0,151.5,14.0,1245.6328514186448,1263.9430140897798,1300.0,1263.9430140897798
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,18,Andreas Goldberger,Austria,234,2001,9,1972-11-29T00:00:00.000000,28.125941136208077,223,0,160.0,165.0,13.0,1476.9541077455806,1474.6647390964533,1300.0,1474.6647390964533
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,19,Frank Loeffler,Germany,304,2001,9,1980-08-09T00:00:00.000000,20.432580424366872,34,0,173.5,148.0,12.0,1296.5960673931497,1308.077129333753,1300.0,1308.077129333753
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,20,Kazuyoshi Funaki,Japan,106,2001,9,1975-04-27T00:00:00.000000,25.71937029431896,168,0,165.5,153.5,11.0,1477.9482808984833,1473.0522919101702,1300.0,1473.0522919101702
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,21,Kristian Brenden,Norway,351,2001,9,1976-06-12T00:00:00.000000,24.591375770020534,84,0,170.0,149.5,10.0,1390.3220079317912,1391.1929738511808,1300.0,1391.1929738511808
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,22,Jure Radelj,Slovenia,228,2001,9,1977-11-26T00:00:00.000000,23.134839151266256,52,0,165.5,150.5,9.0,1242.2622601788328,1254.518247937613,1300.0,1254.518247937613
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,23,Jakub Hlava,Czechia,358,2001,9,1979-12-29T00:00:00.000000,21.045859000684462,27,0,163.0,150.5,8.0,1274.5105380656964,1282.8122324348592,1300.0,1282.8122324348592
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,24,Kazuhiro Nakamura,Japan,310,2001,9,1980-09-01T00:00:00.000000,20.369609856262834,26,0,164.0,149.0,7.0,1350.1057474939055,1350.6263827908401,1300.0,1350.6263827908401
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,25,Toni Nieminen,Finland,255,2001,9,1975-05-31T00:00:00.000000,25.626283367556468,84,0,177.5,137.0,6.0,1346.0869723939447,1345.689330159344,1300.0,1345.689330159344
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,26,Roland Audenrieth,Germany,312,2001,9,1979-07-02T00:00:00.000000,21.53867214236824,19,0,163.0,148.0,5.0,1343.245722697042,1341.8280550640968,1300.0,1341.8280550640968
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,27,Wojciech Skupien,Poland,252,2001,9,1976-03-09T00:00:00.000000,24.851471594798085,124,0,167.0,146.0,4.0,1295.8632194691243,1297.2782166470604,1300.0,1297.2782166470604
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,28,Nicolas Dessum,France,238,2001,9,1977-02-20T00:00:00.000000,23.89869952087611,161,0,161.0,143.5,3.0,1397.9465137785346,1389.311350981547,1300.0,1389.311350981547
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,29,Alexander Herr,Germany,225,2001,9,1978-10-04T00:00:00.000000,22.28062970568104,72,0,155.0,143.5,2.0,1258.7057120934292,1260.7394976566147,1300.0,1260.7394976566147
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,30,Jaroslav Sakala,Czechia,309,2001,9,1969-07-14T00:00:00.000000,31.50444900752909,197,0,156.0,115.0,1.0,1377.7761513529592,1368.3189893639692,1300.0,1368.3189893639692
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,31,Lasse Ottesen,Norway,336,2001,9,1974-04-08T00:00:00.000000,26.770704996577685,209,0,155.5,0.0,133.1,1422.8804933145063,1408.3778021221497,1300.0,1408.3778021221497
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,32,Hansjoerg Jaekle,Germany,315,2001,9,1971-10-19T00:00:00.000000,29.24024640657084,169,0,150.0,0.0,129.0,1323.4210674520164,1316.1253482119273,1300.0,1316.1253482119273
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,33,Lukasz Kruczek,Poland,314,2001,9,1975-11-01T00:00:00.000000,25.204654346338124,36,0,146.0,0.0,123.7,1216.5804828921312,1216.9737761044726,1300.0,1216.9737761044726
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,34,Wilfried Eberharter,Austria,350,2001,9,1980-06-03T00:00:00.000000,20.61601642710472,15,0,144.0,0.0,121.8,1285.6459238214013,1279.0731918519061,1300.0,1279.0731918519061
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,35,Christof Duffner,Germany,289,2001,9,1971-12-16T00:00:00.000000,29.08145106091718,202,0,145.0,0.0,118.5,1361.967666939434,1347.5365672831892,1300.0,1347.5365672831892
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,36,Håvard Lie,Norway,328,2001,9,1975-05-21T00:00:00.000000,25.65366187542779,31,0,142.0,0.0,112.9,1339.7166315392196,1325.943510097808,1300.0,1325.943510097808
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,37,Michal Dolezal,Czechia,291,2001,9,1978-03-11T00:00:00.000000,22.847364818617386,85,0,133.0,0.0,106.1,1223.4474692381775,1218.2318580046142,1300.0,1218.2318580046142
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,38,Remi Santiago,France,282,2001,9,1980-12-10T00:00:00.000000,20.095824777549623,4,0,134.0,0.0,105.8,1284.6149384226562,1273.065691638006,1300.0,1273.065691638006
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,39,Bernhard Metzler,Austria,290,2001,9,1979-06-13T00:00:00.000000,21.590691307323752,21,0,131.0,0.0,105.2,1279.8132578853088,1267.4069018428188,1300.0,1267.4069018428188
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,40,Jakub Janda,Czechia,23,2001,9,1978-04-27T00:00:00.000000,22.718685831622174,63,0,132.0,0.0,103.9,1216.674151939918,1208.1971564433761,1300.0,1208.1971564433761
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,41,Jakub Suchacek,Czechia,462,2001,9,1978-11-17T00:00:00.000000,22.16016427104723,123,0,133.0,0.0,102.6,1304.5405289462315,1287.482742044118,1300.0,1287.482742044118
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,42,Martin Mesik,Slovakia,201,2001,9,1979-10-17T00:00:00.000000,21.245722108145106,46,0,132.0,0.0,100.9,1210.8266865362475,1200.2762906049854,1300.0,1200.2762906049854
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,43,Thomas Hoerl,Austria,348,2001,9,1981-08-20T00:00:00.000000,19.4031485284052,10,0,128.0,0.0,99.6,1277.0531527677329,1259.8167363559962,1300.0,1259.8167363559962
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,44,David Jirotka,Czechia,347,2001,9,1982-05-26T00:00:00.000000,18.639288158795345,2,0,127.0,0.0,96.9,1273.8528416484628,1255.6215045507406,1300.0,1255.6215045507406
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,45,Jakub Jiroutek,Czechia,330,2001,9,1977-08-13T00:00:00.000000,23.422313483915126,47,0,128.0,0.0,94.6,1243.4356059402155,1226.4745162967986,1300.0,1226.4745162967986
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,46,Borek Sedlak,Czechia,60,2001,9,1981-06-15T00:00:00.000000,19.58384668035592,1,0,125.0,0.0,94.0,1300.0,1277.0028058277696,1300.0,1277.0028058277696
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,47,Matej Uram,Slovakia,349,2001,9,1983-05-30T00:00:00.000000,17.6290212183436,10,0,122.0,0.0,88.4,1220.1765326855152,1202.55967842565,1300.0,1202.55967842565
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,48,Roman Jaluvka,Czechia,464,2001,9,1977-02-07T00:00:00.000000,23.93429158110883,3,0,119.0,0.0,86.3,1276.385099712979,1252.8747097946111,1300.0,1252.8747097946111
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,49,Pavel Stejfa,Czechia,463,2001,9,1977-02-07T00:00:00.000000,23.93429158110883,3,0,117.0,0.0,84.9,1277.651228745237,1252.7672773425709,1300.0,1252.7672773425709
2001-01-14,Harrachov,Czechia,M,185,Flying,0,World Cup,50,Jiri Parma,Czechia,292,2001,9,1963-01-09T00:00:00.000000,38.01505817932922,271,0,110.0,0.0,72.5,1335.3785804700697,1304.2557520408518,1300.0,1304.2557520408518
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,1,Risto Jussilainen,Finland,220,2001,26,1975-06-10T00:00:00.000000,25.730321697467488,85,0,198.0,197.0,100.0,1359.585804100283,1388.570692386625,1300.0,1388.570692386625
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,2,Veli-Matti Lindström,Finland,179,2001,26,1983-11-15T00:00:00.000000,17.297741273100616,14,0,195.0,194.5,80.0,1300.0,1332.7877790699504,1300.0,1332.7877790699504
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,3,Matti Hautamaeki,Finland,12,2001,26,1981-07-14T00:00:00.000000,19.63586584531143,50,0,190.5,193.5,60.0,1357.7081592161828,1384.3206403868214,1300.0,1384.3206403868214
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,4,Adam Malysz,Poland,5,2001,26,1977-12-03T00:00:00.000000,23.247091033538673,146,0,186.0,197.5,50.0,1377.4525413803053,1401.123205712781,1300.0,1401.123205712781
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,5,Martin Schmitt,Germany,55,2001,26,1978-01-29T00:00:00.000000,23.091033538672143,105,0,188.5,191.5,45.0,1483.8852942110634,1497.7674723038936,1300.0,1497.7674723038936
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,6,Stefan Horngacher,Austria,307,2001,26,1969-09-20T00:00:00.000000,31.449691991786448,228,0,198.0,186.5,40.0,1386.4580469945176,1406.8373960034385,1300.0,1406.8373960034385
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,7,Martin Hoellwarth,Austria,197,2001,26,1974-04-13T00:00:00.000000,26.888432580424368,199,0,187.0,188.5,36.0,1383.9535751174187,1403.2774785847544,1300.0,1403.2774785847544
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,8,Andreas Widhölzl,Austria,212,2001,26,1976-10-14T00:00:00.000000,24.383299110198493,171,0,182.0,182.5,32.0,1359.6223431191409,1379.7412182588348,1300.0,1379.7412182588348
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,9,Andreas Goldberger,Austria,234,2001,26,1972-11-29T00:00:00.000000,28.257357973990416,232,0,184.0,178.5,29.0,1474.6647390964533,1484.1692562783498,1300.0,1484.1692562783498
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,10,Janne Ahonen,Finland,58,2001,26,1977-05-11T00:00:00.000000,23.811088295687885,223,0,193.0,166.0,26.0,1543.9020439722622,1547.3057140691812,1300.0,1547.3057140691812
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,11,Jani Soininen,Finland,340,2001,26,1972-11-12T00:00:00.000000,28.303901437371664,218,0,168.5,188.5,24.0,1394.635181099813,1407.9985114982244,1300.0,1407.9985114982244
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,12,Wolfgang Loitzl,Austria,22,2001,26,1980-01-13T00:00:00.000000,21.136208076659823,86,0,180.5,172.5,22.0,1379.2861860359665,1392.6729414557624,1300.0,1392.6729414557624
2001-03-03,Oberstdorf,Germany,M,185,Flying,0,World Cup,13,Sven Hannawald,Germany,246,2001,26,1974-11-09T00:00:00.000000,26.313483915126625,132,0,176.0,176.5,20.0,1527.7247930694282,1528.3899216762416,1300.0,1528.3899216762416
